ID,receiptNumber,store_ID,posSystem_ID,customer_ID,businessDate,createdAt,netRevenue,vatAmount,grossAmount,discountAmount,currency_code,paymentMethod,itemCount,dwellSeconds
RC-MUC01-0011883,MUC01-0011883,MUC01,SM-MUC01,CUST00401,2026-06-30,2026-06-30T12:35:01Z,1.19,0.09,1.28,0.0,EUR,Card payment 20,2,134
RC-MUC01-0011884,MUC01-0011884,MUC01,PF-MUC01,CUST00021,2026-06-30,2026-06-30T13:22:55Z,0.93,0.07,1.0,0.0,EUR,Card payment 20,1,45
RC-MUC01-0011885,MUC01-0011885,MUC01,PF-MUC01,CUST00271,2026-06-30,2026-06-30T13:50:21Z,0.93,0.07,1.0,0.0,EUR,Card payment 20,1,55
RC-MUC01-0011886,MUC01-0011886,MUC01,PF-MUC01,CUST00071,2026-06-30,2026-06-30T13:23:33Z,2.47,0.36,2.83,0.02,EUR,Card payment VISA,3,55
RC-MUC01-0011887,MUC01-0011887,MUC01,SM-MUC01,CUST00212,2026-06-30,2026-06-30T13:17:22Z,0.93,0.07,1.0,0.0,EUR,Card payment 20,1,31
RC-MUC01-0011888,MUC01-0011888,MUC01,PF-MUC01,CUST00175,2026-06-30,2026-06-30T14:56:45Z,0.21,0.04,0.25,0.0,EUR,Card payment American Express,1,42
RC-MUC01-0011889,MUC01-0011889,MUC01,SM-MUC01,CUST00256,2026-06-30,2026-06-30T14:45:41Z,2.34,0.16,2.5,0.0,EUR,Card payment VISA,1,151
RC-MUC01-0011890,MUC01-0011890,MUC01,PF-MUC01,CUST00212,2026-06-30,2026-06-30T14:06:45Z,2.34,0.16,2.5,0.0,EUR,Card payment 10,1,40
RC-MUC01-0011891,MUC01-0011891,MUC01,PF-MUC01,CUST00054,2026-06-30,2026-06-30T15:58:44Z,1.85,0.35,2.2,0.0,EUR,Card payment 10,2,50
RC-MUC01-0011892,MUC01-0011892,MUC01,PF-MUC01,CUST00054,2026-06-30,2026-06-30T15:42:07Z,1.26,0.24,1.5,0.0,EUR,Card payment,1,37
RC-MUC01-0011893,MUC01-0011893,MUC01,PF-MUC01,CUST00057,2026-06-30,2026-06-30T15:48:25Z,2.17,0.15,2.32,0.18,EUR,Card payment 20,1,55
RC-MUC01-0011894,MUC01-0011894,MUC01,PF-MUC01,CUST00057,2026-06-30,2026-06-30T15:39:28Z,3.94,0.31,4.25,0.0,EUR,Card payment 20,3,49
RC-MUC01-0011895,MUC01-0011895,MUC01,PF-MUC01,CUST00085,2026-06-30,2026-06-30T16:18:28Z,4.19,0.51,4.7,0.0,EUR,Card payment 20,2,43
RC-MUC01-0011896,MUC01-0011896,MUC01,PF-MUC01,CUST00001,2026-06-30,2026-06-30T16:37:25Z,5.89,0.41,6.3,0.0,EUR,Card payment 20,3,41
RC-MUC01-0011897,MUC01-0011897,MUC01,PF-MUC01,CUST00173,2026-06-30,2026-06-30T16:47:47Z,2.55,0.2,2.75,0.0,EUR,Card payment Master Card,2,43
RC-MUC01-0011898,MUC01-0011898,MUC01,PF-MUC01,CUST00309,2026-06-30,2026-06-30T17:08:41Z,4.35,0.5,4.85,0.0,EUR,Card payment 20,3,42
RC-MUC01-0011899,MUC01-0011899,MUC01,SM-MUC01,CUST00477,2026-06-30,2026-06-30T18:48:03Z,3.55,0.25,3.8,0.0,EUR,Card payment VISA,1,113
RC-MUC01-0011900,MUC01-0011900,MUC01,PF-MUC01,CUST00336,2026-06-30,2026-06-30T18:13:40Z,1.26,0.24,1.5,0.0,EUR,Card payment Master Card,1,36
RC-MUC01-0011901,MUC01-0011901,MUC01,SM-MUC01,,2026-06-30,2026-06-30T19:34:01Z,1.76,0.33,2.09,0.31,EUR,Card payment 20,1,152
RC-MUC01-0011902,MUC01-0011902,MUC01,SM-MUC01,CUST00148,2026-06-30,2026-06-30T20:24:13Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,63
RC-MUC01-0011903,MUC01-0011903,MUC01,PF-MUC01,CUST00464,2026-07-01,2026-07-01T08:09:14Z,0.13,0.02,0.15,0.0,EUR,Card payment Master Card,1,41
RC-MUC01-0011904,MUC01-0011904,MUC01,PF-MUC01,CUST00175,2026-07-01,2026-07-01T09:05:17Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,79
RC-MUC01-0011905,MUC01-0011905,MUC01,SM-MUC01,CUST00305,2026-07-01,2026-07-01T11:06:46Z,1.64,0.31,1.95,0.0,EUR,Card payment 20,1,106
RC-MUC01-0011906,MUC01-0011906,MUC01,PF-MUC01,CUST00124,2026-07-01,2026-07-01T12:47:07Z,0.93,0.07,1.0,0.0,EUR,Card payment 10,1,52
RC-MUC01-0011907,MUC01-0011907,MUC01,SM-MUC01,,2026-07-01,2026-07-01T12:11:50Z,1.68,0.12,1.8,0.0,EUR,Card payment 20,1,86
RC-MUC01-0011908,MUC01-0011908,MUC01,PF-MUC01,CUST00111,2026-07-01,2026-07-01T12:26:34Z,4.07,0.32,4.38,0.22,EUR,Card payment 20,3,29
RC-MUC01-0011909,MUC01-0011909,MUC01,PF-MUC01,CUST00325,2026-07-01,2026-07-01T13:23:54Z,6.5,0.45,6.95,0.0,EUR,Card payment 20,3,58
RC-MUC01-0011910,MUC01-0011910,MUC01,PF-MUC01,CUST00212,2026-07-01,2026-07-01T14:50:26Z,5.32,0.38,5.7,0.0,EUR,Card payment VISA,3,47
RC-MUC01-0011911,MUC01-0011911,MUC01,PF-MUC01,CUST00340,2026-07-01,2026-07-01T14:03:53Z,1.01,0.19,1.2,0.5,EUR,Card payment 20,1,17
RC-MUC01-0011912,MUC01-0011912,MUC01,SM-MUC01,CUST00464,2026-07-01,2026-07-01T15:54:42Z,3.99,0.51,4.5,0.0,EUR,Card payment 20,2,98
RC-MUC01-0011913,MUC01-0011913,MUC01,SM-MUC01,,2026-07-01,2026-07-01T15:27:01Z,6.4,0.65,7.05,0.0,EUR,Card payment 20,3,60
RC-MUC01-0011914,MUC01-0011914,MUC01,PF-MUC01,CUST00392,2026-07-01,2026-07-01T15:35:57Z,2.77,0.53,3.3,0.0,EUR,Card payment 20,2,62
RC-MUC01-0011915,MUC01-0011915,MUC01,PF-MUC01,CUST00353,2026-07-01,2026-07-01T16:08:15Z,6.21,0.89,7.1,0.0,EUR,Card payment 20,3,35
RC-MUC01-0011916,MUC01-0011916,MUC01,PF-MUC01,CUST00177,2026-07-01,2026-07-01T16:07:38Z,1.12,0.08,1.2,0.0,EUR,Card payment 20,1,56
RC-MUC01-0011917,MUC01-0011917,MUC01,PF-MUC01,CUST00190,2026-07-01,2026-07-01T18:49:23Z,0.21,0.04,0.25,0.0,EUR,Card payment American Express,1,51
RC-MUC01-0011918,MUC01-0011918,MUC01,SM-MUC01,CUST00242,2026-07-01,2026-07-01T18:28:14Z,0.06,0.01,0.07,0.01,EUR,Card payment Master Card,1,117
RC-MUC01-0011919,MUC01-0011919,MUC01,PF-MUC01,CUST00256,2026-07-01,2026-07-01T20:43:35Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,45
RC-MUC01-0011920,MUC01-0011920,MUC01,PF-MUC01,CUST00353,2026-07-01,2026-07-01T21:25:33Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,37
RC-MUC01-0011921,MUC01-0011921,MUC01,PF-MUC01,CUST00469,2026-07-02,2026-07-02T10:19:04Z,1.64,0.31,1.95,0.0,EUR,Card payment VISA,1,43
RC-MUC01-0011922,MUC01-0011922,MUC01,PF-MUC01,CUST00171,2026-07-02,2026-07-02T11:14:59Z,1.26,0.24,1.5,0.0,EUR,Card payment 20,1,48
RC-MUC01-0011923,MUC01-0011923,MUC01,SM-MUC01,,2026-07-02,2026-07-02T11:26:41Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,99
RC-MUC01-0011924,MUC01-0011924,MUC01,PF-MUC01,CUST00385,2026-07-02,2026-07-02T12:26:11Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,52
RC-MUC01-0011925,MUC01-0011925,MUC01,SM-MUC01,,2026-07-02,2026-07-02T12:28:07Z,1.64,0.31,1.95,0.0,EUR,Card payment VISA,1,91
RC-MUC01-0011926,MUC01-0011926,MUC01,PF-MUC01,CUST00340,2026-07-02,2026-07-02T13:19:12Z,1.09,0.21,1.3,0.4,EUR,Card payment 20,1,37
RC-MUC01-0011927,MUC01-0011927,MUC01,MO-MUC01,,2026-07-02,2026-07-02T13:34:06Z,1.43,0.27,1.7,0.0,EUR,Card payment VISA,1,132
RC-MUC01-0011928,MUC01-0011928,MUC01,PF-MUC01,CUST00265,2026-07-02,2026-07-02T13:01:30Z,3.03,0.44,3.47,0.01,EUR,Card payment 20,3,22
RC-MUC01-0011929,MUC01-0011929,MUC01,SM-MUC01,,2026-07-02,2026-07-02T14:11:50Z,0.75,0.05,0.81,0.19,EUR,Card payment 20,1,119
RC-MUC01-0011930,MUC01-0011930,MUC01,PF-MUC01,CUST00389,2026-07-02,2026-07-02T14:11:30Z,15.55,2.45,18.0,0.0,EUR,Card payment 20,4,47
RC-MUC01-0011931,MUC01-0011931,MUC01,PF-MUC01,CUST00311,2026-07-02,2026-07-02T15:25:13Z,2.13,0.15,2.28,0.42,EUR,Card payment 20,1,34
RC-MUC01-0011932,MUC01-0011932,MUC01,SM-MUC01,CUST00101,2026-07-02,2026-07-02T15:29:14Z,1.64,0.31,1.95,0.0,EUR,Card payment 20,1,144
RC-MUC01-0011933,MUC01-0011933,MUC01,PF-MUC01,CUST00212,2026-07-02,2026-07-02T15:51:27Z,1.64,0.31,1.95,0.0,EUR,Card payment VISA,1,48
RC-MUC01-0011934,MUC01-0011934,MUC01,PF-MUC01,CUST00183,2026-07-02,2026-07-02T17:42:47Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,22
RC-MUC01-0011935,MUC01-0011935,MUC01,SM-MUC01,CUST00075,2026-07-02,2026-07-02T17:02:02Z,2.05,0.28,2.33,0.37,EUR,Card payment 20,2,121
RC-MUC01-0011936,MUC01-0011936,MUC01,PF-MUC01,CUST00212,2026-07-02,2026-07-02T18:00:24Z,5.07,0.38,5.45,0.0,EUR,Card payment 20,3,71
RC-MUC01-0011937,MUC01-0011937,MUC01,SM-MUC01,CUST00075,2026-07-02,2026-07-02T19:41:34Z,3.55,0.25,3.8,0.0,EUR,Card payment VISA,1,123
RC-MUC01-0011938,MUC01-0011938,MUC01,PF-MUC01,CUST00075,2026-07-02,2026-07-02T20:25:19Z,1.31,0.09,1.4,0.0,EUR,Card payment 20,1,54
RC-MUC01-0011939,MUC01-0011939,MUC01,SM-MUC01,CUST00118,2026-07-02,2026-07-02T21:22:21Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,124
RC-MUC01-0011940,MUC01-0011940,MUC01,PF-MUC01,CUST00350,2026-07-02,2026-07-02T22:37:47Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,82
RC-MUC01-0011941,MUC01-0011941,MUC01,PF-MUC01,CUST00231,2026-07-03,2026-07-03T09:39:06Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,16
RC-MUC01-0011942,MUC01-0011942,MUC01,PF-MUC01,CUST00259,2026-07-03,2026-07-03T11:31:57Z,1.58,0.11,1.69,1.21,EUR,Card payment 20,1,52
RC-MUC01-0011943,MUC01-0011943,MUC01,SM-MUC01,,2026-07-03,2026-07-03T12:02:14Z,1.87,0.13,2.0,0.0,EUR,Card payment 20,1,182
RC-MUC01-0011944,MUC01-0011944,MUC01,PF-MUC01,CUST00372,2026-07-03,2026-07-03T12:01:33Z,41.12,2.88,44.0,0.0,EUR,Card payment 10,1,91
RC-MUC01-0011945,MUC01-0011945,MUC01,PF-MUC01,CUST00288,2026-07-03,2026-07-03T12:56:00Z,1.12,0.08,1.2,0.0,EUR,Card payment 20,1,30
RC-MUC01-0011946,MUC01-0011946,MUC01,PF-MUC01,CUST00008,2026-07-03,2026-07-03T12:31:23Z,0.93,0.07,1.0,0.0,EUR,Card payment VISA,1,21
RC-MUC01-0011947,MUC01-0011947,MUC01,PF-MUC01,CUST00205,2026-07-03,2026-07-03T13:39:02Z,3.01,0.24,3.25,0.0,EUR,Card payment VISA,3,56
RC-MUC01-0011948,MUC01-0011948,MUC01,PF-MUC01,CUST00373,2026-07-03,2026-07-03T13:45:32Z,1.34,0.26,1.6,0.0,EUR,Card payment 20,1,50
RC-MUC01-0011949,MUC01-0011949,MUC01,PF-MUC01,CUST00151,2026-07-03,2026-07-03T13:21:57Z,2.97,0.56,3.53,0.12,EUR,Card payment Master Card,2,46
RC-MUC01-0011950,MUC01-0011950,MUC01,PF-MUC01,CUST00416,2026-07-03,2026-07-03T14:25:32Z,0.6,0.05,0.65,0.0,EUR,Card payment VISA,2,34
RC-MUC01-0011951,MUC01-0011951,MUC01,PF-MUC01,CUST00205,2026-07-03,2026-07-03T14:26:26Z,1.25,0.1,1.35,0.0,EUR,Card payment Master Card,2,36
RC-MUC01-0011952,MUC01-0011952,MUC01,MO-MUC01,,2026-07-03,2026-07-03T15:20:20Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,121
RC-MUC01-0011953,MUC01-0011953,MUC01,PF-MUC01,CUST00471,2026-07-03,2026-07-03T16:52:18Z,7.15,0.85,7.99,0.41,EUR,Card payment VISA,4,30
RC-MUC01-0011954,MUC01-0011954,MUC01,PF-MUC01,CUST00401,2026-07-03,2026-07-03T17:34:07Z,1.14,0.11,1.25,0.0,EUR,Card payment Master Card,2,41
RC-MUC01-0011955,MUC01-0011955,MUC01,PF-MUC01,CUST00453,2026-07-03,2026-07-03T18:52:15Z,0.22,0.04,0.26,0.04,EUR,Card payment 20,1,69
RC-MUC01-0011956,MUC01-0011956,MUC01,PF-MUC01,CUST00252,2026-07-03,2026-07-03T18:45:26Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,47
RC-MUC01-0011957,MUC01-0011957,MUC01,PF-MUC01,CUST00295,2026-07-03,2026-07-03T19:33:09Z,1.64,0.31,1.95,0.0,EUR,Card payment 10,1,56
RC-MUC01-0011958,MUC01-0011958,MUC01,PF-MUC01,CUST00177,2026-07-03,2026-07-03T20:40:17Z,1.87,0.13,2.0,0.0,EUR,Card payment 20,1,47
RC-MUC01-0011959,MUC01-0011959,MUC01,PF-MUC01,CUST00057,2026-07-03,2026-07-03T21:18:22Z,1.23,0.23,1.46,0.24,EUR,Card payment 10,1,59
RC-STR01-0011960,STR01-0011960,STR01,PF-STR01,CUST00095,2026-01-01,2026-01-01T09:24:48Z,3.83,0.27,4.1,0.0,EUR,Card payment 20,2,43
RC-STR01-0011961,STR01-0011961,STR01,SM-STR01,CUST00119,2026-01-01,2026-01-01T10:24:17Z,1.85,0.35,2.2,0.0,EUR,Card payment 20,1,133
RC-STR01-0011962,STR01-0011962,STR01,SM-STR01,,2026-01-01,2026-01-01T11:58:12Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,122
RC-STR01-0011963,STR01-0011963,STR01,PF-STR01,CUST00133,2026-01-01,2026-01-01T12:20:45Z,1.89,0.16,2.05,0.0,EUR,Card payment 20,2,46
RC-STR01-0011964,STR01-0011964,STR01,PF-STR01,CUST00438,2026-01-01,2026-01-01T13:48:00Z,2.46,0.34,2.8,0.0,EUR,Card payment 20,2,35
RC-STR01-0011965,STR01-0011965,STR01,PF-STR01,CUST00090,2026-01-01,2026-01-01T13:03:30Z,1.34,0.26,1.6,0.0,EUR,Card payment 20,1,50
RC-STR01-0011966,STR01-0011966,STR01,SM-STR01,CUST00304,2026-01-01,2026-01-01T14:41:55Z,1.85,0.13,1.98,0.0,EUR,Card payment 20,2,106
RC-STR01-0011967,STR01-0011967,STR01,PF-STR01,CUST00090,2026-01-01,2026-01-01T14:22:44Z,1.39,0.26,1.65,0.0,EUR,Card payment 20,2,61
RC-STR01-0011968,STR01-0011968,STR01,PF-STR01,CUST00026,2026-01-01,2026-01-01T14:44:12Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,53
RC-STR01-0011969,STR01-0011969,STR01,PF-STR01,CUST00200,2026-01-01,2026-01-01T15:35:08Z,1.56,0.29,1.85,0.0,EUR,Card payment VISA,2,39
RC-STR01-0011970,STR01-0011970,STR01,PF-STR01,CUST00359,2026-01-01,2026-01-01T15:38:30Z,0.95,0.18,1.13,0.37,EUR,Card payment 20,1,40
RC-STR01-0011971,STR01-0011971,STR01,SM-STR01,,2026-01-01,2026-01-01T15:23:45Z,1.12,0.08,1.2,0.0,EUR,Card payment 20,1,124
RC-STR01-0011972,STR01-0011972,STR01,PF-STR01,CUST00261,2026-01-01,2026-01-01T16:56:42Z,1.85,0.35,2.2,0.0,EUR,Card payment 20,2,15
RC-STR01-0011973,STR01-0011973,STR01,PF-STR01,CUST00449,2026-01-01,2026-01-01T17:08:18Z,5.43,0.53,5.96,0.94,EUR,Card payment VISA,3,61
RC-STR01-0011974,STR01-0011974,STR01,PF-STR01,CUST00359,2026-01-01,2026-01-01T18:00:13Z,1.47,0.11,1.58,0.0,EUR,Card payment Master Card,2,49
RC-STR01-0011975,STR01-0011975,STR01,PF-STR01,CUST00272,2026-01-01,2026-01-01T18:48:08Z,0.93,0.07,1.0,0.0,EUR,Card payment 20,1,57
RC-STR01-0011976,STR01-0011976,STR01,SM-STR01,,2026-01-01,2026-01-01T19:33:59Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,98
RC-STR01-0011977,STR01-0011977,STR01,PF-STR01,CUST00125,2026-01-01,2026-01-01T20:39:36Z,1.66,0.11,1.78,0.42,EUR,Card payment,1,55
RC-STR01-0011978,STR01-0011978,STR01,PF-STR01,CUST00402,2026-01-02,2026-01-02T12:05:15Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,45
RC-STR01-0011979,STR01-0011979,STR01,PF-STR01,CUST00039,2026-01-02,2026-01-02T13:48:04Z,1.64,0.31,1.95,0.0,EUR,Card payment 20,2,73
RC-STR01-0011980,STR01-0011980,STR01,PF-STR01,CUST00438,2026-01-02,2026-01-02T14:14:31Z,3.98,0.47,4.45,0.0,EUR,Card payment 20,3,34
RC-STR01-0011981,STR01-0011981,STR01,SM-STR01,CUST00107,2026-01-02,2026-01-02T16:46:17Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,101
RC-STR01-0011982,STR01-0011982,STR01,MO-STR01,,2026-01-02,2026-01-02T17:47:08Z,1.26,0.24,1.5,0.0,EUR,Card payment 20,1,66
RC-STR01-0011983,STR01-0011983,STR01,PF-STR01,CUST00132,2026-01-02,2026-01-02T17:42:42Z,1.64,0.31,1.95,0.0,EUR,Card payment 20,1,29
RC-STR01-0011984,STR01-0011984,STR01,PF-STR01,CUST00019,2026-01-02,2026-01-02T18:17:40Z,1.5,0.28,1.78,0.17,EUR,Card payment 20,2,48
RC-STR01-0011985,STR01-0011985,STR01,PF-STR01,CUST00011,2026-01-05,2026-01-05T12:35:12Z,4.86,0.34,5.2,0.0,EUR,Card payment,2,42
RC-STR01-0011986,STR01-0011986,STR01,MO-STR01,,2026-01-05,2026-01-05T13:04:29Z,2.62,0.21,2.83,0.0,EUR,Card payment VISA,3,165
RC-STR01-0011987,STR01-0011987,STR01,PF-STR01,CUST00399,2026-01-05,2026-01-05T14:05:10Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,41
RC-STR01-0011988,STR01-0011988,STR01,SM-STR01,CUST00198,2026-01-05,2026-01-05T14:09:13Z,0.93,0.07,1.0,0.0,EUR,Card payment 20,1,173
RC-STR01-0011989,STR01-0011989,STR01,MO-STR01,,2026-01-05,2026-01-05T14:58:56Z,3.55,0.25,3.8,0.0,EUR,Card payment American Express,1,37
RC-STR01-0011990,STR01-0011990,STR01,MO-STR01,,2026-01-05,2026-01-05T16:17:19Z,2.43,0.17,2.6,0.0,EUR,Card payment 20,1,100
RC-STR01-0011991,STR01-0011991,STR01,PF-STR01,CUST00458,2026-01-05,2026-01-05T16:06:34Z,1.12,0.08,1.2,0.0,EUR,Card payment VISA,1,44
RC-STR01-0011992,STR01-0011992,STR01,PF-STR01,CUST00425,2026-01-05,2026-01-05T17:51:18Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,45
RC-STR01-0011993,STR01-0011993,STR01,SM-STR01,CUST00480,2026-01-05,2026-01-05T18:07:45Z,2.34,0.16,2.5,0.0,EUR,Card payment VISA,1,30
RC-STR01-0011994,STR01-0011994,STR01,SM-STR01,,2026-01-05,2026-01-05T19:41:05Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,75
RC-STR01-0011995,STR01-0011995,STR01,PF-STR01,CUST00346,2026-01-06,2026-01-06T11:56:42Z,0.21,0.04,0.25,0.0,EUR,Card payment VISA,1,30
RC-STR01-0011996,STR01-0011996,STR01,PF-STR01,CUST00243,2026-01-06,2026-01-06T12:47:11Z,3.77,0.43,4.2,0.0,EUR,Card payment VISA,2,56
RC-STR01-0011997,STR01-0011997,STR01,PF-STR01,CUST00130,2026-01-06,2026-01-06T12:46:03Z,0.47,0.03,0.5,0.0,EUR,Card payment 20,1,37
RC-STR01-0011998,STR01-0011998,STR01,SM-STR01,CUST00132,2026-01-06,2026-01-06T13:28:58Z,4.68,0.32,5.0,0.0,EUR,Card payment Master Card,2,128
RC-STR01-0011999,STR01-0011999,STR01,PF-STR01,CUST00302,2026-01-06,2026-01-06T13:19:19Z,0.93,0.07,1.0,0.0,EUR,Card payment VISA,1,59
RC-STR01-0012000,STR01-0012000,STR01,PF-STR01,CUST00180,2026-01-06,2026-01-06T13:13:14Z,3.27,0.23,3.5,0.0,EUR,Card payment 20,1,33
RC-STR01-0012001,STR01-0012001,STR01,PF-STR01,CUST00335,2026-01-06,2026-01-06T14:52:09Z,1.68,0.12,1.8,0.0,EUR,Card payment VISA,1,37
RC-STR01-0012002,STR01-0012002,STR01,SM-STR01,,2026-01-06,2026-01-06T14:29:09Z,1.64,0.31,1.95,0.0,EUR,Card payment 20,1,151
RC-STR01-0012003,STR01-0012003,STR01,PF-STR01,CUST00186,2026-01-06,2026-01-06T15:33:04Z,4.96,0.94,5.9,0.0,EUR,Card payment Master Card,3,47
RC-STR01-0012004,STR01-0012004,STR01,PF-STR01,CUST00051,2026-01-06,2026-01-06T15:27:44Z,0.13,0.02,0.15,0.0,EUR,Card payment 20,1,50
RC-STR01-0012005,STR01-0012005,STR01,MO-STR01,,2026-01-06,2026-01-06T16:04:49Z,5.88,0.42,6.3,0.0,EUR,Card payment VISA,3,147
RC-STR01-0012006,STR01-0012006,STR01,MO-STR01,,2026-01-06,2026-01-06T17:26:13Z,0.47,0.03,0.5,0.0,EUR,Card payment 20,1,93
RC-STR01-0012007,STR01-0012007,STR01,SM-STR01,,2026-01-06,2026-01-06T17:11:05Z,1.43,0.27,1.7,0.0,EUR,Card payment,1,152
RC-STR01-0012008,STR01-0012008,STR01,PF-STR01,CUST00199,2026-01-06,2026-01-06T17:53:24Z,1.78,0.12,1.9,0.0,EUR,Card payment 20,1,45
RC-STR01-0012009,STR01-0012009,STR01,PF-STR01,CUST00051,2026-01-06,2026-01-06T18:42:36Z,1.26,0.24,1.5,0.0,EUR,Card payment 20,1,57
RC-STR01-0012010,STR01-0012010,STR01,PF-STR01,CUST00383,2026-01-06,2026-01-06T22:44:45Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,34
RC-STR01-0012011,STR01-0012011,STR01,SM-STR01,,2026-01-07,2026-01-07T11:25:42Z,1.64,0.31,1.95,0.0,EUR,Card payment 20,1,40
RC-STR01-0012012,STR01-0012012,STR01,PF-STR01,CUST00095,2026-01-07,2026-01-07T12:33:14Z,3.76,0.29,4.05,0.0,EUR,Card payment 20,2,56
RC-STR01-0012013,STR01-0012013,STR01,MO-STR01,CUST00346,2026-01-07,2026-01-07T13:52:42Z,2.1,0.14,2.25,0.25,EUR,Card payment Master Card,1,101
RC-STR01-0012014,STR01-0012014,STR01,PF-STR01,CUST00031,2026-01-07,2026-01-07T14:20:34Z,0.76,0.14,0.9,0.8,EUR,Card payment 20,1,58
RC-STR01-0012015,STR01-0012015,STR01,PF-STR01,CUST00156,2026-01-07,2026-01-07T14:57:58Z,1.69,0.12,1.8,0.55,EUR,Card payment VISA,1,26
RC-STR01-0012016,STR01-0012016,STR01,SM-STR01,,2026-01-07,2026-01-07T15:27:38Z,3.5,0.25,3.75,0.0,EUR,Card payment 20,1,113
RC-STR01-0012017,STR01-0012017,STR01,SM-STR01,,2026-01-07,2026-01-07T15:17:04Z,1.09,0.21,1.3,0.4,EUR,Card payment 20,1,114
RC-STR01-0012018,STR01-0012018,STR01,SM-STR01,CUST00287,2026-01-07,2026-01-07T15:18:52Z,0.21,0.04,0.25,0.0,EUR,Card payment 10,1,61
RC-STR01-0012019,STR01-0012019,STR01,PF-STR01,CUST00261,2026-01-07,2026-01-07T16:40:26Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,54
RC-STR01-0012020,STR01-0012020,STR01,PF-STR01,CUST00397,2026-01-07,2026-01-07T16:19:52Z,43.27,3.03,46.3,0.4,EUR,Card payment 20,2,12
RC-STR01-0012021,STR01-0012021,STR01,SM-STR01,,2026-01-07,2026-01-07T17:41:52Z,3.35,0.35,3.7,0.0,EUR,Card payment 20,2,143
RC-STR01-0012022,STR01-0012022,STR01,PF-STR01,CUST00459,2026-01-07,2026-01-07T18:02:28Z,2.69,0.51,3.2,0.0,EUR,Card payment 20,2,61
RC-STR01-0012023,STR01-0012023,STR01,SM-STR01,,2026-01-07,2026-01-07T19:38:11Z,1.78,0.12,1.9,0.0,EUR,Card payment 20,1,129
RC-STR01-0012024,STR01-0012024,STR01,PF-STR01,CUST00227,2026-01-07,2026-01-07T21:53:44Z,2.02,0.38,2.4,0.0,EUR,Card payment 20,1,47
RC-STR01-0012025,STR01-0012025,STR01,PF-STR01,CUST00035,2026-01-08,2026-01-08T11:36:37Z,0.17,0.03,0.2,0.05,EUR,Card payment 20,1,39
RC-STR01-0012026,STR01-0012026,STR01,SM-STR01,,2026-01-08,2026-01-08T13:29:34Z,0.34,0.06,0.4,0.0,EUR,Card payment 20,2,118
RC-STR01-0012027,STR01-0012027,STR01,PF-STR01,CUST00346,2026-01-08,2026-01-08T14:08:51Z,2.99,0.21,3.2,0.0,EUR,Card payment 20,2,42
RC-STR01-0012028,STR01-0012028,STR01,SM-STR01,,2026-01-08,2026-01-08T14:57:52Z,1.32,0.09,1.41,0.09,EUR,Card payment 20,1,143
RC-STR01-0012029,STR01-0012029,STR01,PF-STR01,CUST00068,2026-01-08,2026-01-08T15:07:54Z,4.93,0.52,5.45,0.0,EUR,Card payment 20,4,36
RC-STR01-0012030,STR01-0012030,STR01,PF-STR01,CUST00237,2026-01-08,2026-01-08T15:33:50Z,4.58,0.32,4.9,0.0,EUR,Card payment 20,1,68
RC-STR01-0012031,STR01-0012031,STR01,SM-STR01,,2026-01-08,2026-01-08T16:17:30Z,0.93,0.07,1.0,0.0,EUR,Card payment VISA,1,150
RC-STR01-0012032,STR01-0012032,STR01,SM-STR01,CUST00132,2026-01-08,2026-01-08T17:17:14Z,2.34,0.16,2.5,0.0,EUR,Card payment,1,116
RC-STR01-0012033,STR01-0012033,STR01,PF-STR01,CUST00156,2026-01-08,2026-01-08T18:50:04Z,0.21,0.04,0.25,0.0,EUR,Card payment VISA,1,53
RC-STR01-0012034,STR01-0012034,STR01,SM-STR01,,2026-01-08,2026-01-08T19:47:50Z,1.64,0.31,1.95,0.0,EUR,Card payment 20,1,116
RC-STR01-0012035,STR01-0012035,STR01,SM-STR01,CUST00068,2026-01-08,2026-01-08T20:06:48Z,0.81,0.06,0.87,0.13,EUR,Card payment Master Card,1,140
RC-STR01-0012036,STR01-0012036,STR01,SM-STR01,,2026-01-08,2026-01-08T21:47:56Z,1.12,0.08,1.2,0.0,EUR,Card payment Master Card,1,82
