ID,hourStart,businessDate,hourOfDay,dayOfWeek,store_ID,article_ID,quantity,netRevenue,vatAmount,grossAmount,currency_code,isActual
HS-BLN01-008651,2026-05-13T18:00:00Z,2026-05-13,18,2,BLN01,AR00011,1.0,0.93,0.07,1.0,EUR,True
HS-BLN01-008652,2026-05-13T19:00:00Z,2026-05-13,19,2,BLN01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-BLN01-008653,2026-05-13T19:00:00Z,2026-05-13,19,2,BLN01,AR00203,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008654,2026-05-13T19:00:00Z,2026-05-13,19,2,BLN01,AR00151,1.0,3.28,0.62,3.9,EUR,True
HS-BLN01-008655,2026-05-13T20:00:00Z,2026-05-13,20,2,BLN01,AR00024,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008656,2026-05-13T20:00:00Z,2026-05-13,20,2,BLN01,AR00276,1.0,2.02,0.38,2.4,EUR,True
HS-BLN01-008657,2026-05-13T20:00:00Z,2026-05-13,20,2,BLN01,AR00068,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008658,2026-05-13T20:00:00Z,2026-05-13,20,2,BLN01,AR00080,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008659,2026-05-13T21:00:00Z,2026-05-13,21,2,BLN01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-BLN01-008660,2026-05-13T21:00:00Z,2026-05-13,21,2,BLN01,AR00193,1.0,1.31,0.09,1.4,EUR,True
HS-BLN01-008661,2026-05-13T21:00:00Z,2026-05-13,21,2,BLN01,AR90015,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008662,2026-05-13T22:00:00Z,2026-05-13,22,2,BLN01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-BLN01-008663,2026-05-13T22:00:00Z,2026-05-13,22,2,BLN01,AR00244,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008664,2026-05-14T08:00:00Z,2026-05-14,8,3,BLN01,AR00030,1.0,3.27,0.23,3.5,EUR,True
HS-BLN01-008665,2026-05-14T09:00:00Z,2026-05-14,9,3,BLN01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-BLN01-008666,2026-05-14T09:00:00Z,2026-05-14,9,3,BLN01,AR90018,1.0,1.64,0.31,1.95,EUR,True
HS-BLN01-008667,2026-05-14T11:00:00Z,2026-05-14,11,3,BLN01,AR90042,1.0,1.6,0.3,1.9,EUR,True
HS-BLN01-008668,2026-05-14T11:00:00Z,2026-05-14,11,3,BLN01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-BLN01-008669,2026-05-14T11:00:00Z,2026-05-14,11,3,BLN01,AR90037,1.0,1.26,0.24,1.5,EUR,True
HS-BLN01-008670,2026-05-14T12:00:00Z,2026-05-14,12,3,BLN01,AR90004,2.0,0.42,0.08,0.5,EUR,True
HS-BLN01-008671,2026-05-14T12:00:00Z,2026-05-14,12,3,BLN01,AR90042,2.0,3.19,0.61,3.8,EUR,True
HS-BLN01-008672,2026-05-14T12:00:00Z,2026-05-14,12,3,BLN01,AR00396,1.0,2.06,0.14,2.2,EUR,True
HS-BLN01-008673,2026-05-14T12:00:00Z,2026-05-14,12,3,BLN01,AR00320,1.0,1.12,0.08,1.2,EUR,True
HS-BLN01-008674,2026-05-14T12:00:00Z,2026-05-14,12,3,BLN01,AR00137,1.0,2.52,0.18,2.7,EUR,True
HS-BLN01-008675,2026-05-14T12:00:00Z,2026-05-14,12,3,BLN01,AR00145,1.0,0.92,0.18,1.1,EUR,True
HS-BLN01-008676,2026-05-14T12:00:00Z,2026-05-14,12,3,BLN01,AR00285,1.0,2.76,0.19,2.95,EUR,True
HS-BLN01-008677,2026-05-14T12:00:00Z,2026-05-14,12,3,BLN01,AR00035,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008678,2026-05-14T13:00:00Z,2026-05-14,13,3,BLN01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008679,2026-05-14T13:00:00Z,2026-05-14,13,3,BLN01,AR00084,1.0,1.87,0.13,2.0,EUR,True
HS-BLN01-008680,2026-05-14T13:00:00Z,2026-05-14,13,3,BLN01,AR90004,2.0,0.42,0.08,0.5,EUR,True
HS-BLN01-008681,2026-05-14T13:00:00Z,2026-05-14,13,3,BLN01,AR90040,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008682,2026-05-14T13:00:00Z,2026-05-14,13,3,BLN01,AR00221,1.0,0.93,0.07,1.0,EUR,True
HS-BLN01-008683,2026-05-14T14:00:00Z,2026-05-14,14,3,BLN01,AR00321,1.0,1.12,0.08,1.2,EUR,True
HS-BLN01-008684,2026-05-14T14:00:00Z,2026-05-14,14,3,BLN01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008685,2026-05-14T15:00:00Z,2026-05-14,15,3,BLN01,AR00245,1.0,2.9,0.2,3.1,EUR,True
HS-BLN01-008686,2026-05-14T15:00:00Z,2026-05-14,15,3,BLN01,AR00240,1.0,1.78,0.12,1.9,EUR,True
HS-BLN01-008687,2026-05-14T15:00:00Z,2026-05-14,15,3,BLN01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-BLN01-008688,2026-05-14T15:00:00Z,2026-05-14,15,3,BLN01,AR00426,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008689,2026-05-14T15:00:00Z,2026-05-14,15,3,BLN01,AR00110,1.0,2.94,0.56,3.5,EUR,True
HS-BLN01-008690,2026-05-14T15:00:00Z,2026-05-14,15,3,BLN01,AR00026,1.0,1.12,0.08,1.2,EUR,True
HS-BLN01-008691,2026-05-14T15:00:00Z,2026-05-14,15,3,BLN01,AR90002,1.0,0.07,0.01,0.08,EUR,True
HS-BLN01-008692,2026-05-14T15:00:00Z,2026-05-14,15,3,BLN01,AR00002,1.0,0.47,0.03,0.5,EUR,True
HS-BLN01-008693,2026-05-14T15:00:00Z,2026-05-14,15,3,BLN01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008694,2026-05-14T16:00:00Z,2026-05-14,16,3,BLN01,AR00207,1.0,0.93,0.07,1.0,EUR,True
HS-BLN01-008695,2026-05-14T16:00:00Z,2026-05-14,16,3,BLN01,AR00080,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008696,2026-05-14T16:00:00Z,2026-05-14,16,3,BLN01,AR00068,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008697,2026-05-14T16:00:00Z,2026-05-14,16,3,BLN01,AR00136,1.0,2.52,0.18,2.7,EUR,True
HS-BLN01-008698,2026-05-14T16:00:00Z,2026-05-14,16,3,BLN01,AR00111,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008699,2026-05-14T17:00:00Z,2026-05-14,17,3,BLN01,AR90004,2.0,0.42,0.08,0.5,EUR,True
HS-BLN01-008700,2026-05-14T17:00:00Z,2026-05-14,17,3,BLN01,AR90009,1.0,1.34,0.26,1.6,EUR,True
HS-BLN01-008701,2026-05-14T17:00:00Z,2026-05-14,17,3,BLN01,AR90053,1.0,1.68,0.32,2.0,EUR,True
HS-BLN01-008702,2026-05-14T17:00:00Z,2026-05-14,17,3,BLN01,AR00242,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008703,2026-05-14T17:00:00Z,2026-05-14,17,3,BLN01,AR00322,1.0,1.12,0.08,1.2,EUR,True
HS-BLN01-008704,2026-05-14T17:00:00Z,2026-05-14,17,3,BLN01,AR00213,1.0,1.12,0.08,1.2,EUR,True
HS-BLN01-008705,2026-05-14T17:00:00Z,2026-05-14,17,3,BLN01,AR00136,1.0,2.52,0.18,2.7,EUR,True
HS-BLN01-008706,2026-05-14T18:00:00Z,2026-05-14,18,3,BLN01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-BLN01-008707,2026-05-14T18:00:00Z,2026-05-14,18,3,BLN01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008708,2026-05-14T18:00:00Z,2026-05-14,18,3,BLN01,AR90036,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008709,2026-05-14T18:00:00Z,2026-05-14,18,3,BLN01,AR00010,1.0,0.93,0.07,1.0,EUR,True
HS-BLN01-008710,2026-05-14T18:00:00Z,2026-05-14,18,3,BLN01,AR00136,1.0,2.52,0.18,2.7,EUR,True
HS-BLN01-008711,2026-05-14T18:00:00Z,2026-05-14,18,3,BLN01,AR00024,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008712,2026-05-14T18:00:00Z,2026-05-14,18,3,BLN01,AR00188,1.0,1.68,0.12,1.8,EUR,True
HS-BLN01-008713,2026-05-14T18:00:00Z,2026-05-14,18,3,BLN01,AR90034,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008714,2026-05-14T19:00:00Z,2026-05-14,19,3,BLN01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-BLN01-008715,2026-05-14T19:00:00Z,2026-05-14,19,3,BLN01,AR00212,1.0,2.99,0.21,3.2,EUR,True
HS-BLN01-008716,2026-05-14T19:00:00Z,2026-05-14,19,3,BLN01,AR90002,1.0,0.07,0.01,0.08,EUR,True
HS-BLN01-008717,2026-05-14T20:00:00Z,2026-05-14,20,3,BLN01,AR00160,1.0,3.55,0.25,3.8,EUR,True
HS-BLN01-008718,2026-05-14T20:00:00Z,2026-05-14,20,3,BLN01,AR00319,1.0,1.12,0.08,1.2,EUR,True
HS-BLN01-008719,2026-05-14T20:00:00Z,2026-05-14,20,3,BLN01,AR00106,1.0,3.28,0.62,3.9,EUR,True
HS-BLN01-008720,2026-05-14T21:00:00Z,2026-05-14,21,3,BLN01,AR00243,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008721,2026-05-14T21:00:00Z,2026-05-14,21,3,BLN01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-BLN01-008722,2026-05-15T08:00:00Z,2026-05-15,8,4,BLN01,AR00241,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008723,2026-05-15T10:00:00Z,2026-05-15,10,4,BLN01,AR90034,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008724,2026-05-15T11:00:00Z,2026-05-15,11,4,BLN01,AR90036,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008725,2026-05-15T12:00:00Z,2026-05-15,12,4,BLN01,AR00185,1.0,2.1,0.15,2.25,EUR,True
HS-BLN01-008726,2026-05-15T13:00:00Z,2026-05-15,13,4,BLN01,AR00169,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008727,2026-05-15T13:00:00Z,2026-05-15,13,4,BLN01,AR90029,1.0,1.34,0.26,1.6,EUR,True
HS-BLN01-008728,2026-05-15T14:00:00Z,2026-05-15,14,4,BLN01,AR00394,1.0,2.71,0.19,2.9,EUR,True
HS-BLN01-008729,2026-05-15T14:00:00Z,2026-05-15,14,4,BLN01,AR00395,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008730,2026-05-15T15:00:00Z,2026-05-15,15,4,BLN01,AR90036,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008731,2026-05-15T15:00:00Z,2026-05-15,15,4,BLN01,AR90039,1.0,1.26,0.24,1.5,EUR,True
HS-BLN01-008732,2026-05-15T15:00:00Z,2026-05-15,15,4,BLN01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008733,2026-05-15T15:00:00Z,2026-05-15,15,4,BLN01,AR00010,1.0,0.93,0.07,1.0,EUR,True
HS-BLN01-008734,2026-05-15T16:00:00Z,2026-05-15,16,4,BLN01,AR00190,1.0,1.4,0.1,1.5,EUR,True
HS-BLN01-008735,2026-05-15T16:00:00Z,2026-05-15,16,4,BLN01,AR90018,1.0,1.64,0.31,1.95,EUR,True
HS-BLN01-008736,2026-05-15T16:00:00Z,2026-05-15,16,4,BLN01,AR00024,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008737,2026-05-15T16:00:00Z,2026-05-15,16,4,BLN01,AR00240,1.0,1.78,0.12,1.9,EUR,True
HS-BLN01-008738,2026-05-15T16:00:00Z,2026-05-15,16,4,BLN01,AR00057,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008739,2026-05-15T17:00:00Z,2026-05-15,17,4,BLN01,AR00441,1.0,2.61,0.18,2.79,EUR,True
HS-BLN01-008740,2026-05-15T17:00:00Z,2026-05-15,17,4,BLN01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-BLN01-008741,2026-05-15T17:00:00Z,2026-05-15,17,4,BLN01,AR00005,1.0,0.93,0.07,1.0,EUR,True
HS-BLN01-008742,2026-05-15T18:00:00Z,2026-05-15,18,4,BLN01,AR00454,1.0,2.71,0.19,2.9,EUR,True
HS-BLN01-008743,2026-05-15T18:00:00Z,2026-05-15,18,4,BLN01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-BLN01-008744,2026-05-15T20:00:00Z,2026-05-15,20,4,BLN01,AR90018,1.0,1.64,0.31,1.95,EUR,True
HS-BLN01-008745,2026-05-16T11:00:00Z,2026-05-16,11,5,BLN01,AR00394,1.0,2.71,0.19,2.9,EUR,True
HS-BLN01-008746,2026-05-16T12:00:00Z,2026-05-16,12,5,BLN01,AR90035,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008747,2026-05-16T13:00:00Z,2026-05-16,13,5,BLN01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-BLN01-008748,2026-05-16T13:00:00Z,2026-05-16,13,5,BLN01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-BLN01-008749,2026-05-16T14:00:00Z,2026-05-16,14,5,BLN01,AR00242,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008750,2026-05-16T14:00:00Z,2026-05-16,14,5,BLN01,AR00243,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008751,2026-05-16T15:00:00Z,2026-05-16,15,5,BLN01,AR00242,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008752,2026-05-16T15:00:00Z,2026-05-16,15,5,BLN01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-BLN01-008753,2026-05-16T15:00:00Z,2026-05-16,15,5,BLN01,AR00208,1.0,0.47,0.03,0.5,EUR,True
HS-BLN01-008754,2026-05-16T16:00:00Z,2026-05-16,16,5,BLN01,AR00402,1.0,1.12,0.08,1.2,EUR,True
HS-BLN01-008755,2026-05-16T16:00:00Z,2026-05-16,16,5,BLN01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-BLN01-008756,2026-05-16T17:00:00Z,2026-05-16,17,5,BLN01,AR90015,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008757,2026-05-17T12:00:00Z,2026-05-17,12,6,BLN01,AR90033,1.0,1.01,0.19,1.2,EUR,True
HS-BLN01-008758,2026-05-17T12:00:00Z,2026-05-17,12,6,BLN01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-BLN01-008759,2026-05-17T13:00:00Z,2026-05-17,13,6,BLN01,AR00401,1.0,1.12,0.08,1.2,EUR,True
HS-BLN01-008760,2026-05-17T13:00:00Z,2026-05-17,13,6,BLN01,AR00395,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008761,2026-05-17T13:00:00Z,2026-05-17,13,6,BLN01,AR00187,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008762,2026-05-17T13:00:00Z,2026-05-17,13,6,BLN01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-BLN01-008763,2026-05-17T13:00:00Z,2026-05-17,13,6,BLN01,AR00394,1.0,2.71,0.19,2.9,EUR,True
HS-BLN01-008764,2026-05-17T13:00:00Z,2026-05-17,13,6,BLN01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008765,2026-05-17T14:00:00Z,2026-05-17,14,6,BLN01,AR90004,2.0,0.42,0.08,0.5,EUR,True
HS-BLN01-008766,2026-05-17T15:00:00Z,2026-05-17,15,6,BLN01,AR00136,1.0,2.52,0.18,2.7,EUR,True
HS-BLN01-008767,2026-05-17T16:00:00Z,2026-05-17,16,6,BLN01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-BLN01-008768,2026-05-17T17:00:00Z,2026-05-17,17,6,BLN01,AR00039,1.0,0.93,0.07,1.0,EUR,True
HS-BLN01-008769,2026-05-17T18:00:00Z,2026-05-17,18,6,BLN01,AR00084,1.0,1.87,0.13,2.0,EUR,True
HS-BLN01-008770,2026-05-17T18:00:00Z,2026-05-17,18,6,BLN01,AR00026,1.0,1.12,0.08,1.2,EUR,True
HS-BLN01-008771,2026-05-17T19:00:00Z,2026-05-17,19,6,BLN01,AR00220,1.0,0.93,0.07,1.0,EUR,True
HS-BLN01-008772,2026-05-17T20:00:00Z,2026-05-17,20,6,BLN01,AR00306,1.0,4.39,0.31,4.7,EUR,True
HS-BLN01-008773,2026-05-17T21:00:00Z,2026-05-17,21,6,BLN01,AR90012,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008774,2026-05-18T08:00:00Z,2026-05-18,8,0,BLN01,AR00084,1.0,1.87,0.13,2.0,EUR,True
HS-BLN01-008775,2026-05-18T09:00:00Z,2026-05-18,9,0,BLN01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-BLN01-008776,2026-05-18T10:00:00Z,2026-05-18,10,0,BLN01,AR90010,1.0,1.85,0.35,2.2,EUR,True
HS-BLN01-008777,2026-05-18T10:00:00Z,2026-05-18,10,0,BLN01,AR90020,1.0,1.64,0.31,1.95,EUR,True
HS-BLN01-008778,2026-05-18T12:00:00Z,2026-05-18,12,0,BLN01,AR00282,1.0,2.76,0.19,2.95,EUR,True
HS-BLN01-008779,2026-05-18T12:00:00Z,2026-05-18,12,0,BLN01,AR00193,1.0,1.31,0.09,1.4,EUR,True
HS-BLN01-008780,2026-05-18T12:00:00Z,2026-05-18,12,0,BLN01,AR90039,1.0,1.26,0.24,1.5,EUR,True
HS-BLN01-008781,2026-05-18T12:00:00Z,2026-05-18,12,0,BLN01,AR90036,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008782,2026-05-18T12:00:00Z,2026-05-18,12,0,BLN01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-BLN01-008783,2026-05-18T12:00:00Z,2026-05-18,12,0,BLN01,AR90014,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008784,2026-05-18T13:00:00Z,2026-05-18,13,0,BLN01,AR00064,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008785,2026-05-18T13:00:00Z,2026-05-18,13,0,BLN01,AR00240,1.0,1.78,0.12,1.9,EUR,True
HS-BLN01-008786,2026-05-18T13:00:00Z,2026-05-18,13,0,BLN01,AR00080,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008787,2026-05-18T13:00:00Z,2026-05-18,13,0,BLN01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008788,2026-05-18T13:00:00Z,2026-05-18,13,0,BLN01,AR00013,1.0,1.68,0.12,1.8,EUR,True
HS-BLN01-008789,2026-05-18T13:00:00Z,2026-05-18,13,0,BLN01,AR00070,1.0,2.15,0.15,2.3,EUR,True
HS-BLN01-008790,2026-05-18T13:00:00Z,2026-05-18,13,0,BLN01,AR90035,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008791,2026-05-18T13:00:00Z,2026-05-18,13,0,BLN01,AR90003,2.0,0.26,0.04,0.3,EUR,True
HS-BLN01-008792,2026-05-18T13:00:00Z,2026-05-18,13,0,BLN01,AR00137,1.0,2.52,0.18,2.7,EUR,True
HS-BLN01-008793,2026-05-18T13:00:00Z,2026-05-18,13,0,BLN01,AR90002,1.0,0.07,0.01,0.08,EUR,True
HS-BLN01-008794,2026-05-18T13:00:00Z,2026-05-18,13,0,BLN01,AR00094,1.0,0.25,0.05,0.3,EUR,True
HS-BLN01-008795,2026-05-18T13:00:00Z,2026-05-18,13,0,BLN01,AR90015,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008796,2026-05-18T13:00:00Z,2026-05-18,13,0,BLN01,AR00066,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008797,2026-05-18T14:00:00Z,2026-05-18,14,0,BLN01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008798,2026-05-18T15:00:00Z,2026-05-18,15,0,BLN01,AR00165,1.0,3.55,0.25,3.8,EUR,True
HS-BLN01-008799,2026-05-18T15:00:00Z,2026-05-18,15,0,BLN01,AR90010,1.0,1.85,0.35,2.2,EUR,True
HS-BLN01-008800,2026-05-18T15:00:00Z,2026-05-18,15,0,BLN01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-BLN01-008801,2026-05-18T15:00:00Z,2026-05-18,15,0,BLN01,AR00441,1.0,2.61,0.18,2.79,EUR,True
HS-BLN01-008802,2026-05-18T15:00:00Z,2026-05-18,15,0,BLN01,AR00024,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008803,2026-05-18T15:00:00Z,2026-05-18,15,0,BLN01,AR00210,1.0,1.12,0.08,1.2,EUR,True
HS-BLN01-008804,2026-05-18T15:00:00Z,2026-05-18,15,0,BLN01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008805,2026-05-18T15:00:00Z,2026-05-18,15,0,BLN01,AR00215,1.0,6.45,0.45,6.9,EUR,True
HS-BLN01-008806,2026-05-18T15:00:00Z,2026-05-18,15,0,BLN01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-BLN01-008807,2026-05-18T15:00:00Z,2026-05-18,15,0,BLN01,AR00106,1.0,3.28,0.62,3.9,EUR,True
HS-BLN01-008808,2026-05-18T16:00:00Z,2026-05-18,16,0,BLN01,AR00185,1.0,2.1,0.15,2.25,EUR,True
HS-BLN01-008809,2026-05-18T16:00:00Z,2026-05-18,16,0,BLN01,AR90002,1.0,0.07,0.01,0.08,EUR,True
HS-BLN01-008810,2026-05-18T16:00:00Z,2026-05-18,16,0,BLN01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-BLN01-008811,2026-05-18T16:00:00Z,2026-05-18,16,0,BLN01,AR00289,1.0,1.85,0.35,2.2,EUR,True
HS-BLN01-008812,2026-05-18T16:00:00Z,2026-05-18,16,0,BLN01,AR00040,1.0,3.08,0.22,3.3,EUR,True
HS-BLN01-008813,2026-05-18T16:00:00Z,2026-05-18,16,0,BLN01,AR00190,1.0,1.4,0.1,1.5,EUR,True
HS-BLN01-008814,2026-05-18T16:00:00Z,2026-05-18,16,0,BLN01,AR90003,3.0,0.39,0.06,0.45,EUR,True
HS-BLN01-008815,2026-05-18T16:00:00Z,2026-05-18,16,0,BLN01,AR00031,1.0,1.4,0.1,1.5,EUR,True
HS-BLN01-008816,2026-05-18T16:00:00Z,2026-05-18,16,0,BLN01,AR00156,1.0,3.32,0.63,3.95,EUR,True
HS-BLN01-008817,2026-05-18T16:00:00Z,2026-05-18,16,0,BLN01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008818,2026-05-18T16:00:00Z,2026-05-18,16,0,BLN01,AR90009,1.0,1.34,0.26,1.6,EUR,True
HS-BLN01-008819,2026-05-18T17:00:00Z,2026-05-18,17,0,BLN01,AR00213,1.0,1.12,0.08,1.2,EUR,True
HS-BLN01-008820,2026-05-18T17:00:00Z,2026-05-18,17,0,BLN01,AR90002,1.0,0.07,0.01,0.08,EUR,True
HS-BLN01-008821,2026-05-18T17:00:00Z,2026-05-18,17,0,BLN01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-BLN01-008822,2026-05-18T17:00:00Z,2026-05-18,17,0,BLN01,AR00394,1.0,2.71,0.19,2.9,EUR,True
HS-BLN01-008823,2026-05-18T18:00:00Z,2026-05-18,18,0,BLN01,AR00320,1.0,1.12,0.08,1.2,EUR,True
HS-BLN01-008824,2026-05-18T18:00:00Z,2026-05-18,18,0,BLN01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-BLN01-008825,2026-05-18T18:00:00Z,2026-05-18,18,0,BLN01,AR00137,1.0,2.52,0.18,2.7,EUR,True
HS-BLN01-008826,2026-05-18T18:00:00Z,2026-05-18,18,0,BLN01,AR00398,1.0,2.2,0.15,2.35,EUR,True
HS-BLN01-008827,2026-05-18T18:00:00Z,2026-05-18,18,0,BLN01,AR00080,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008828,2026-05-18T18:00:00Z,2026-05-18,18,0,BLN01,AR00084,1.0,1.87,0.13,2.0,EUR,True
HS-BLN01-008829,2026-05-18T19:00:00Z,2026-05-18,19,0,BLN01,AR00065,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008830,2026-05-18T19:00:00Z,2026-05-18,19,0,BLN01,AR90034,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008831,2026-05-18T19:00:00Z,2026-05-18,19,0,BLN01,AR00151,1.0,3.28,0.62,3.9,EUR,True
HS-BLN01-008832,2026-05-18T19:00:00Z,2026-05-18,19,0,BLN01,AR00395,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008833,2026-05-18T20:00:00Z,2026-05-18,20,0,BLN01,AR00240,1.0,1.78,0.12,1.9,EUR,True
HS-BLN01-008834,2026-05-18T20:00:00Z,2026-05-18,20,0,BLN01,AR00407,1.0,2.99,0.21,3.2,EUR,True
HS-BLN01-008835,2026-05-18T21:00:00Z,2026-05-18,21,0,BLN01,AR00081,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008836,2026-05-18T21:00:00Z,2026-05-18,21,0,BLN01,AR00041,1.0,3.08,0.22,3.3,EUR,True
HS-BLN01-008837,2026-05-18T21:00:00Z,2026-05-18,21,0,BLN01,AR00065,1.0,2.34,0.16,2.5,EUR,True
HS-BLN01-008838,2026-05-18T21:00:00Z,2026-05-18,21,0,BLN01,AR90002,1.0,0.07,0.01,0.08,EUR,True
HS-BLN01-008839,2026-05-18T21:00:00Z,2026-05-18,21,0,BLN01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-BLN01-008840,2026-05-18T22:00:00Z,2026-05-18,22,0,BLN01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-BLN01-008841,2026-05-19T08:00:00Z,2026-05-19,8,1,BLN01,AR00207,1.0,0.93,0.07,1.0,EUR,True
HS-BLN01-008842,2026-05-19T09:00:00Z,2026-05-19,9,1,BLN01,AR00404,1.0,1.12,0.08,1.2,EUR,True
HS-BLN01-008843,2026-05-19T09:00:00Z,2026-05-19,9,1,BLN01,AR00420,1.0,2.43,0.17,2.6,EUR,True
HS-BLN01-008844,2026-05-19T09:00:00Z,2026-05-19,9,1,BLN01,AR00394,1.0,2.71,0.19,2.9,EUR,True
HS-BLN01-008845,2026-05-19T11:00:00Z,2026-05-19,11,1,BLN01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-BLN01-008846,2026-05-19T12:00:00Z,2026-05-19,12,1,BLN01,AR90014,1.0,1.43,0.27,1.7,EUR,True
HS-BLN01-008847,2026-05-19T12:00:00Z,2026-05-19,12,1,BLN01,AR00176,1.0,1.31,0.09,1.4,EUR,True
HS-BLN01-008848,2026-05-19T12:00:00Z,2026-05-19,12,1,BLN01,AR00420,1.0,2.43,0.17,2.6,EUR,True
HS-BLN01-008849,2026-05-19T12:00:00Z,2026-05-19,12,1,BLN01,AR90039,1.0,1.26,0.24,1.5,EUR,True
HS-BLN01-008850,2026-05-19T13:00:00Z,2026-05-19,13,1,BLN01,AR00034,1.0,1.87,0.13,2.0,EUR,True
HS-BLN01-008851,2026-05-19T14:00:00Z,2026-05-19,14,1,BLN01,AR90004,2.0,0.42,0.08,0.5,EUR,True
