ID,receipt_ID,article_ID,quantity,unitPrice,netAmount,grossAmount,discountPct,discountType
RC-MUC01-0009808-0015989,RC-MUC01-0009808,AR90012,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009808-0015990,RC-MUC01-0009808,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009808-0015991,RC-MUC01-0009808,AR00090,1.0,1.3,1.21,1.3,0.0,No discount
RC-MUC01-0009809-0015992,RC-MUC01-0009809,AR90053,1.0,2.0,1.68,2.0,0.0,No discount
RC-MUC01-0009810-0015993,RC-MUC01-0009810,AR90021,1.0,4.9,4.58,4.9,0.0,No discount
RC-MUC01-0009811-0015994,RC-MUC01-0009811,AR00241,1.0,2.5,2.2,2.35,5.92,Price changed
RC-MUC01-0009811-0015995,RC-MUC01-0009811,AR90027,1.0,1.6,1.34,1.6,0.0,No discount
RC-MUC01-0009812-0015996,RC-MUC01-0009812,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-MUC01-0009813-0015997,RC-MUC01-0009813,AR90055,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009814-0015998,RC-MUC01-0009814,AR00404,1.0,1.2,1.12,1.2,0.0,No discount
RC-MUC01-0009814-0015999,RC-MUC01-0009814,AR00086,1.0,4.95,4.17,4.95,0.0,No discount
RC-MUC01-0009815-0016000,RC-MUC01-0009815,AR00001,1.0,1.0,0.93,1.0,0.0,No discount
RC-MUC01-0009816-0016001,RC-MUC01-0009816,AR00011,1.0,1.0,0.93,1.0,0.0,No discount
RC-MUC01-0009817-0016002,RC-MUC01-0009817,AR90034,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009817-0016003,RC-MUC01-0009817,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-MUC01-0009818-0016004,RC-MUC01-0009818,AR00136,1.0,2.7,2.52,2.7,0.0,No discount
RC-MUC01-0009819-0016005,RC-MUC01-0009819,AR00243,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009820-0016006,RC-MUC01-0009820,AR00010,1.0,1.0,0.93,1.0,0.0,No discount
RC-MUC01-0009821-0016007,RC-MUC01-0009821,AR00134,1.0,3.5,3.27,3.5,0.0,No discount
RC-MUC01-0009821-0016008,RC-MUC01-0009821,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009821-0016009,RC-MUC01-0009821,AR00094,1.0,0.3,0.25,0.3,0.0,No discount
RC-MUC01-0009822-0016010,RC-MUC01-0009822,AR00138,1.0,2.0,1.65,1.76,11.9,Price changed
RC-MUC01-0009822-0016011,RC-MUC01-0009822,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-MUC01-0009823-0016012,RC-MUC01-0009823,AR00394,1.0,2.9,2.71,2.9,0.0,No discount
RC-MUC01-0009824-0016013,RC-MUC01-0009824,AR00401,1.0,1.2,1.12,1.2,0.0,No discount
RC-MUC01-0009825-0016014,RC-MUC01-0009825,AR90013,1.0,1.7,1.14,1.36,20.06,General
RC-MUC01-0009825-0016015,RC-MUC01-0009825,AR00283,1.0,2.95,2.76,2.95,0.0,No discount
RC-MUC01-0009826-0016016,RC-MUC01-0009826,AR00289,1.0,2.2,1.85,2.2,0.0,No discount
RC-MUC01-0009826-0016017,RC-MUC01-0009826,AR90034,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009826-0016018,RC-MUC01-0009826,AR00001,1.0,1.0,0.59,0.63,36.89,General
RC-MUC01-0009827-0016019,RC-MUC01-0009827,AR00395,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009828-0016020,RC-MUC01-0009828,AR90003,1.0,0.15,0.11,0.13,15.38,Price changed
RC-MUC01-0009829-0016021,RC-MUC01-0009829,AR00111,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009829-0016022,RC-MUC01-0009829,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-MUC01-0009830-0016023,RC-MUC01-0009830,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-MUC01-0009831-0016024,RC-MUC01-0009831,AR90019,1.0,1.95,1.64,1.95,0.0,No discount
RC-MUC01-0009832-0016025,RC-MUC01-0009832,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-MUC01-0009832-0016026,RC-MUC01-0009832,AR00021,1.0,3.9,3.64,3.9,0.0,No discount
RC-MUC01-0009833-0016027,RC-MUC01-0009833,AR90039,1.0,1.5,0.72,0.85,43.24,General
RC-MUC01-0009834-0016028,RC-MUC01-0009834,AR00024,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009835-0016029,RC-MUC01-0009835,AR00005,1.0,1.0,0.93,1.0,0.0,No discount
RC-MUC01-0009836-0016030,RC-MUC01-0009836,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009837-0016031,RC-MUC01-0009837,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-MUC01-0009838-0016032,RC-MUC01-0009838,AR90035,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009839-0016033,RC-MUC01-0009839,AR00026,1.0,1.2,1.12,1.2,0.0,No discount
RC-MUC01-0009840-0016034,RC-MUC01-0009840,AR00094,1.0,0.3,0.25,0.3,0.0,No discount
RC-MUC01-0009841-0016035,RC-MUC01-0009841,AR00243,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009841-0016036,RC-MUC01-0009841,AR00010,1.0,1.0,0.84,0.9,9.69,Price changed
RC-MUC01-0009841-0016037,RC-MUC01-0009841,AR00282,1.0,2.95,2.12,2.26,23.28,Price changed
RC-MUC01-0009842-0016038,RC-MUC01-0009842,AR00058,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009843-0016039,RC-MUC01-0009843,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009844-0016040,RC-MUC01-0009844,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-MUC01-0009845-0016041,RC-MUC01-0009845,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-MUC01-0009845-0016042,RC-MUC01-0009845,AR00001,1.0,1.0,0.93,1.0,0.0,No discount
RC-MUC01-0009845-0016043,RC-MUC01-0009845,AR00025,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009846-0016044,RC-MUC01-0009846,AR00161,1.0,3.8,3.55,3.8,0.0,No discount
RC-MUC01-0009847-0016045,RC-MUC01-0009847,AR00005,1.0,1.0,0.93,1.0,0.0,No discount
RC-MUC01-0009847-0016046,RC-MUC01-0009847,AR00039,1.0,1.0,0.93,1.0,0.0,No discount
RC-MUC01-0009847-0016047,RC-MUC01-0009847,AR00136,1.0,2.7,2.52,2.7,0.0,No discount
RC-MUC01-0009847-0016048,RC-MUC01-0009847,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009848-0016049,RC-MUC01-0009848,AR90004,2.0,0.25,0.42,0.5,0.0,No discount
RC-MUC01-0009848-0016050,RC-MUC01-0009848,AR90010,1.0,2.2,1.85,2.2,0.0,No discount
RC-MUC01-0009848-0016051,RC-MUC01-0009848,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-MUC01-0009848-0016052,RC-MUC01-0009848,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-MUC01-0009849-0016053,RC-MUC01-0009849,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009850-0016054,RC-MUC01-0009850,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009851-0016055,RC-MUC01-0009851,AR90020,1.0,1.95,1.64,1.95,0.0,No discount
RC-MUC01-0009852-0016056,RC-MUC01-0009852,AR00319,1.0,1.2,0.85,0.91,24.07,Price changed
RC-MUC01-0009853-0016057,RC-MUC01-0009853,AR90050,1.0,1.6,1.34,1.6,0.0,No discount
RC-MUC01-0009854-0016058,RC-MUC01-0009854,AR90015,1.0,1.7,1.21,1.44,15.14,Price changed
RC-MUC01-0009854-0016059,RC-MUC01-0009854,AR90039,1.0,1.5,1.19,1.42,5.52,Price changed
RC-MUC01-0009855-0016060,RC-MUC01-0009855,AR00004,1.0,0.5,0.47,0.5,0.0,No discount
RC-MUC01-0009855-0016061,RC-MUC01-0009855,AR90038,1.0,1.5,1.26,1.5,0.0,No discount
RC-MUC01-0009856-0016062,RC-MUC01-0009856,AR00242,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009856-0016063,RC-MUC01-0009856,AR90034,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009857-0016064,RC-MUC01-0009857,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-MUC01-0009858-0016065,RC-MUC01-0009858,AR00349,1.0,6.6,6.17,6.6,0.0,No discount
RC-MUC01-0009859-0016066,RC-MUC01-0009859,AR00203,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009860-0016067,RC-MUC01-0009860,AR00160,1.0,3.8,3.55,3.8,0.0,No discount
RC-MUC01-0009861-0016068,RC-MUC01-0009861,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-MUC01-0009862-0016069,RC-MUC01-0009862,AR00084,1.0,2.0,1.87,2.0,0.0,No discount
RC-MUC01-0009862-0016070,RC-MUC01-0009862,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-MUC01-0009863-0016071,RC-MUC01-0009863,AR90023,1.0,1.6,1.34,1.6,0.0,No discount
RC-MUC01-0009863-0016072,RC-MUC01-0009863,AR00282,1.0,2.95,2.76,2.95,0.0,No discount
RC-MUC01-0009863-0016073,RC-MUC01-0009863,AR00114,1.0,1.4,1.31,1.4,0.0,No discount
RC-MUC01-0009864-0016074,RC-MUC01-0009864,AR90055,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009864-0016075,RC-MUC01-0009864,AR00064,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009865-0016076,RC-MUC01-0009865,AR00006,1.0,1.8,1.68,1.8,0.0,No discount
RC-MUC01-0009865-0016077,RC-MUC01-0009865,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009865-0016078,RC-MUC01-0009865,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009866-0016079,RC-MUC01-0009866,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-MUC01-0009867-0016080,RC-MUC01-0009867,AR90015,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009868-0016081,RC-MUC01-0009868,AR00212,1.0,3.2,2.99,3.2,0.0,No discount
RC-MUC01-0009869-0016082,RC-MUC01-0009869,AR00006,1.0,1.8,1.68,1.8,0.0,No discount
RC-MUC01-0009870-0016083,RC-MUC01-0009870,AR90004,1.0,0.25,0.18,0.22,13.98,Price changed
RC-MUC01-0009871-0016084,RC-MUC01-0009871,AR00057,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009872-0016085,RC-MUC01-0009872,AR00084,1.0,2.0,1.87,2.0,0.0,No discount
RC-MUC01-0009873-0016086,RC-MUC01-0009873,AR00041,1.0,3.3,3.08,3.3,0.0,No discount
RC-MUC01-0009874-0016087,RC-MUC01-0009874,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009875-0016088,RC-MUC01-0009875,AR00395,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009876-0016089,RC-MUC01-0009876,AR00241,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009877-0016090,RC-MUC01-0009877,AR90039,1.0,1.5,0.95,1.13,24.55,Price changed
RC-MUC01-0009878-0016091,RC-MUC01-0009878,AR00285,1.0,2.95,2.76,2.95,0.0,No discount
RC-MUC01-0009879-0016092,RC-MUC01-0009879,AR00364,1.0,3.75,3.5,3.75,0.0,No discount
RC-MUC01-0009880-0016093,RC-MUC01-0009880,AR00006,1.0,1.8,1.68,1.8,0.0,No discount
RC-MUC01-0009881-0016094,RC-MUC01-0009881,AR90033,1.0,1.2,0.93,1.1,8.29,Price changed
RC-MUC01-0009882-0016095,RC-MUC01-0009882,AR00189,1.0,2.2,2.06,2.2,0.0,No discount
RC-MUC01-0009883-0016096,RC-MUC01-0009883,AR00223,1.0,0.7,0.6,0.65,7.45,Price changed
RC-MUC01-0009883-0016097,RC-MUC01-0009883,AR90015,1.0,1.7,1.32,1.57,7.38,Price changed
RC-MUC01-0009884-0016098,RC-MUC01-0009884,AR90023,1.0,1.6,1.34,1.6,0.0,No discount
RC-MUC01-0009885-0016099,RC-MUC01-0009885,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009886-0016100,RC-MUC01-0009886,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-MUC01-0009887-0016101,RC-MUC01-0009887,AR00005,1.0,1.0,0.93,1.0,0.0,No discount
RC-MUC01-0009888-0016102,RC-MUC01-0009888,AR00084,1.0,2.0,1.87,2.0,0.0,No discount
RC-MUC01-0009889-0016103,RC-MUC01-0009889,AR90014,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009890-0016104,RC-MUC01-0009890,AR90036,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009891-0016105,RC-MUC01-0009891,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009892-0016106,RC-MUC01-0009892,AR00157,1.0,3.8,3.55,3.8,0.0,No discount
RC-MUC01-0009893-0016107,RC-MUC01-0009893,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-MUC01-0009894-0016108,RC-MUC01-0009894,AR90014,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009895-0016109,RC-MUC01-0009895,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009896-0016110,RC-MUC01-0009896,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009897-0016111,RC-MUC01-0009897,AR00333,1.0,2.25,1.89,2.25,0.0,No discount
RC-MUC01-0009897-0016112,RC-MUC01-0009897,AR00013,1.0,1.8,1.29,1.38,23.49,Price changed
RC-MUC01-0009898-0016113,RC-MUC01-0009898,AR00241,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009898-0016114,RC-MUC01-0009898,AR00137,1.0,2.7,2.52,2.7,0.0,No discount
RC-MUC01-0009899-0016115,RC-MUC01-0009899,AR00080,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009899-0016116,RC-MUC01-0009899,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009900-0016117,RC-MUC01-0009900,AR00024,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009901-0016118,RC-MUC01-0009901,AR00245,1.0,3.1,2.9,3.1,0.0,No discount
RC-MUC01-0009901-0016119,RC-MUC01-0009901,AR00010,1.0,1.0,0.93,1.0,0.0,No discount
RC-MUC01-0009901-0016120,RC-MUC01-0009901,AR00243,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009901-0016121,RC-MUC01-0009901,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009902-0016122,RC-MUC01-0009902,AR00009,1.0,1.0,0.93,1.0,0.0,No discount
RC-MUC01-0009903-0016123,RC-MUC01-0009903,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-MUC01-0009903-0016124,RC-MUC01-0009903,AR00006,1.0,1.8,1.68,1.8,0.0,No discount
RC-MUC01-0009903-0016125,RC-MUC01-0009903,AR00194,1.0,1.8,1.68,1.8,0.0,No discount
RC-MUC01-0009904-0016126,RC-MUC01-0009904,AR00395,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009904-0016127,RC-MUC01-0009904,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009905-0016128,RC-MUC01-0009905,AR00024,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009905-0016129,RC-MUC01-0009905,AR00240,1.0,1.9,1.78,1.9,0.0,No discount
RC-MUC01-0009906-0016130,RC-MUC01-0009906,AR90054,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009907-0016131,RC-MUC01-0009907,AR00279,1.0,11.9,10.0,11.9,0.0,No discount
RC-MUC01-0009908-0016132,RC-MUC01-0009908,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-MUC01-0009909-0016133,RC-MUC01-0009909,AR00160,1.0,3.8,3.55,3.8,0.0,No discount
RC-MUC01-0009910-0016134,RC-MUC01-0009910,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009911-0016135,RC-MUC01-0009911,AR00276,1.0,2.4,2.02,2.4,0.0,No discount
RC-MUC01-0009912-0016136,RC-MUC01-0009912,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-MUC01-0009913-0016137,RC-MUC01-0009913,AR00060,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009914-0016138,RC-MUC01-0009914,AR00071,1.0,2.9,2.71,2.9,0.0,No discount
RC-MUC01-0009914-0016139,RC-MUC01-0009914,AR00185,1.0,2.25,1.81,1.93,14.05,Price changed
RC-MUC01-0009915-0016140,RC-MUC01-0009915,AR90018,1.0,1.95,1.64,1.95,0.0,No discount
RC-MUC01-0009916-0016141,RC-MUC01-0009916,AR00165,1.0,3.8,3.55,3.8,0.0,No discount
RC-MUC01-0009917-0016142,RC-MUC01-0009917,AR00010,1.0,1.0,0.72,0.77,22.96,Price changed
RC-MUC01-0009917-0016143,RC-MUC01-0009917,AR00191,1.0,1.8,1.68,1.8,0.0,No discount
RC-MUC01-0009918-0016144,RC-MUC01-0009918,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009918-0016145,RC-MUC01-0009918,AR90038,1.0,1.5,1.26,1.5,0.0,No discount
RC-MUC01-0009919-0016146,RC-MUC01-0009919,AR90031,1.0,1.2,1.01,1.2,0.0,No discount
RC-MUC01-0009919-0016147,RC-MUC01-0009919,AR00214,1.0,1.0,0.76,0.82,18.14,Price changed
RC-MUC01-0009920-0016148,RC-MUC01-0009920,AR00027,1.0,1.2,1.12,1.2,0.0,No discount
RC-MUC01-0009921-0016149,RC-MUC01-0009921,AR90054,1.0,1.7,1.35,1.61,5.32,Price changed
RC-MUC01-0009922-0016150,RC-MUC01-0009922,AR00068,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009922-0016151,RC-MUC01-0009922,AR00031,1.0,1.5,1.4,1.5,0.0,No discount
RC-MUC01-0009923-0016152,RC-MUC01-0009923,AR00193,1.0,1.4,1.31,1.4,0.0,No discount
RC-MUC01-0009924-0016153,RC-MUC01-0009924,SM0014,1.0,0.99,0.83,0.99,0.0,No discount
RC-MUC01-0009924-0016154,RC-MUC01-0009924,AR00031,1.0,1.5,1.4,1.5,0.0,No discount
RC-MUC01-0009925-0016155,RC-MUC01-0009925,AR00169,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009925-0016156,RC-MUC01-0009925,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009925-0016157,RC-MUC01-0009925,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-MUC01-0009926-0016158,RC-MUC01-0009926,AR90004,1.0,0.25,0.19,0.22,10.1,Price changed
RC-MUC01-0009927-0016159,RC-MUC01-0009927,AR90002,1.0,0.08,0.03,0.04,49.0,General
RC-MUC01-0009928-0016160,RC-MUC01-0009928,AR00164,1.0,3.8,2.96,3.16,16.79,Price changed
RC-MUC01-0009929-0016161,RC-MUC01-0009929,AR00245,1.0,3.1,2.9,3.1,0.0,No discount
RC-MUC01-0009929-0016162,RC-MUC01-0009929,AR00151,1.0,3.9,3.28,3.9,0.0,No discount
RC-MUC01-0009930-0016163,RC-MUC01-0009930,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009930-0016164,RC-MUC01-0009930,AR90034,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009930-0016165,RC-MUC01-0009930,AR00157,1.0,3.8,3.55,3.8,0.0,No discount
RC-MUC01-0009931-0016166,RC-MUC01-0009931,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009932-0016167,RC-MUC01-0009932,AR00089,1.0,2.2,2.06,2.2,0.0,No discount
RC-MUC01-0009933-0016168,RC-MUC01-0009933,AR00209,1.0,0.5,0.47,0.5,0.0,No discount
RC-MUC01-0009934-0016169,RC-MUC01-0009934,AR00213,1.0,1.2,1.12,1.2,0.0,No discount
RC-MUC01-0009934-0016170,RC-MUC01-0009934,AR00185,1.0,2.25,1.75,1.88,16.55,Price changed
RC-MUC01-0009935-0016171,RC-MUC01-0009935,AR00243,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009935-0016172,RC-MUC01-0009935,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009935-0016173,RC-MUC01-0009935,AR90018,1.0,1.95,1.64,1.95,0.0,No discount
RC-MUC01-0009936-0016174,RC-MUC01-0009936,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009937-0016175,RC-MUC01-0009937,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-MUC01-0009937-0016176,RC-MUC01-0009937,AR00294,1.0,2.2,1.85,2.2,0.0,No discount
RC-MUC01-0009937-0016177,RC-MUC01-0009937,AR00090,1.0,1.3,1.01,1.09,16.3,Price changed
RC-MUC01-0009938-0016178,RC-MUC01-0009938,AR90003,2.0,0.15,0.26,0.3,0.0,No discount
RC-MUC01-0009939-0016179,RC-MUC01-0009939,AR90034,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009940-0016180,RC-MUC01-0009940,AR00394,1.0,2.9,2.08,2.23,23.1,Price changed
RC-MUC01-0009940-0016181,RC-MUC01-0009940,AR00009,1.0,1.0,0.93,1.0,0.0,No discount
RC-MUC01-0009941-0016182,RC-MUC01-0009941,AR00223,1.0,0.7,0.65,0.7,0.0,No discount
RC-MUC01-0009942-0016183,RC-MUC01-0009942,AR90006,1.0,1.4,1.31,1.4,0.0,No discount
RC-MUC01-0009942-0016184,RC-MUC01-0009942,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009943-0016185,RC-MUC01-0009943,AR00318,1.0,1.2,1.12,1.2,0.0,No discount
RC-MUC01-0009944-0016186,RC-MUC01-0009944,AR00242,1.0,2.5,2.12,2.26,9.5,Price changed
RC-MUC01-0009944-0016187,RC-MUC01-0009944,AR00394,1.0,2.9,2.71,2.9,0.0,No discount
RC-MUC01-0009945-0016188,RC-MUC01-0009945,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009946-0016189,RC-MUC01-0009946,AR90020,1.0,1.95,1.64,1.95,0.0,No discount
RC-MUC01-0009947-0016190,RC-MUC01-0009947,AR00135,1.0,3.5,2.81,3.01,14.12,Price changed
RC-MUC01-0009948-0016191,RC-MUC01-0009948,AR00397,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009949-0016192,RC-MUC01-0009949,AR00376,1.0,4.25,3.98,4.25,0.0,No discount
RC-MUC01-0009950-0016193,RC-MUC01-0009950,AR00387,1.0,3.0,2.8,3.0,0.0,No discount
RC-MUC01-0009950-0016194,RC-MUC01-0009950,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009951-0016195,RC-MUC01-0009951,AR00187,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009952-0016196,RC-MUC01-0009952,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009952-0016197,RC-MUC01-0009952,AR00136,1.0,2.7,2.52,2.7,0.0,No discount
RC-MUC01-0009953-0016198,RC-MUC01-0009953,AR00084,1.0,2.0,1.87,2.0,0.0,No discount
RC-MUC01-0009954-0016199,RC-MUC01-0009954,AR00407,1.0,3.2,2.99,3.2,0.0,No discount
RC-MUC01-0009955-0016200,RC-MUC01-0009955,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-MUC01-0009956-0016201,RC-MUC01-0009956,AR00080,1.0,2.5,2.34,2.5,0.0,No discount
RC-MUC01-0009956-0016202,RC-MUC01-0009956,AR90054,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009957-0016203,RC-MUC01-0009957,AR00377,1.0,4.25,3.97,4.25,0.0,No discount
RC-MUC01-0009957-0016204,RC-MUC01-0009957,AR00210,1.0,1.2,1.12,1.2,0.0,No discount
RC-MUC01-0009958-0016205,RC-MUC01-0009958,AR00005,1.0,1.0,0.93,1.0,0.0,No discount
RC-MUC01-0009959-0016206,RC-MUC01-0009959,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009959-0016207,RC-MUC01-0009959,AR90003,1.0,0.15,0.1,0.12,20.2,Price changed
RC-MUC01-0009959-0016208,RC-MUC01-0009959,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-MUC01-0009959-0016209,RC-MUC01-0009959,AR90014,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009960-0016210,RC-MUC01-0009960,AR00084,1.0,2.0,1.87,2.0,0.0,No discount
RC-MUC01-0009961-0016211,RC-MUC01-0009961,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-MUC01-0009962-0016212,RC-MUC01-0009962,AR90009,1.0,1.6,1.34,1.6,0.0,No discount
RC-MUC01-0009963-0016213,RC-MUC01-0009963,AR90037,1.0,1.5,1.26,1.5,0.0,No discount
RC-MUC01-0009964-0016214,RC-MUC01-0009964,AR90054,1.0,1.7,1.34,1.6,5.79,Price changed
RC-MUC01-0009965-0016215,RC-MUC01-0009965,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-MUC01-0009966-0016216,RC-MUC01-0009966,AR90008,1.0,1.4,1.05,1.12,20.01,General
RC-MUC01-0009967-0016217,RC-MUC01-0009967,AR00178,1.0,1.4,1.31,1.4,0.0,No discount
RC-MUC01-0009968-0016218,RC-MUC01-0009968,AR90012,1.0,1.7,1.08,1.29,24.14,Price changed
RC-MUC01-0009969-0016219,RC-MUC01-0009969,AR00396,1.0,2.2,2.06,2.2,0.0,No discount
RC-MUC01-0009969-0016220,RC-MUC01-0009969,AR90034,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009970-0016221,RC-MUC01-0009970,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-MUC01-0009970-0016222,RC-MUC01-0009970,AR00039,1.0,1.0,0.93,1.0,0.0,No discount
RC-MUC01-0009971-0016223,RC-MUC01-0009971,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-MUC01-0009972-0016224,RC-MUC01-0009972,AR00084,1.0,2.0,1.87,2.0,0.0,No discount
RC-MUC01-0009973-0016225,RC-MUC01-0009973,AR90006,1.0,1.4,1.31,1.4,0.0,No discount
RC-MUC01-0009974-0016226,RC-MUC01-0009974,AR90004,1.0,0.25,0.18,0.21,14.27,Price changed
RC-MUC01-0009975-0016227,RC-MUC01-0009975,AR00176,1.0,1.4,1.31,1.4,0.0,No discount
RC-MUC01-0009975-0016228,RC-MUC01-0009975,AR00242,1.0,2.5,1.96,2.1,16.13,Price changed
RC-MUC01-0009976-0016229,RC-MUC01-0009976,AR00275,1.0,2.4,2.02,2.4,0.0,No discount
RC-MUC01-0009977-0016230,RC-MUC01-0009977,AR00137,1.0,2.7,2.52,2.7,0.0,No discount
RC-MUC01-0009977-0016231,RC-MUC01-0009977,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-MUC01-0009977-0016232,RC-MUC01-0009977,AR00320,1.0,1.2,1.12,1.2,0.0,No discount
