ID,store_ID,article_ID,readingAt,sensorType,value,unit,isAnomaly
SN-STR01-AR90003-2026-07-03-17-V,STR01,AR90003,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.603,ratio,False
SN-STR01-AR90013-2026-07-03-9-V,STR01,AR90013,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.894,ratio,False
SN-STR01-AR90013-2026-07-03-13-V,STR01,AR90013,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.813,ratio,False
SN-STR01-AR90013-2026-07-03-17-V,STR01,AR90013,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.977,ratio,False
SN-STR01-AR90039-2026-07-03-9-V,STR01,AR90039,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.455,ratio,False
SN-STR01-AR90039-2026-07-03-13-V,STR01,AR90039,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.0,ratio,True
SN-STR01-AR90039-2026-07-03-17-V,STR01,AR90039,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.612,ratio,False
SN-STR01-AR90002-2026-07-03-9-V,STR01,AR90002,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.746,ratio,False
SN-STR01-AR90002-2026-07-03-13-V,STR01,AR90002,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.921,ratio,False
SN-STR01-AR90002-2026-07-03-17-V,STR01,AR90002,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.341,ratio,False
SN-STR01-AR90034-2026-07-03-9-V,STR01,AR90034,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.627,ratio,False
SN-STR01-AR90034-2026-07-03-13-V,STR01,AR90034,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.909,ratio,False
SN-STR01-AR90034-2026-07-03-17-V,STR01,AR90034,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.538,ratio,False
SN-STR01-AR00136-2026-07-03-9-V,STR01,AR00136,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.176,ratio,False
SN-STR01-AR00136-2026-07-03-13-V,STR01,AR00136,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.574,ratio,False
SN-STR01-AR00136-2026-07-03-17-V,STR01,AR00136,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.632,ratio,False
SN-STR01-AR00394-2026-07-03-9-V,STR01,AR00394,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.422,ratio,False
SN-STR01-AR00394-2026-07-03-13-V,STR01,AR00394,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.837,ratio,False
SN-STR01-AR00394-2026-07-03-17-V,STR01,AR00394,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.831,ratio,False
SN-STR01-AR00395-2026-07-03-9-V,STR01,AR00395,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.622,ratio,False
SN-STR01-AR00395-2026-07-03-13-V,STR01,AR00395,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.955,ratio,False
SN-STR01-AR00395-2026-07-03-17-V,STR01,AR00395,2026-07-03T17:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-STR01-AR90018-2026-07-03-9-V,STR01,AR90018,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.611,ratio,False
SN-STR01-AR90018-2026-07-03-13-V,STR01,AR90018,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.627,ratio,False
SN-STR01-AR90018-2026-07-03-17-V,STR01,AR90018,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.464,ratio,False
SN-STR01-AR90015-2026-07-03-9-V,STR01,AR90015,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.935,ratio,False
SN-STR01-AR90015-2026-07-03-13-V,STR01,AR90015,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.928,ratio,False
SN-STR01-AR90015-2026-07-03-17-V,STR01,AR90015,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.691,ratio,False
SN-STR01-AR00245-2026-07-03-9-V,STR01,AR00245,2026-07-03T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-STR01-AR00245-2026-07-03-13-V,STR01,AR00245,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.615,ratio,False
SN-STR01-AR00245-2026-07-03-17-V,STR01,AR00245,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.795,ratio,False
SN-STR01-AR00188-2026-07-03-9-V,STR01,AR00188,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.863,ratio,False
SN-STR01-AR00188-2026-07-03-13-V,STR01,AR00188,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.283,ratio,False
SN-STR01-AR00188-2026-07-03-17-V,STR01,AR00188,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.371,ratio,False
SN-STR01-AR00010-2026-07-03-9-V,STR01,AR00010,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.913,ratio,False
SN-STR01-AR00010-2026-07-03-13-V,STR01,AR00010,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.473,ratio,False
SN-STR01-AR00010-2026-07-03-17-V,STR01,AR00010,2026-07-03T17:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-STR01-AR90012-2026-07-03-9-V,STR01,AR90012,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.486,ratio,False
SN-STR01-AR90012-2026-07-03-13-V,STR01,AR90012,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.072,ratio,True
SN-STR01-AR90012-2026-07-03-17-V,STR01,AR90012,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.649,ratio,False
SN-STR01-AR00009-2026-07-03-9-V,STR01,AR00009,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.273,ratio,False
SN-STR01-AR00009-2026-07-03-13-V,STR01,AR00009,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.541,ratio,False
SN-STR01-AR00009-2026-07-03-17-V,STR01,AR00009,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.783,ratio,False
SN-STR01-AR00240-2026-07-03-9-V,STR01,AR00240,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.538,ratio,False
SN-STR01-AR00240-2026-07-03-13-V,STR01,AR00240,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.634,ratio,False
SN-STR01-AR00240-2026-07-03-17-V,STR01,AR00240,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.576,ratio,False
SN-STR01-AR90014-2026-07-03-9-V,STR01,AR90014,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.719,ratio,False
SN-STR01-AR90014-2026-07-03-13-V,STR01,AR90014,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.627,ratio,False
SN-STR01-AR90014-2026-07-03-17-V,STR01,AR90014,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.283,ratio,False
SN-STR01-AR00241-2026-07-03-9-V,STR01,AR00241,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.713,ratio,False
SN-STR01-AR00241-2026-07-03-13-V,STR01,AR00241,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.445,ratio,False
SN-STR01-AR00241-2026-07-03-17-V,STR01,AR00241,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.68,ratio,False
SN-STR01-AR00080-2026-07-03-9-V,STR01,AR00080,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.571,ratio,False
SN-STR01-AR00080-2026-07-03-13-V,STR01,AR00080,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.645,ratio,False
SN-STR01-AR00080-2026-07-03-17-V,STR01,AR00080,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.571,ratio,False
SN-STR01-AR00244-2026-07-03-9-V,STR01,AR00244,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.764,ratio,False
SN-STR01-AR00244-2026-07-03-13-V,STR01,AR00244,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.575,ratio,False
SN-STR01-AR00244-2026-07-03-17-V,STR01,AR00244,2026-07-03T17:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-STR01-AR00011-2026-07-03-9-V,STR01,AR00011,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.979,ratio,False
SN-STR01-AR00011-2026-07-03-13-V,STR01,AR00011,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.366,ratio,False
SN-STR01-AR00011-2026-07-03-17-V,STR01,AR00011,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.466,ratio,False
SN-STR01-AR90019-2026-07-03-9-V,STR01,AR90019,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.453,ratio,False
SN-STR01-AR90019-2026-07-03-13-V,STR01,AR90019,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.419,ratio,False
SN-STR01-AR90019-2026-07-03-17-V,STR01,AR90019,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.447,ratio,False
SN-STR01-AR90036-2026-07-03-9-V,STR01,AR90036,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.995,ratio,False
SN-STR01-AR90036-2026-07-03-13-V,STR01,AR90036,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.982,ratio,False
SN-STR01-AR90036-2026-07-03-17-V,STR01,AR90036,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.787,ratio,False
SN-STR01-AR90055-2026-07-03-9-V,STR01,AR90055,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.576,ratio,False
SN-STR01-AR90055-2026-07-03-13-V,STR01,AR90055,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.673,ratio,False
SN-STR01-AR90055-2026-07-03-17-V,STR01,AR90055,2026-07-03T17:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-STR01-AR90004-2026-07-03-ESL,STR01,AR90004,2026-07-03T06:00:00Z,ESL,0.25,EUR,False
SN-STR01-AR90003-2026-07-03-ESL,STR01,AR90003,2026-07-03T06:00:00Z,ESL,0.15,EUR,False
SN-STR01-AR90013-2026-07-03-ESL,STR01,AR90013,2026-07-03T06:00:00Z,ESL,1.7,EUR,False
SN-STR01-AR90039-2026-07-03-ESL,STR01,AR90039,2026-07-03T06:00:00Z,ESL,1.5,EUR,False
SN-STR01-AR90002-2026-07-03-ESL,STR01,AR90002,2026-07-03T06:00:00Z,ESL,0.08,EUR,False
SN-STR01-AR90034-2026-07-03-ESL,STR01,AR90034,2026-07-03T06:00:00Z,ESL,1.7,EUR,False
SN-STR01-AR00136-2026-07-03-ESL,STR01,AR00136,2026-07-03T06:00:00Z,ESL,2.7,EUR,False
SN-STR01-AR00394-2026-07-03-ESL,STR01,AR00394,2026-07-03T06:00:00Z,ESL,2.9,EUR,False
SN-STR01-2026-07-03-T0,STR01,AR00018,2026-07-03T12:00:00Z,TEMPERATURE,5.01,C,False
SN-STR01-2026-07-03-T1,STR01,AR00153,2026-07-03T12:00:00Z,TEMPERATURE,3.59,C,False
SN-STR01-2026-07-03-T2,STR01,AR00084,2026-07-03T12:00:00Z,TEMPERATURE,-18.25,C,False
SN-STR01-2026-07-03-T3,STR01,AR90034,2026-07-03T12:00:00Z,TEMPERATURE,4.38,C,False
SN-STR01-2026-07-03-T4,STR01,AR00442,2026-07-03T12:00:00Z,TEMPERATURE,3.52,C,False
SN-STR01-2026-07-03-T5,STR01,AR90015,2026-07-03T12:00:00Z,TEMPERATURE,3.71,C,False
SN-BLN01-AR90004-2026-06-27-9-V,BLN01,AR90004,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.854,ratio,False
SN-BLN01-AR90004-2026-06-27-13-V,BLN01,AR90004,2026-06-27T13:00:00Z,VISION_STOCKOUT,0.133,ratio,True
SN-BLN01-AR90004-2026-06-27-17-V,BLN01,AR90004,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.461,ratio,False
SN-BLN01-AR90003-2026-06-27-9-V,BLN01,AR90003,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.545,ratio,False
SN-BLN01-AR90003-2026-06-27-13-V,BLN01,AR90003,2026-06-27T13:00:00Z,VISION_STOCKOUT,0.28,ratio,False
SN-BLN01-AR90003-2026-06-27-17-V,BLN01,AR90003,2026-06-27T17:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-BLN01-AR90002-2026-06-27-9-V,BLN01,AR90002,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.475,ratio,False
SN-BLN01-AR90002-2026-06-27-13-V,BLN01,AR90002,2026-06-27T13:00:00Z,VISION_STOCKOUT,0.43,ratio,False
SN-BLN01-AR90002-2026-06-27-17-V,BLN01,AR90002,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.333,ratio,False
SN-BLN01-AR90013-2026-06-27-9-V,BLN01,AR90013,2026-06-27T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-BLN01-AR90013-2026-06-27-13-V,BLN01,AR90013,2026-06-27T13:00:00Z,VISION_STOCKOUT,0.691,ratio,False
SN-BLN01-AR90013-2026-06-27-17-V,BLN01,AR90013,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.979,ratio,False
SN-BLN01-AR90039-2026-06-27-9-V,BLN01,AR90039,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.691,ratio,False
SN-BLN01-AR90039-2026-06-27-13-V,BLN01,AR90039,2026-06-27T13:00:00Z,VISION_STOCKOUT,0.593,ratio,False
SN-BLN01-AR90039-2026-06-27-17-V,BLN01,AR90039,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.583,ratio,False
SN-BLN01-AR00395-2026-06-27-9-V,BLN01,AR00395,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.582,ratio,False
SN-BLN01-AR00395-2026-06-27-13-V,BLN01,AR00395,2026-06-27T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-BLN01-AR00395-2026-06-27-17-V,BLN01,AR00395,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.456,ratio,False
SN-BLN01-AR90018-2026-06-27-9-V,BLN01,AR90018,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.445,ratio,False
SN-BLN01-AR90018-2026-06-27-13-V,BLN01,AR90018,2026-06-27T13:00:00Z,VISION_STOCKOUT,0.254,ratio,False
SN-BLN01-AR90018-2026-06-27-17-V,BLN01,AR90018,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.589,ratio,False
SN-BLN01-AR00394-2026-06-27-9-V,BLN01,AR00394,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.494,ratio,False
SN-BLN01-AR00394-2026-06-27-13-V,BLN01,AR00394,2026-06-27T13:00:00Z,VISION_STOCKOUT,0.092,ratio,True
SN-BLN01-AR00394-2026-06-27-17-V,BLN01,AR00394,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.398,ratio,False
SN-BLN01-AR90034-2026-06-27-9-V,BLN01,AR90034,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.711,ratio,False
SN-BLN01-AR90034-2026-06-27-13-V,BLN01,AR90034,2026-06-27T13:00:00Z,VISION_STOCKOUT,0.524,ratio,False
SN-BLN01-AR90034-2026-06-27-17-V,BLN01,AR90034,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.518,ratio,False
SN-BLN01-AR00136-2026-06-27-9-V,BLN01,AR00136,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.57,ratio,False
SN-BLN01-AR00136-2026-06-27-13-V,BLN01,AR00136,2026-06-27T13:00:00Z,VISION_STOCKOUT,0.298,ratio,False
SN-BLN01-AR00136-2026-06-27-17-V,BLN01,AR00136,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.617,ratio,False
SN-BLN01-AR90014-2026-06-27-9-V,BLN01,AR90014,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.53,ratio,False
SN-BLN01-AR90014-2026-06-27-13-V,BLN01,AR90014,2026-06-27T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-BLN01-AR90014-2026-06-27-17-V,BLN01,AR90014,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.484,ratio,False
SN-BLN01-AR00080-2026-06-27-9-V,BLN01,AR00080,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.443,ratio,False
SN-BLN01-AR00080-2026-06-27-13-V,BLN01,AR00080,2026-06-27T13:00:00Z,VISION_STOCKOUT,0.306,ratio,False
SN-BLN01-AR00080-2026-06-27-17-V,BLN01,AR00080,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.436,ratio,False
SN-BLN01-AR00010-2026-06-27-9-V,BLN01,AR00010,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.621,ratio,False
SN-BLN01-AR00010-2026-06-27-13-V,BLN01,AR00010,2026-06-27T13:00:00Z,VISION_STOCKOUT,0.604,ratio,False
SN-BLN01-AR00010-2026-06-27-17-V,BLN01,AR00010,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.704,ratio,False
SN-BLN01-AR00188-2026-06-27-9-V,BLN01,AR00188,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.214,ratio,False
SN-BLN01-AR00188-2026-06-27-13-V,BLN01,AR00188,2026-06-27T13:00:00Z,VISION_STOCKOUT,0.962,ratio,False
SN-BLN01-AR00188-2026-06-27-17-V,BLN01,AR00188,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.832,ratio,False
SN-BLN01-AR00241-2026-06-27-9-V,BLN01,AR00241,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.406,ratio,False
SN-BLN01-AR00241-2026-06-27-13-V,BLN01,AR00241,2026-06-27T13:00:00Z,VISION_STOCKOUT,0.608,ratio,False
SN-BLN01-AR00241-2026-06-27-17-V,BLN01,AR00241,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.473,ratio,False
SN-BLN01-AR90015-2026-06-27-9-V,BLN01,AR90015,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.379,ratio,False
SN-BLN01-AR90015-2026-06-27-13-V,BLN01,AR90015,2026-06-27T13:00:00Z,VISION_STOCKOUT,0.775,ratio,False
SN-BLN01-AR90015-2026-06-27-17-V,BLN01,AR90015,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.888,ratio,False
SN-BLN01-AR90012-2026-06-27-9-V,BLN01,AR90012,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.884,ratio,False
SN-BLN01-AR90012-2026-06-27-13-V,BLN01,AR90012,2026-06-27T13:00:00Z,VISION_STOCKOUT,0.929,ratio,False
SN-BLN01-AR90012-2026-06-27-17-V,BLN01,AR90012,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.641,ratio,False
SN-BLN01-AR90036-2026-06-27-9-V,BLN01,AR90036,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.62,ratio,False
SN-BLN01-AR90036-2026-06-27-13-V,BLN01,AR90036,2026-06-27T13:00:00Z,VISION_STOCKOUT,0.507,ratio,False
SN-BLN01-AR90036-2026-06-27-17-V,BLN01,AR90036,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.972,ratio,False
SN-BLN01-AR00240-2026-06-27-9-V,BLN01,AR00240,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.246,ratio,False
SN-BLN01-AR00240-2026-06-27-13-V,BLN01,AR00240,2026-06-27T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-BLN01-AR00240-2026-06-27-17-V,BLN01,AR00240,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.642,ratio,False
SN-BLN01-AR00245-2026-06-27-9-V,BLN01,AR00245,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.417,ratio,False
SN-BLN01-AR00245-2026-06-27-13-V,BLN01,AR00245,2026-06-27T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-BLN01-AR00245-2026-06-27-17-V,BLN01,AR00245,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.436,ratio,False
SN-BLN01-AR00009-2026-06-27-9-V,BLN01,AR00009,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.409,ratio,False
SN-BLN01-AR00009-2026-06-27-13-V,BLN01,AR00009,2026-06-27T13:00:00Z,VISION_STOCKOUT,0.569,ratio,False
SN-BLN01-AR00009-2026-06-27-17-V,BLN01,AR00009,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.727,ratio,False
SN-BLN01-AR00011-2026-06-27-9-V,BLN01,AR00011,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.584,ratio,False
SN-BLN01-AR00011-2026-06-27-13-V,BLN01,AR00011,2026-06-27T13:00:00Z,VISION_STOCKOUT,0.72,ratio,False
SN-BLN01-AR00011-2026-06-27-17-V,BLN01,AR00011,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.475,ratio,False
SN-BLN01-AR00289-2026-06-27-9-V,BLN01,AR00289,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.677,ratio,False
SN-BLN01-AR00289-2026-06-27-13-V,BLN01,AR00289,2026-06-27T13:00:00Z,VISION_STOCKOUT,0.357,ratio,False
SN-BLN01-AR00289-2026-06-27-17-V,BLN01,AR00289,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.515,ratio,False
SN-BLN01-AR00244-2026-06-27-9-V,BLN01,AR00244,2026-06-27T09:00:00Z,VISION_STOCKOUT,0.573,ratio,False
SN-BLN01-AR00244-2026-06-27-13-V,BLN01,AR00244,2026-06-27T13:00:00Z,VISION_STOCKOUT,0.758,ratio,False
SN-BLN01-AR00244-2026-06-27-17-V,BLN01,AR00244,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.688,ratio,False
SN-BLN01-AR00039-2026-06-27-9-V,BLN01,AR00039,2026-06-27T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-BLN01-AR00039-2026-06-27-13-V,BLN01,AR00039,2026-06-27T13:00:00Z,VISION_STOCKOUT,0.747,ratio,False
SN-BLN01-AR00039-2026-06-27-17-V,BLN01,AR00039,2026-06-27T17:00:00Z,VISION_STOCKOUT,0.631,ratio,False
SN-BLN01-AR90004-2026-06-27-ESL,BLN01,AR90004,2026-06-27T06:00:00Z,ESL,0.25,EUR,False
SN-BLN01-AR90003-2026-06-27-ESL,BLN01,AR90003,2026-06-27T06:00:00Z,ESL,0.15,EUR,False
SN-BLN01-AR90002-2026-06-27-ESL,BLN01,AR90002,2026-06-27T06:00:00Z,ESL,0.08,EUR,False
SN-BLN01-AR90013-2026-06-27-ESL,BLN01,AR90013,2026-06-27T06:00:00Z,ESL,1.7,EUR,False
SN-BLN01-AR90039-2026-06-27-ESL,BLN01,AR90039,2026-06-27T06:00:00Z,ESL,1.5,EUR,False
SN-BLN01-AR00395-2026-06-27-ESL,BLN01,AR00395,2026-06-27T06:00:00Z,ESL,2.5,EUR,False
SN-BLN01-AR90018-2026-06-27-ESL,BLN01,AR90018,2026-06-27T06:00:00Z,ESL,1.95,EUR,False
SN-BLN01-AR00394-2026-06-27-ESL,BLN01,AR00394,2026-06-27T06:00:00Z,ESL,2.9,EUR,False
SN-BLN01-2026-06-27-T0,BLN01,AR00163,2026-06-27T12:00:00Z,TEMPERATURE,6.02,C,False
SN-BLN01-2026-06-27-T1,BLN01,AR00314,2026-06-27T12:00:00Z,TEMPERATURE,6.0,C,False
SN-BLN01-2026-06-27-T2,BLN01,AR00381,2026-06-27T12:00:00Z,TEMPERATURE,7.3,C,False
SN-BLN01-2026-06-27-T3,BLN01,AR00289,2026-06-27T12:00:00Z,TEMPERATURE,4.36,C,False
SN-BLN01-2026-06-27-T4,BLN01,AR00158,2026-06-27T12:00:00Z,TEMPERATURE,5.3,C,False
SN-BLN01-2026-06-27-T5,BLN01,AR00160,2026-06-27T12:00:00Z,TEMPERATURE,4.91,C,False
SN-BLN01-AR90004-2026-06-28-9-V,BLN01,AR90004,2026-06-28T09:00:00Z,VISION_STOCKOUT,0.28,ratio,False
SN-BLN01-AR90004-2026-06-28-13-V,BLN01,AR90004,2026-06-28T13:00:00Z,VISION_STOCKOUT,0.24,ratio,False
SN-BLN01-AR90004-2026-06-28-17-V,BLN01,AR90004,2026-06-28T17:00:00Z,VISION_STOCKOUT,0.899,ratio,False
SN-BLN01-AR90003-2026-06-28-9-V,BLN01,AR90003,2026-06-28T09:00:00Z,VISION_STOCKOUT,0.735,ratio,False
SN-BLN01-AR90003-2026-06-28-13-V,BLN01,AR90003,2026-06-28T13:00:00Z,VISION_STOCKOUT,0.69,ratio,False
SN-BLN01-AR90003-2026-06-28-17-V,BLN01,AR90003,2026-06-28T17:00:00Z,VISION_STOCKOUT,0.42,ratio,False
SN-BLN01-AR90002-2026-06-28-9-V,BLN01,AR90002,2026-06-28T09:00:00Z,VISION_STOCKOUT,0.49,ratio,False
SN-BLN01-AR90002-2026-06-28-13-V,BLN01,AR90002,2026-06-28T13:00:00Z,VISION_STOCKOUT,0.613,ratio,False
SN-BLN01-AR90002-2026-06-28-17-V,BLN01,AR90002,2026-06-28T17:00:00Z,VISION_STOCKOUT,0.316,ratio,False
SN-BLN01-AR90013-2026-06-28-9-V,BLN01,AR90013,2026-06-28T09:00:00Z,VISION_STOCKOUT,0.5,ratio,False
SN-BLN01-AR90013-2026-06-28-13-V,BLN01,AR90013,2026-06-28T13:00:00Z,VISION_STOCKOUT,0.698,ratio,False
SN-BLN01-AR90013-2026-06-28-17-V,BLN01,AR90013,2026-06-28T17:00:00Z,VISION_STOCKOUT,0.507,ratio,False
SN-BLN01-AR90039-2026-06-28-9-V,BLN01,AR90039,2026-06-28T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-BLN01-AR90039-2026-06-28-13-V,BLN01,AR90039,2026-06-28T13:00:00Z,VISION_STOCKOUT,0.914,ratio,False
SN-BLN01-AR90039-2026-06-28-17-V,BLN01,AR90039,2026-06-28T17:00:00Z,VISION_STOCKOUT,0.928,ratio,False
SN-BLN01-AR00395-2026-06-28-9-V,BLN01,AR00395,2026-06-28T09:00:00Z,VISION_STOCKOUT,0.686,ratio,False
SN-BLN01-AR00395-2026-06-28-13-V,BLN01,AR00395,2026-06-28T13:00:00Z,VISION_STOCKOUT,0.948,ratio,False
SN-BLN01-AR00395-2026-06-28-17-V,BLN01,AR00395,2026-06-28T17:00:00Z,VISION_STOCKOUT,0.606,ratio,False
SN-BLN01-AR90018-2026-06-28-9-V,BLN01,AR90018,2026-06-28T09:00:00Z,VISION_STOCKOUT,0.594,ratio,False
SN-BLN01-AR90018-2026-06-28-13-V,BLN01,AR90018,2026-06-28T13:00:00Z,VISION_STOCKOUT,0.261,ratio,False
SN-BLN01-AR90018-2026-06-28-17-V,BLN01,AR90018,2026-06-28T17:00:00Z,VISION_STOCKOUT,0.536,ratio,False
SN-BLN01-AR00394-2026-06-28-9-V,BLN01,AR00394,2026-06-28T09:00:00Z,VISION_STOCKOUT,0.525,ratio,False
SN-BLN01-AR00394-2026-06-28-13-V,BLN01,AR00394,2026-06-28T13:00:00Z,VISION_STOCKOUT,0.844,ratio,False
SN-BLN01-AR00394-2026-06-28-17-V,BLN01,AR00394,2026-06-28T17:00:00Z,VISION_STOCKOUT,0.789,ratio,False
SN-BLN01-AR90034-2026-06-28-9-V,BLN01,AR90034,2026-06-28T09:00:00Z,VISION_STOCKOUT,0.422,ratio,False
SN-BLN01-AR90034-2026-06-28-13-V,BLN01,AR90034,2026-06-28T13:00:00Z,VISION_STOCKOUT,0.581,ratio,False
SN-BLN01-AR90034-2026-06-28-17-V,BLN01,AR90034,2026-06-28T17:00:00Z,VISION_STOCKOUT,0.673,ratio,False
SN-BLN01-AR00136-2026-06-28-9-V,BLN01,AR00136,2026-06-28T09:00:00Z,VISION_STOCKOUT,0.864,ratio,False
SN-BLN01-AR00136-2026-06-28-13-V,BLN01,AR00136,2026-06-28T13:00:00Z,VISION_STOCKOUT,0.47,ratio,False
