ID,store_ID,article_ID,forecastFor,businessDate,hourOfDay,predictedQty,lowerBound,upperBound,actualQty,mape,wape,model,generatedAt
FC-BLN01-001101,BLN01,AR00395,2026-07-05T14:00:00Z,2026-07-05,14,0.056,0,0.193,,89.88,182.78,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001102,BLN01,AR00395,2026-07-05T15:00:00Z,2026-07-05,15,0.027,0,0.163,,89.88,182.78,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001103,BLN01,AR00395,2026-07-05T16:00:00Z,2026-07-05,16,0.05,0,0.187,,89.88,182.78,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001104,BLN01,AR00395,2026-07-05T17:00:00Z,2026-07-05,17,0.05,0,0.187,,89.88,182.78,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001105,BLN01,AR00395,2026-07-05T18:00:00Z,2026-07-05,18,0.03,0,0.166,,89.88,182.78,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001106,BLN01,AR00395,2026-07-05T19:00:00Z,2026-07-05,19,0.021,0,0.157,,89.88,182.78,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001107,BLN01,AR00395,2026-07-05T20:00:00Z,2026-07-05,20,0.018,0,0.154,,89.88,182.78,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001108,BLN01,AR00395,2026-07-05T21:00:00Z,2026-07-05,21,0.021,0,0.157,,89.88,182.78,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001109,BLN01,AR90018,2026-07-03T22:00:00Z,2026-07-03,22,0.016,0,0.3,,79.74,197.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001110,BLN01,AR90018,2026-07-04T13:00:00Z,2026-07-04,13,0.04,0,0.324,,79.74,197.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001111,BLN01,AR90018,2026-07-04T14:00:00Z,2026-07-04,14,0.029,0,0.312,,79.74,197.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001112,BLN01,AR90018,2026-07-04T15:00:00Z,2026-07-04,15,0.034,0,0.318,,79.74,197.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001113,BLN01,AR90018,2026-07-04T16:00:00Z,2026-07-04,16,0.036,0,0.32,,79.74,197.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001114,BLN01,AR90018,2026-07-04T17:00:00Z,2026-07-04,17,0.023,0,0.306,,79.74,197.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001115,BLN01,AR90018,2026-07-05T11:00:00Z,2026-07-05,11,0.015,0,0.299,,79.74,197.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001116,BLN01,AR90018,2026-07-05T12:00:00Z,2026-07-05,12,0.031,0,0.314,,79.74,197.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001117,BLN01,AR90018,2026-07-05T13:00:00Z,2026-07-05,13,0.095,0,0.378,,79.74,197.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001118,BLN01,AR90018,2026-07-05T14:00:00Z,2026-07-05,14,0.067,0,0.351,,79.74,197.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001119,BLN01,AR90018,2026-07-05T15:00:00Z,2026-07-05,15,0.081,0,0.364,,79.74,197.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001120,BLN01,AR90018,2026-07-05T16:00:00Z,2026-07-05,16,0.085,0,0.369,,79.74,197.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001121,BLN01,AR90018,2026-07-05T17:00:00Z,2026-07-05,17,0.054,0,0.337,,79.74,197.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001122,BLN01,AR90018,2026-07-05T18:00:00Z,2026-07-05,18,0.022,0,0.305,,79.74,197.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001123,BLN01,AR90018,2026-07-05T19:00:00Z,2026-07-05,19,0.02,0,0.304,,79.74,197.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001124,BLN01,AR90018,2026-07-05T20:00:00Z,2026-07-05,20,0.029,0,0.312,,79.74,197.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001125,BLN01,AR90018,2026-07-05T21:00:00Z,2026-07-05,21,0.02,0,0.303,,79.74,197.05,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001126,BLN01,AR90034,2026-07-05T12:00:00Z,2026-07-05,12,0.018,0,0.319,,95.83,173.68,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001127,BLN01,AR90034,2026-07-05T13:00:00Z,2026-07-05,13,0.023,0,0.324,,95.83,173.68,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001128,BLN01,AR90034,2026-07-05T15:00:00Z,2026-07-05,15,0.017,0,0.319,,95.83,173.68,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001129,BLN01,AR90034,2026-07-05T17:00:00Z,2026-07-05,17,0.017,0,0.318,,95.83,173.68,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001130,BLN01,AR90034,2026-07-05T18:00:00Z,2026-07-05,18,0.019,0,0.32,,95.83,173.68,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001131,BLN01,AR00136,2026-07-03T22:00:00Z,2026-07-03,22,0.02,0,0.369,,86.87,206.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001132,BLN01,AR00136,2026-07-04T12:00:00Z,2026-07-04,12,0.018,0,0.367,,86.87,206.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001133,BLN01,AR00136,2026-07-04T13:00:00Z,2026-07-04,13,0.016,0,0.365,,86.87,206.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001134,BLN01,AR00136,2026-07-04T14:00:00Z,2026-07-04,14,0.023,0,0.372,,86.87,206.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001135,BLN01,AR00136,2026-07-04T15:00:00Z,2026-07-04,15,0.022,0,0.371,,86.87,206.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001136,BLN01,AR00136,2026-07-04T16:00:00Z,2026-07-04,16,0.03,0,0.378,,86.87,206.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001137,BLN01,AR00136,2026-07-04T17:00:00Z,2026-07-04,17,0.028,0,0.377,,86.87,206.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001138,BLN01,AR00136,2026-07-05T11:00:00Z,2026-07-05,11,0.028,0,0.377,,86.87,206.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001139,BLN01,AR00136,2026-07-05T12:00:00Z,2026-07-05,12,0.043,0,0.391,,86.87,206.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001140,BLN01,AR00136,2026-07-05T13:00:00Z,2026-07-05,13,0.039,0,0.387,,86.87,206.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001141,BLN01,AR00136,2026-07-05T14:00:00Z,2026-07-05,14,0.055,0,0.404,,86.87,206.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001142,BLN01,AR00136,2026-07-05T15:00:00Z,2026-07-05,15,0.052,0,0.401,,86.87,206.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001143,BLN01,AR00136,2026-07-05T16:00:00Z,2026-07-05,16,0.07,0,0.418,,86.87,206.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001144,BLN01,AR00136,2026-07-05T17:00:00Z,2026-07-05,17,0.065,0,0.414,,86.87,206.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001145,BLN01,AR00136,2026-07-05T18:00:00Z,2026-07-05,18,0.025,0,0.373,,86.87,206.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001146,BLN01,AR00136,2026-07-05T19:00:00Z,2026-07-05,19,0.025,0,0.374,,86.87,206.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001147,BLN01,AR90014,2026-07-05T12:00:00Z,2026-07-05,12,0.018,0,0.242,,94.78,162.01,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001148,BLN01,AR90014,2026-07-05T13:00:00Z,2026-07-05,13,0.024,0,0.248,,94.78,162.01,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001149,BLN01,AR90014,2026-07-05T14:00:00Z,2026-07-05,14,0.023,0,0.247,,94.78,162.01,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001150,BLN01,AR90014,2026-07-05T15:00:00Z,2026-07-05,15,0.016,0,0.24,,94.78,162.01,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001151,BLN01,AR90014,2026-07-05T16:00:00Z,2026-07-05,16,0.016,0,0.24,,94.78,162.01,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001152,BLN01,AR90014,2026-07-05T17:00:00Z,2026-07-05,17,0.026,0,0.25,,94.78,162.01,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001153,BLN01,AR00080,2026-07-04T13:00:00Z,2026-07-04,13,0.015,0,0.31,,91.77,187.88,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001154,BLN01,AR00080,2026-07-05T12:00:00Z,2026-07-05,12,0.02,0,0.314,,91.77,187.88,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001155,BLN01,AR00080,2026-07-05T13:00:00Z,2026-07-05,13,0.036,0,0.331,,91.77,187.88,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001156,BLN01,AR00080,2026-07-05T14:00:00Z,2026-07-05,14,0.032,0,0.326,,91.77,187.88,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001157,BLN01,AR00080,2026-07-05T15:00:00Z,2026-07-05,15,0.019,0,0.314,,91.77,187.88,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001158,BLN01,AR00080,2026-07-05T16:00:00Z,2026-07-05,16,0.032,0,0.326,,91.77,187.88,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001159,BLN01,AR00080,2026-07-05T17:00:00Z,2026-07-05,17,0.024,0,0.318,,91.77,187.88,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001160,BLN01,AR00080,2026-07-05T18:00:00Z,2026-07-05,18,0.018,0,0.312,,91.77,187.88,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001161,BLN01,AR00010,2026-07-04T14:00:00Z,2026-07-04,14,0.017,0,0.213,,92.1,161.27,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001162,BLN01,AR00010,2026-07-05T12:00:00Z,2026-07-05,12,0.023,0,0.219,,92.1,161.27,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001163,BLN01,AR00010,2026-07-05T13:00:00Z,2026-07-05,13,0.025,0,0.221,,92.1,161.27,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001164,BLN01,AR00010,2026-07-05T14:00:00Z,2026-07-05,14,0.04,0,0.235,,92.1,161.27,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001165,BLN01,AR00010,2026-07-05T15:00:00Z,2026-07-05,15,0.029,0,0.225,,92.1,161.27,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001166,BLN01,AR00010,2026-07-05T16:00:00Z,2026-07-05,16,0.025,0,0.22,,92.1,161.27,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001167,BLN01,AR00010,2026-07-05T17:00:00Z,2026-07-05,17,0.033,0,0.229,,92.1,161.27,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001168,BLN01,AR00010,2026-07-05T18:00:00Z,2026-07-05,18,0.027,0,0.223,,92.1,161.27,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001169,BLN01,AR00010,2026-07-05T20:00:00Z,2026-07-05,20,0.022,0,0.218,,92.1,161.27,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001170,BLN01,AR00188,2026-07-04T15:00:00Z,2026-07-04,15,0.017,0,0.252,,95.1,194.53,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001171,BLN01,AR00188,2026-07-05T12:00:00Z,2026-07-05,12,0.03,0,0.264,,95.1,194.53,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001172,BLN01,AR00188,2026-07-05T13:00:00Z,2026-07-05,13,0.033,0,0.267,,95.1,194.53,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001173,BLN01,AR00188,2026-07-05T14:00:00Z,2026-07-05,14,0.034,0,0.268,,95.1,194.53,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001174,BLN01,AR00188,2026-07-05T15:00:00Z,2026-07-05,15,0.04,0,0.275,,95.1,194.53,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001175,BLN01,AR00188,2026-07-05T16:00:00Z,2026-07-05,16,0.019,0,0.254,,95.1,194.53,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001176,BLN01,AR00188,2026-07-05T17:00:00Z,2026-07-05,17,0.025,0,0.259,,95.1,194.53,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001177,BLN01,AR00188,2026-07-05T19:00:00Z,2026-07-05,19,0.016,0,0.251,,95.1,194.53,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001178,BLN01,AR00241,2026-07-04T17:00:00Z,2026-07-04,17,0.021,0,0.163,,92.56,190,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001179,BLN01,AR00241,2026-07-05T12:00:00Z,2026-07-05,12,0.019,0,0.161,,92.56,190,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001180,BLN01,AR00241,2026-07-05T13:00:00Z,2026-07-05,13,0.031,0,0.173,,92.56,190,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001181,BLN01,AR00241,2026-07-05T14:00:00Z,2026-07-05,14,0.023,0,0.165,,92.56,190,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001182,BLN01,AR00241,2026-07-05T15:00:00Z,2026-07-05,15,0.032,0,0.174,,92.56,190,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001183,BLN01,AR00241,2026-07-05T16:00:00Z,2026-07-05,16,0.03,0,0.172,,92.56,190,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001184,BLN01,AR00241,2026-07-05T17:00:00Z,2026-07-05,17,0.048,0,0.19,,92.56,190,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001185,BLN01,AR00241,2026-07-05T18:00:00Z,2026-07-05,18,0.021,0,0.163,,92.56,190,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001186,BLN01,AR90015,2026-07-04T13:00:00Z,2026-07-04,13,0.019,0,0.22,,90.41,206.95,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001187,BLN01,AR90015,2026-07-05T12:00:00Z,2026-07-05,12,0.017,0,0.218,,90.41,206.95,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001188,BLN01,AR90015,2026-07-05T13:00:00Z,2026-07-05,13,0.045,0,0.246,,90.41,206.95,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001189,BLN01,AR90015,2026-07-05T14:00:00Z,2026-07-05,14,0.029,0,0.229,,90.41,206.95,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001190,BLN01,AR90015,2026-07-05T15:00:00Z,2026-07-05,15,0.031,0,0.232,,90.41,206.95,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001191,BLN01,AR90015,2026-07-05T17:00:00Z,2026-07-05,17,0.018,0,0.219,,90.41,206.95,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001192,BLN01,AR90015,2026-07-05T18:00:00Z,2026-07-05,18,0.019,0,0.22,,90.41,206.95,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001193,BLN01,AR90012,2026-07-05T13:00:00Z,2026-07-05,13,0.017,0,0.163,,96.47,169.22,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001194,BLN01,AR90012,2026-07-05T15:00:00Z,2026-07-05,15,0.016,0,0.162,,96.47,169.22,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001195,BLN01,AR90012,2026-07-05T16:00:00Z,2026-07-05,16,0.02,0,0.166,,96.47,169.22,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001196,BLN01,AR90036,2026-07-04T12:00:00Z,2026-07-04,12,0.016,0,0.099,,89.23,200.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001197,BLN01,AR90036,2026-07-04T13:00:00Z,2026-07-04,13,0.027,0,0.111,,89.23,200.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001198,BLN01,AR90036,2026-07-04T14:00:00Z,2026-07-04,14,0.016,0,0.099,,89.23,200.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001199,BLN01,AR90036,2026-07-04T15:00:00Z,2026-07-04,15,0.022,0,0.105,,89.23,200.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001200,BLN01,AR90036,2026-07-04T16:00:00Z,2026-07-04,16,0.016,0,0.099,,89.23,200.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001201,BLN01,AR90036,2026-07-04T17:00:00Z,2026-07-04,17,0.024,0,0.108,,89.23,200.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001202,BLN01,AR90036,2026-07-04T18:00:00Z,2026-07-04,18,0.019,0,0.102,,89.23,200.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001203,BLN01,AR90036,2026-07-05T09:00:00Z,2026-07-05,9,0.022,0,0.105,,89.23,200.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001204,BLN01,AR90036,2026-07-05T12:00:00Z,2026-07-05,12,0.038,0,0.121,,89.23,200.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001205,BLN01,AR90036,2026-07-05T13:00:00Z,2026-07-05,13,0.064,0,0.148,,89.23,200.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001206,BLN01,AR90036,2026-07-05T14:00:00Z,2026-07-05,14,0.037,0,0.12,,89.23,200.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001207,BLN01,AR90036,2026-07-05T15:00:00Z,2026-07-05,15,0.052,0,0.135,,89.23,200.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001208,BLN01,AR90036,2026-07-05T16:00:00Z,2026-07-05,16,0.038,0,0.121,,89.23,200.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001209,BLN01,AR90036,2026-07-05T17:00:00Z,2026-07-05,17,0.058,0,0.141,,89.23,200.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001210,BLN01,AR90036,2026-07-05T18:00:00Z,2026-07-05,18,0.044,0,0.128,,89.23,200.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001211,BLN01,AR00240,2026-07-05T13:00:00Z,2026-07-05,13,0.021,0,0.173,,94.44,184.13,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001212,BLN01,AR00240,2026-07-05T14:00:00Z,2026-07-05,14,0.019,0,0.171,,94.44,184.13,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001213,BLN01,AR00240,2026-07-05T16:00:00Z,2026-07-05,16,0.021,0,0.173,,94.44,184.13,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001214,BLN01,AR00245,2026-07-04T13:00:00Z,2026-07-04,13,0.021,0,0.18,,89.97,227.18,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001215,BLN01,AR00245,2026-07-04T14:00:00Z,2026-07-04,14,0.018,0,0.177,,89.97,227.18,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001216,BLN01,AR00245,2026-07-04T15:00:00Z,2026-07-04,15,0.021,0,0.18,,89.97,227.18,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001217,BLN01,AR00245,2026-07-04T16:00:00Z,2026-07-04,16,0.021,0,0.18,,89.97,227.18,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001218,BLN01,AR00245,2026-07-05T11:00:00Z,2026-07-05,11,0.017,0,0.176,,89.97,227.18,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001219,BLN01,AR00245,2026-07-05T12:00:00Z,2026-07-05,12,0.022,0,0.181,,89.97,227.18,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001220,BLN01,AR00245,2026-07-05T13:00:00Z,2026-07-05,13,0.049,0,0.207,,89.97,227.18,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001221,BLN01,AR00245,2026-07-05T14:00:00Z,2026-07-05,14,0.043,0,0.202,,89.97,227.18,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001222,BLN01,AR00245,2026-07-05T15:00:00Z,2026-07-05,15,0.05,0,0.209,,89.97,227.18,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001223,BLN01,AR00245,2026-07-05T16:00:00Z,2026-07-05,16,0.05,0,0.209,,89.97,227.18,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001224,BLN01,AR00245,2026-07-05T17:00:00Z,2026-07-05,17,0.033,0,0.192,,89.97,227.18,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001225,BLN01,AR00245,2026-07-05T18:00:00Z,2026-07-05,18,0.031,0,0.189,,89.97,227.18,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001226,BLN01,AR00245,2026-07-05T19:00:00Z,2026-07-05,19,0.019,0,0.178,,89.97,227.18,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001227,BLN01,AR00245,2026-07-05T21:00:00Z,2026-07-05,21,0.018,0,0.177,,89.97,227.18,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001228,BLN01,AR00009,2026-07-05T13:00:00Z,2026-07-05,13,0.031,0,0.292,,95.49,227.56,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001229,BLN01,AR00009,2026-07-05T14:00:00Z,2026-07-05,14,0.035,0,0.296,,95.49,227.56,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001230,BLN01,AR00009,2026-07-05T15:00:00Z,2026-07-05,15,0.023,0,0.285,,95.49,227.56,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001231,BLN01,AR00009,2026-07-05T16:00:00Z,2026-07-05,16,0.029,0,0.291,,95.49,227.56,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001232,BLN01,AR00009,2026-07-05T17:00:00Z,2026-07-05,17,0.03,0,0.292,,95.49,227.56,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001233,BLN01,AR00009,2026-07-05T18:00:00Z,2026-07-05,18,0.026,0,0.288,,95.49,227.56,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001234,BLN01,AR00011,2026-07-04T13:00:00Z,2026-07-04,13,0.018,0,0.072,,90.14,190.19,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001235,BLN01,AR00011,2026-07-04T15:00:00Z,2026-07-04,15,0.015,0,0.069,,90.14,190.19,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001236,BLN01,AR00011,2026-07-05T10:00:00Z,2026-07-05,10,0.017,0,0.072,,90.14,190.19,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001237,BLN01,AR00011,2026-07-05T12:00:00Z,2026-07-05,12,0.018,0,0.072,,90.14,190.19,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001238,BLN01,AR00011,2026-07-05T13:00:00Z,2026-07-05,13,0.042,0,0.096,,90.14,190.19,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001239,BLN01,AR00011,2026-07-05T14:00:00Z,2026-07-05,14,0.026,0,0.08,,90.14,190.19,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001240,BLN01,AR00011,2026-07-05T15:00:00Z,2026-07-05,15,0.035,0,0.09,,90.14,190.19,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001241,BLN01,AR00011,2026-07-05T16:00:00Z,2026-07-05,16,0.028,0,0.083,,90.14,190.19,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001242,BLN01,AR00011,2026-07-05T17:00:00Z,2026-07-05,17,0.029,0,0.084,,90.14,190.19,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001243,BLN01,AR00011,2026-07-05T18:00:00Z,2026-07-05,18,0.032,0,0.086,,90.14,190.19,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001244,BLN01,AR00244,2026-07-05T12:00:00Z,2026-07-05,12,0.026,0,0.19,,95.27,213.16,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001245,BLN01,AR00244,2026-07-05T13:00:00Z,2026-07-05,13,0.03,0,0.194,,95.27,213.16,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001246,BLN01,AR00244,2026-07-05T14:00:00Z,2026-07-05,14,0.025,0,0.189,,95.27,213.16,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001247,BLN01,AR00244,2026-07-05T15:00:00Z,2026-07-05,15,0.016,0,0.18,,95.27,213.16,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001248,BLN01,AR00244,2026-07-05T16:00:00Z,2026-07-05,16,0.019,0,0.183,,95.27,213.16,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-BLN01-001249,BLN01,AR00244,2026-07-05T17:00:00Z,2026-07-05,17,0.024,0,0.188,,95.27,213.16,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
