ID,store_ID,posSystem_ID,businessDate,paymentMethod,itemCount,amount,currency_code
PM-MUC01-02523,MUC01,MO-MUC01,2026-04-22,Card payment Master Card,1,7.0,EUR
PM-MUC01-02524,MUC01,MO-MUC01,2026-04-23,Card payment 10,1,1.7,EUR
PM-MUC01-02525,MUC01,MO-MUC01,2026-04-23,Card payment 20,1,3.03,EUR
PM-MUC01-02526,MUC01,MO-MUC01,2026-04-24,Card payment VISA,1,3.8,EUR
PM-MUC01-02527,MUC01,MO-MUC01,2026-04-27,Card payment 20,2,5.05,EUR
PM-MUC01-02528,MUC01,MO-MUC01,2026-04-28,Card payment 20,2,1.75,EUR
PM-MUC01-02529,MUC01,MO-MUC01,2026-04-28,Card payment VISA,1,1.0,EUR
PM-MUC01-02530,MUC01,MO-MUC01,2026-04-29,Card payment 20,4,11.0,EUR
PM-MUC01-02531,MUC01,MO-MUC01,2026-04-30,Card payment 20,1,1.7,EUR
PM-MUC01-02532,MUC01,MO-MUC01,2026-04-30,Card payment Master Card,1,0.25,EUR
PM-MUC01-02533,MUC01,MO-MUC01,2026-05-01,Card payment 20,1,6.9,EUR
PM-MUC01-02534,MUC01,MO-MUC01,2026-05-05,Card payment 20,2,4.85,EUR
PM-MUC01-02535,MUC01,MO-MUC01,2026-05-05,Card payment American Express,1,6.0,EUR
PM-MUC01-02536,MUC01,MO-MUC01,2026-05-07,Card payment 20,2,3.95,EUR
PM-MUC01-02537,MUC01,MO-MUC01,2026-05-08,Card payment 10,1,0.15,EUR
PM-MUC01-02538,MUC01,MO-MUC01,2026-05-12,Card payment 20,1,0.96,EUR
PM-MUC01-02539,MUC01,MO-MUC01,2026-05-13,Card payment 20,1,4.83,EUR
PM-MUC01-02540,MUC01,MO-MUC01,2026-05-14,Card payment 20,1,2.5,EUR
PM-MUC01-02541,MUC01,MO-MUC01,2026-05-15,Card payment 20,1,0.15,EUR
PM-MUC01-02542,MUC01,MO-MUC01,2026-05-18,Card payment 20,4,11.73,EUR
PM-MUC01-02543,MUC01,MO-MUC01,2026-05-19,Card payment 20,3,4.95,EUR
PM-MUC01-02544,MUC01,MO-MUC01,2026-05-20,Card payment 10,1,2.65,EUR
PM-MUC01-02545,MUC01,MO-MUC01,2026-05-20,Card payment 20,1,1.4,EUR
PM-MUC01-02546,MUC01,MO-MUC01,2026-05-21,Card payment 10,1,2.65,EUR
PM-MUC01-02547,MUC01,MO-MUC01,2026-05-21,Card payment 20,1,0.25,EUR
PM-MUC01-02548,MUC01,MO-MUC01,2026-05-22,Card payment 20,1,1.6,EUR
PM-MUC01-02549,MUC01,MO-MUC01,2026-05-25,Card payment 20,1,1.65,EUR
PM-MUC01-02550,MUC01,MO-MUC01,2026-05-25,Card payment VISA,1,2.5,EUR
PM-MUC01-02551,MUC01,MO-MUC01,2026-05-27,Card payment 20,3,3.43,EUR
PM-MUC01-02552,MUC01,MO-MUC01,2026-05-27,Card payment VISA,1,2.75,EUR
PM-MUC01-02553,MUC01,MO-MUC01,2026-05-28,Card payment 20,1,1.25,EUR
PM-MUC01-02554,MUC01,MO-MUC01,2026-05-29,Card payment 20,1,2.08,EUR
PM-MUC01-02555,MUC01,MO-MUC01,2026-06-01,Card payment 20,2,7.75,EUR
PM-MUC01-02556,MUC01,MO-MUC01,2026-06-02,Card payment 20,1,1.0,EUR
PM-MUC01-02557,MUC01,MO-MUC01,2026-06-02,Card payment VISA,1,1.85,EUR
PM-MUC01-02558,MUC01,MO-MUC01,2026-06-03,Card payment 10,1,3.1,EUR
PM-MUC01-02559,MUC01,MO-MUC01,2026-06-04,Card payment 20,1,3.15,EUR
PM-MUC01-02560,MUC01,MO-MUC01,2026-06-05,Card payment 20,2,4.99,EUR
PM-MUC01-02561,MUC01,MO-MUC01,2026-06-08,Card payment 20,1,5.03,EUR
PM-MUC01-02562,MUC01,MO-MUC01,2026-06-08,Card payment VISA,1,1.0,EUR
PM-MUC01-02563,MUC01,MO-MUC01,2026-06-09,Card payment American Express,1,0.25,EUR
PM-MUC01-02564,MUC01,MO-MUC01,2026-06-09,Card payment VISA,1,2.95,EUR
PM-MUC01-02565,MUC01,MO-MUC01,2026-06-10,Card payment 20,2,5.16,EUR
PM-MUC01-02566,MUC01,MO-MUC01,2026-06-10,Card payment Master Card,1,3.8,EUR
PM-MUC01-02567,MUC01,MO-MUC01,2026-06-11,Card payment Master Card,1,1.65,EUR
PM-MUC01-02568,MUC01,MO-MUC01,2026-06-14,Card payment 20,1,1.61,EUR
PM-MUC01-02569,MUC01,MO-MUC01,2026-06-16,Card payment 20,1,0.25,EUR
PM-MUC01-02570,MUC01,MO-MUC01,2026-06-17,Card payment 20,2,5.8,EUR
PM-MUC01-02571,MUC01,MO-MUC01,2026-06-19,Card payment 20,1,3.48,EUR
PM-MUC01-02572,MUC01,MO-MUC01,2026-06-19,Card payment VISA,1,0.15,EUR
PM-MUC01-02573,MUC01,MO-MUC01,2026-06-23,Card payment 20,2,4.02,EUR
PM-MUC01-02574,MUC01,MO-MUC01,2026-06-24,Card payment Master Card,1,3.57,EUR
PM-MUC01-02575,MUC01,MO-MUC01,2026-06-25,Card payment 20,1,1.7,EUR
PM-MUC01-02576,MUC01,MO-MUC01,2026-06-26,Card payment 20,1,2.95,EUR
PM-MUC01-02577,MUC01,MO-MUC01,2026-06-29,Card payment VISA,1,0.25,EUR
PM-MUC01-02578,MUC01,MO-MUC01,2026-07-02,Card payment VISA,1,1.7,EUR
PM-MUC01-02579,MUC01,MO-MUC01,2026-07-03,Card payment 20,1,1.7,EUR
PM-MUC01-02580,MUC01,PF-MUC01,2026-01-01,Card payment 10,1,1.86,EUR
PM-MUC01-02581,MUC01,PF-MUC01,2026-01-01,Card payment 20,6,12.53,EUR
PM-MUC01-02582,MUC01,PF-MUC01,2026-01-01,Card payment Master Card,2,6.27,EUR
PM-MUC01-02583,MUC01,PF-MUC01,2026-01-01,Card payment VISA,4,17.68,EUR
PM-MUC01-02584,MUC01,PF-MUC01,2026-01-02,Card payment 20,8,20.92,EUR
PM-MUC01-02585,MUC01,PF-MUC01,2026-01-02,Card payment American Express,1,2.5,EUR
PM-MUC01-02586,MUC01,PF-MUC01,2026-01-02,Card payment VISA,1,1.2,EUR
PM-MUC01-02587,MUC01,PF-MUC01,2026-01-05,Card payment 20,4,8.13,EUR
PM-MUC01-02588,MUC01,PF-MUC01,2026-01-05,Card payment American Express,2,2.15,EUR
PM-MUC01-02589,MUC01,PF-MUC01,2026-01-05,Card payment Master Card,1,3.7,EUR
PM-MUC01-02590,MUC01,PF-MUC01,2026-01-05,Card payment VISA,1,2.1,EUR
PM-MUC01-02591,MUC01,PF-MUC01,2026-01-06,Card payment 20,10,25.99,EUR
PM-MUC01-02592,MUC01,PF-MUC01,2026-01-06,Card payment Master Card,2,5.65,EUR
PM-MUC01-02593,MUC01,PF-MUC01,2026-01-06,Card payment VISA,3,7.4,EUR
PM-MUC01-02594,MUC01,PF-MUC01,2026-01-07,Card payment 10,2,5.5,EUR
PM-MUC01-02595,MUC01,PF-MUC01,2026-01-07,Card payment 20,7,17.08,EUR
PM-MUC01-02596,MUC01,PF-MUC01,2026-01-07,Card payment Master Card,3,8.05,EUR
PM-MUC01-02597,MUC01,PF-MUC01,2026-01-07,Card payment VISA,5,9.95,EUR
PM-MUC01-02598,MUC01,PF-MUC01,2026-01-08,Card payment,1,1.4,EUR
PM-MUC01-02599,MUC01,PF-MUC01,2026-01-08,Card payment 10,1,6.6,EUR
PM-MUC01-02600,MUC01,PF-MUC01,2026-01-08,Card payment 20,4,6.15,EUR
PM-MUC01-02601,MUC01,PF-MUC01,2026-01-08,Card payment Master Card,3,4.03,EUR
PM-MUC01-02602,MUC01,PF-MUC01,2026-01-08,Card payment VISA,3,13.23,EUR
PM-MUC01-02603,MUC01,PF-MUC01,2026-01-09,Card payment 10,2,4.71,EUR
PM-MUC01-02604,MUC01,PF-MUC01,2026-01-09,Card payment 20,5,8.3,EUR
PM-MUC01-02605,MUC01,PF-MUC01,2026-01-09,Card payment VISA,2,3.1,EUR
PM-MUC01-02606,MUC01,PF-MUC01,2026-01-12,Card payment 20,4,17.7,EUR
PM-MUC01-02607,MUC01,PF-MUC01,2026-01-12,Card payment Master Card,2,7.95,EUR
PM-MUC01-02608,MUC01,PF-MUC01,2026-01-12,Card payment VISA,3,7.68,EUR
PM-MUC01-02609,MUC01,PF-MUC01,2026-01-13,Card payment 10,2,2.33,EUR
PM-MUC01-02610,MUC01,PF-MUC01,2026-01-13,Card payment 20,12,22.45,EUR
PM-MUC01-02611,MUC01,PF-MUC01,2026-01-13,Card payment Master Card,2,4.5,EUR
PM-MUC01-02612,MUC01,PF-MUC01,2026-01-13,Card payment VISA,2,3.2,EUR
PM-MUC01-02613,MUC01,PF-MUC01,2026-01-14,Card payment 10,1,0.08,EUR
PM-MUC01-02614,MUC01,PF-MUC01,2026-01-14,Card payment 20,15,26.67,EUR
PM-MUC01-02615,MUC01,PF-MUC01,2026-01-14,Card payment Master Card,1,1.5,EUR
PM-MUC01-02616,MUC01,PF-MUC01,2026-01-15,Card payment 20,6,23.43,EUR
PM-MUC01-02617,MUC01,PF-MUC01,2026-01-15,Card payment Master Card,2,8.85,EUR
PM-MUC01-02618,MUC01,PF-MUC01,2026-01-15,Card payment VISA,2,4.2,EUR
PM-MUC01-02619,MUC01,PF-MUC01,2026-01-16,Card payment 20,3,7.02,EUR
PM-MUC01-02620,MUC01,PF-MUC01,2026-01-16,Card payment VISA,2,7.73,EUR
PM-MUC01-02621,MUC01,PF-MUC01,2026-01-18,Card payment 20,1,1.2,EUR
PM-MUC01-02622,MUC01,PF-MUC01,2026-01-19,Card payment 20,11,25.24,EUR
PM-MUC01-02623,MUC01,PF-MUC01,2026-01-19,Card payment Master Card,1,1.2,EUR
PM-MUC01-02624,MUC01,PF-MUC01,2026-01-20,Card payment,1,1.7,EUR
PM-MUC01-02625,MUC01,PF-MUC01,2026-01-20,Card payment 10,1,4.2,EUR
PM-MUC01-02626,MUC01,PF-MUC01,2026-01-20,Card payment 20,10,19.27,EUR
PM-MUC01-02627,MUC01,PF-MUC01,2026-01-20,Card payment Master Card,2,4.45,EUR
PM-MUC01-02628,MUC01,PF-MUC01,2026-01-20,Card payment VISA,3,7.25,EUR
PM-MUC01-02629,MUC01,PF-MUC01,2026-01-21,Card payment 10,1,3.9,EUR
PM-MUC01-02630,MUC01,PF-MUC01,2026-01-21,Card payment 20,8,15.25,EUR
PM-MUC01-02631,MUC01,PF-MUC01,2026-01-21,Card payment American Express,1,2.75,EUR
PM-MUC01-02632,MUC01,PF-MUC01,2026-01-21,Card payment Master Card,1,0.25,EUR
PM-MUC01-02633,MUC01,PF-MUC01,2026-01-21,Card payment VISA,2,4.6,EUR
PM-MUC01-02634,MUC01,PF-MUC01,2026-01-22,Card payment,1,8.2,EUR
PM-MUC01-02635,MUC01,PF-MUC01,2026-01-22,Card payment 20,5,15.77,EUR
PM-MUC01-02636,MUC01,PF-MUC01,2026-01-22,Card payment VISA,1,1.7,EUR
PM-MUC01-02637,MUC01,PF-MUC01,2026-01-23,Card payment 10,1,0.22,EUR
PM-MUC01-02638,MUC01,PF-MUC01,2026-01-23,Card payment 20,10,27.91,EUR
PM-MUC01-02639,MUC01,PF-MUC01,2026-01-23,Card payment VISA,5,12.05,EUR
PM-MUC01-02640,MUC01,PF-MUC01,2026-01-25,Card payment 20,2,2.75,EUR
PM-MUC01-02641,MUC01,PF-MUC01,2026-01-26,Card payment 10,3,7.2,EUR
PM-MUC01-02642,MUC01,PF-MUC01,2026-01-26,Card payment 20,6,10.03,EUR
PM-MUC01-02643,MUC01,PF-MUC01,2026-01-26,Card payment Master Card,1,0.25,EUR
PM-MUC01-02644,MUC01,PF-MUC01,2026-01-27,Card payment 10,2,10.2,EUR
PM-MUC01-02645,MUC01,PF-MUC01,2026-01-27,Card payment 20,9,22.41,EUR
PM-MUC01-02646,MUC01,PF-MUC01,2026-01-27,Card payment Master Card,2,5.13,EUR
PM-MUC01-02647,MUC01,PF-MUC01,2026-01-27,Card payment VISA,2,3.78,EUR
PM-MUC01-02648,MUC01,PF-MUC01,2026-01-28,Card payment 10,2,2.0,EUR
PM-MUC01-02649,MUC01,PF-MUC01,2026-01-28,Card payment 20,5,8.36,EUR
PM-MUC01-02650,MUC01,PF-MUC01,2026-01-28,Card payment Master Card,2,9.45,EUR
PM-MUC01-02651,MUC01,PF-MUC01,2026-01-28,Card payment VISA,3,3.78,EUR
PM-MUC01-02652,MUC01,PF-MUC01,2026-01-29,Card payment,1,2.9,EUR
PM-MUC01-02653,MUC01,PF-MUC01,2026-01-29,Card payment 20,11,50.84,EUR
PM-MUC01-02654,MUC01,PF-MUC01,2026-01-29,Card payment American Express,1,2.2,EUR
PM-MUC01-02655,MUC01,PF-MUC01,2026-01-29,Card payment VISA,1,1.8,EUR
PM-MUC01-02656,MUC01,PF-MUC01,2026-01-30,Card payment,1,3.25,EUR
PM-MUC01-02657,MUC01,PF-MUC01,2026-01-30,Card payment 20,6,6.86,EUR
PM-MUC01-02658,MUC01,PF-MUC01,2026-01-30,Card payment VISA,2,5.6,EUR
PM-MUC01-02659,MUC01,PF-MUC01,2026-02-01,Card payment VISA,1,0.5,EUR
PM-MUC01-02660,MUC01,PF-MUC01,2026-02-02,Card payment 20,11,23.75,EUR
PM-MUC01-02661,MUC01,PF-MUC01,2026-02-02,Card payment VISA,1,6.15,EUR
PM-MUC01-02662,MUC01,PF-MUC01,2026-02-03,Card payment 10,3,4.63,EUR
PM-MUC01-02663,MUC01,PF-MUC01,2026-02-03,Card payment 20,9,18.0,EUR
PM-MUC01-02664,MUC01,PF-MUC01,2026-02-03,Card payment VISA,2,2.0,EUR
PM-MUC01-02665,MUC01,PF-MUC01,2026-02-04,Card payment 20,9,27.93,EUR
PM-MUC01-02666,MUC01,PF-MUC01,2026-02-04,Card payment American Express,1,4.95,EUR
PM-MUC01-02667,MUC01,PF-MUC01,2026-02-04,Card payment Master Card,1,1.7,EUR
PM-MUC01-02668,MUC01,PF-MUC01,2026-02-04,Card payment VISA,5,1.86,EUR
PM-MUC01-02669,MUC01,PF-MUC01,2026-02-05,Card payment 10,1,3.8,EUR
PM-MUC01-02670,MUC01,PF-MUC01,2026-02-05,Card payment 20,5,10.85,EUR
PM-MUC01-02671,MUC01,PF-MUC01,2026-02-05,Card payment American Express,1,2.5,EUR
PM-MUC01-02672,MUC01,PF-MUC01,2026-02-05,Card payment VISA,2,6.17,EUR
PM-MUC01-02673,MUC01,PF-MUC01,2026-02-06,Card payment,2,3.1,EUR
PM-MUC01-02674,MUC01,PF-MUC01,2026-02-06,Card payment 20,4,8.55,EUR
PM-MUC01-02675,MUC01,PF-MUC01,2026-02-08,Card payment 20,1,3.8,EUR
PM-MUC01-02676,MUC01,PF-MUC01,2026-02-09,Card payment,1,4.4,EUR
PM-MUC01-02677,MUC01,PF-MUC01,2026-02-09,Card payment 20,6,14.13,EUR
PM-MUC01-02678,MUC01,PF-MUC01,2026-02-09,Card payment VISA,2,16.1,EUR
PM-MUC01-02679,MUC01,PF-MUC01,2026-02-10,Card payment 20,7,16.34,EUR
PM-MUC01-02680,MUC01,PF-MUC01,2026-02-10,Card payment Master Card,1,0.22,EUR
PM-MUC01-02681,MUC01,PF-MUC01,2026-02-10,Card payment VISA,1,1.2,EUR
PM-MUC01-02682,MUC01,PF-MUC01,2026-02-11,Card payment 10,1,3.23,EUR
PM-MUC01-02683,MUC01,PF-MUC01,2026-02-11,Card payment 20,7,13.04,EUR
PM-MUC01-02684,MUC01,PF-MUC01,2026-02-11,Card payment Master Card,2,1.9,EUR
PM-MUC01-02685,MUC01,PF-MUC01,2026-02-11,Card payment VISA,1,3.16,EUR
PM-MUC01-02686,MUC01,PF-MUC01,2026-02-12,Card payment 10,1,2.95,EUR
PM-MUC01-02687,MUC01,PF-MUC01,2026-02-12,Card payment 20,11,25.8,EUR
PM-MUC01-02688,MUC01,PF-MUC01,2026-02-12,Card payment VISA,1,2.5,EUR
PM-MUC01-02689,MUC01,PF-MUC01,2026-02-13,Card payment 20,11,16.5,EUR
PM-MUC01-02690,MUC01,PF-MUC01,2026-02-13,Card payment Master Card,2,4.0,EUR
PM-MUC01-02691,MUC01,PF-MUC01,2026-02-16,Card payment 20,6,13.33,EUR
PM-MUC01-02692,MUC01,PF-MUC01,2026-02-16,Card payment Master Card,1,2.5,EUR
PM-MUC01-02693,MUC01,PF-MUC01,2026-02-17,Card payment 10,1,1.65,EUR
PM-MUC01-02694,MUC01,PF-MUC01,2026-02-17,Card payment 20,7,15.44,EUR
PM-MUC01-02695,MUC01,PF-MUC01,2026-02-17,Card payment Master Card,1,1.45,EUR
PM-MUC01-02696,MUC01,PF-MUC01,2026-02-17,Card payment VISA,1,2.2,EUR
PM-MUC01-02697,MUC01,PF-MUC01,2026-02-18,Card payment 10,1,1.08,EUR
PM-MUC01-02698,MUC01,PF-MUC01,2026-02-18,Card payment 20,10,29.58,EUR
PM-MUC01-02699,MUC01,PF-MUC01,2026-02-18,Card payment Master Card,1,1.7,EUR
PM-MUC01-02700,MUC01,PF-MUC01,2026-02-18,Card payment VISA,1,3.4,EUR
PM-MUC01-02701,MUC01,PF-MUC01,2026-02-19,Card payment 10,1,2.9,EUR
PM-MUC01-02702,MUC01,PF-MUC01,2026-02-19,Card payment 20,4,8.52,EUR
PM-MUC01-02703,MUC01,PF-MUC01,2026-02-19,Card payment VISA,1,0.9,EUR
PM-MUC01-02704,MUC01,PF-MUC01,2026-02-20,Card payment,1,1.7,EUR
PM-MUC01-02705,MUC01,PF-MUC01,2026-02-20,Card payment 20,5,12.75,EUR
PM-MUC01-02706,MUC01,PF-MUC01,2026-02-20,Card payment Master Card,2,6.13,EUR
PM-MUC01-02707,MUC01,PF-MUC01,2026-02-20,Card payment VISA,1,2.5,EUR
PM-MUC01-02708,MUC01,PF-MUC01,2026-02-22,Card payment 20,1,0.15,EUR
PM-MUC01-02709,MUC01,PF-MUC01,2026-02-23,Card payment,1,5.52,EUR
PM-MUC01-02710,MUC01,PF-MUC01,2026-02-23,Card payment 10,1,1.5,EUR
PM-MUC01-02711,MUC01,PF-MUC01,2026-02-23,Card payment 20,11,25.06,EUR
PM-MUC01-02712,MUC01,PF-MUC01,2026-02-23,Card payment VISA,2,5.24,EUR
PM-MUC01-02713,MUC01,PF-MUC01,2026-02-24,Card payment 20,11,23.93,EUR
PM-MUC01-02714,MUC01,PF-MUC01,2026-02-24,Card payment Master Card,3,11.08,EUR
PM-MUC01-02715,MUC01,PF-MUC01,2026-02-24,Card payment VISA,1,2.7,EUR
PM-MUC01-02716,MUC01,PF-MUC01,2026-02-25,Card payment 20,8,14.16,EUR
PM-MUC01-02717,MUC01,PF-MUC01,2026-02-25,Card payment Master Card,2,3.6,EUR
PM-MUC01-02718,MUC01,PF-MUC01,2026-02-25,Card payment VISA,5,11.9,EUR
PM-MUC01-02719,MUC01,PF-MUC01,2026-02-26,Card payment,1,2.5,EUR
PM-MUC01-02720,MUC01,PF-MUC01,2026-02-26,Card payment 20,10,13.38,EUR
PM-MUC01-02721,MUC01,PF-MUC01,2026-02-26,Card payment American Express,1,3.4,EUR
PM-MUC01-02722,MUC01,PF-MUC01,2026-02-26,Card payment VISA,7,10.96,EUR
PM-MUC01-02723,MUC01,PF-MUC01,2026-02-27,Card payment,1,2.54,EUR
PM-MUC01-02724,MUC01,PF-MUC01,2026-02-27,Card payment 20,2,3.15,EUR
PM-MUC01-02725,MUC01,PF-MUC01,2026-02-27,Card payment Master Card,1,1.07,EUR
PM-MUC01-02726,MUC01,PF-MUC01,2026-02-27,Card payment VISA,1,1.0,EUR
PM-MUC01-02727,MUC01,PF-MUC01,2026-03-01,Card payment VISA,1,2.95,EUR
PM-MUC01-02728,MUC01,PF-MUC01,2026-03-02,Card payment 20,8,13.96,EUR
PM-MUC01-02729,MUC01,PF-MUC01,2026-03-02,Card payment VISA,1,2.2,EUR
PM-MUC01-02730,MUC01,PF-MUC01,2026-03-03,Card payment 10,2,8.02,EUR
PM-MUC01-02731,MUC01,PF-MUC01,2026-03-03,Card payment 20,18,42.67,EUR
PM-MUC01-02732,MUC01,PF-MUC01,2026-03-03,Card payment Master Card,2,0.38,EUR
PM-MUC01-02733,MUC01,PF-MUC01,2026-03-03,Card payment VISA,1,2.0,EUR
PM-MUC01-02734,MUC01,PF-MUC01,2026-03-04,Card payment,2,3.5,EUR
PM-MUC01-02735,MUC01,PF-MUC01,2026-03-04,Card payment 20,14,41.94,EUR
PM-MUC01-02736,MUC01,PF-MUC01,2026-03-04,Card payment VISA,3,2.9,EUR
PM-MUC01-02737,MUC01,PF-MUC01,2026-03-05,Card payment 20,7,14.05,EUR
PM-MUC01-02738,MUC01,PF-MUC01,2026-03-05,Card payment Master Card,1,1.2,EUR
PM-MUC01-02739,MUC01,PF-MUC01,2026-03-05,Card payment VISA,1,2.95,EUR
PM-MUC01-02740,MUC01,PF-MUC01,2026-03-06,Card payment 20,9,16.8,EUR
PM-MUC01-02741,MUC01,PF-MUC01,2026-03-06,Card payment VISA,3,10.3,EUR
PM-MUC01-02742,MUC01,PF-MUC01,2026-03-08,Card payment VISA,1,2.5,EUR
PM-MUC01-02743,MUC01,PF-MUC01,2026-03-09,Card payment 20,10,23.83,EUR
PM-MUC01-02744,MUC01,PF-MUC01,2026-03-09,Card payment Master Card,1,2.5,EUR
PM-MUC01-02745,MUC01,PF-MUC01,2026-03-10,Card payment,1,1.5,EUR
PM-MUC01-02746,MUC01,PF-MUC01,2026-03-10,Card payment 10,1,3.1,EUR
PM-MUC01-02747,MUC01,PF-MUC01,2026-03-10,Card payment 20,10,17.93,EUR
PM-MUC01-02748,MUC01,PF-MUC01,2026-03-10,Card payment Master Card,2,4.3,EUR
PM-MUC01-02749,MUC01,PF-MUC01,2026-03-10,Card payment VISA,3,7.76,EUR
PM-MUC01-02750,MUC01,PF-MUC01,2026-03-11,Card payment,1,3.2,EUR
PM-MUC01-02751,MUC01,PF-MUC01,2026-03-11,Card payment 20,16,50.39,EUR
PM-MUC01-02752,MUC01,PF-MUC01,2026-03-11,Card payment VISA,4,5.13,EUR
PM-MUC01-02753,MUC01,PF-MUC01,2026-03-12,Card payment 20,5,10.92,EUR
PM-MUC01-02754,MUC01,PF-MUC01,2026-03-12,Card payment American Express,1,1.49,EUR
PM-MUC01-02755,MUC01,PF-MUC01,2026-03-12,Card payment VISA,3,4.28,EUR
PM-MUC01-02756,MUC01,PF-MUC01,2026-03-13,Card payment,2,4.49,EUR
PM-MUC01-02757,MUC01,PF-MUC01,2026-03-13,Card payment 20,4,6.38,EUR
PM-MUC01-02758,MUC01,PF-MUC01,2026-03-13,Card payment Master Card,1,1.5,EUR
PM-MUC01-02759,MUC01,PF-MUC01,2026-03-13,Card payment VISA,4,8.47,EUR
PM-MUC01-02760,MUC01,PF-MUC01,2026-03-15,Card payment 20,1,0.18,EUR
PM-MUC01-02761,MUC01,PF-MUC01,2026-03-16,Card payment 20,5,9.78,EUR
PM-MUC01-02762,MUC01,PF-MUC01,2026-03-16,Card payment Master Card,2,3.65,EUR
PM-MUC01-02763,MUC01,PF-MUC01,2026-03-16,Card payment VISA,1,2.5,EUR
PM-MUC01-02764,MUC01,PF-MUC01,2026-03-17,Card payment 20,6,18.55,EUR
PM-MUC01-02765,MUC01,PF-MUC01,2026-03-17,Card payment Master Card,1,2.65,EUR
PM-MUC01-02766,MUC01,PF-MUC01,2026-03-17,Card payment VISA,1,0.5,EUR
PM-MUC01-02767,MUC01,PF-MUC01,2026-03-18,Card payment 10,1,0.25,EUR
PM-MUC01-02768,MUC01,PF-MUC01,2026-03-18,Card payment 20,11,54.56,EUR
PM-MUC01-02769,MUC01,PF-MUC01,2026-03-18,Card payment American Express,1,0.25,EUR
PM-MUC01-02770,MUC01,PF-MUC01,2026-03-18,Card payment Master Card,4,8.75,EUR
PM-MUC01-02771,MUC01,PF-MUC01,2026-03-18,Card payment VISA,2,3.4,EUR
PM-MUC01-02772,MUC01,PF-MUC01,2026-03-19,Card payment,1,1.31,EUR
PM-MUC01-02773,MUC01,PF-MUC01,2026-03-19,Card payment 20,3,6.95,EUR
PM-MUC01-02774,MUC01,PF-MUC01,2026-03-19,Card payment Master Card,2,4.29,EUR
PM-MUC01-02775,MUC01,PF-MUC01,2026-03-19,Card payment VISA,5,13.15,EUR
PM-MUC01-02776,MUC01,PF-MUC01,2026-03-20,Card payment 10,2,5.2,EUR
PM-MUC01-02777,MUC01,PF-MUC01,2026-03-20,Card payment 20,3,4.2,EUR
PM-MUC01-02778,MUC01,PF-MUC01,2026-03-20,Card payment Master Card,1,3.65,EUR
PM-MUC01-02779,MUC01,PF-MUC01,2026-03-22,Card payment 10,1,0.76,EUR
PM-MUC01-02780,MUC01,PF-MUC01,2026-03-22,Card payment Master Card,1,0.25,EUR
PM-MUC01-02781,MUC01,PF-MUC01,2026-03-23,Card payment 20,9,15.42,EUR
PM-MUC01-02782,MUC01,PF-MUC01,2026-03-23,Card payment Master Card,1,0.25,EUR
PM-MUC01-02783,MUC01,PF-MUC01,2026-03-23,Card payment VISA,1,4.21,EUR
PM-MUC01-02784,MUC01,PF-MUC01,2026-03-24,Card payment 20,12,26.43,EUR
PM-MUC01-02785,MUC01,PF-MUC01,2026-03-24,Card payment Master Card,2,1.97,EUR
PM-MUC01-02786,MUC01,PF-MUC01,2026-03-24,Card payment VISA,4,13.52,EUR
PM-MUC01-02787,MUC01,PF-MUC01,2026-03-25,Card payment 20,6,21.7,EUR
PM-MUC01-02788,MUC01,PF-MUC01,2026-03-25,Card payment Master Card,1,0.08,EUR
PM-MUC01-02789,MUC01,PF-MUC01,2026-03-25,Card payment VISA,2,4.63,EUR
PM-MUC01-02790,MUC01,PF-MUC01,2026-03-26,Card payment,1,2.7,EUR
PM-MUC01-02791,MUC01,PF-MUC01,2026-03-26,Card payment 10,1,2.2,EUR
PM-MUC01-02792,MUC01,PF-MUC01,2026-03-26,Card payment 20,10,19.41,EUR
PM-MUC01-02793,MUC01,PF-MUC01,2026-03-26,Card payment Master Card,1,2.5,EUR
PM-MUC01-02794,MUC01,PF-MUC01,2026-03-26,Card payment VISA,3,5.2,EUR
PM-MUC01-02795,MUC01,PF-MUC01,2026-03-27,Card payment 20,4,4.75,EUR
PM-MUC01-02796,MUC01,PF-MUC01,2026-03-27,Card payment American Express,1,0.25,EUR
PM-MUC01-02797,MUC01,PF-MUC01,2026-03-27,Card payment VISA,1,15.0,EUR
PM-MUC01-02798,MUC01,PF-MUC01,2026-03-29,Card payment 20,1,1.2,EUR
PM-MUC01-02799,MUC01,PF-MUC01,2026-03-30,Card payment 20,8,28.69,EUR
PM-MUC01-02800,MUC01,PF-MUC01,2026-03-30,Card payment Master Card,4,16.91,EUR
PM-MUC01-02801,MUC01,PF-MUC01,2026-03-31,Card payment,1,1.7,EUR
PM-MUC01-02802,MUC01,PF-MUC01,2026-03-31,Card payment 10,2,4.3,EUR
PM-MUC01-02803,MUC01,PF-MUC01,2026-03-31,Card payment 20,15,32.63,EUR
PM-MUC01-02804,MUC01,PF-MUC01,2026-03-31,Card payment VISA,2,3.35,EUR
PM-MUC01-02805,MUC01,PF-MUC01,2026-04-01,Card payment 20,9,24.37,EUR
PM-MUC01-02806,MUC01,PF-MUC01,2026-04-01,Card payment Master Card,2,1.45,EUR
PM-MUC01-02807,MUC01,PF-MUC01,2026-04-01,Card payment VISA,1,1.7,EUR
PM-MUC01-02808,MUC01,PF-MUC01,2026-04-02,Card payment,1,0.86,EUR
PM-MUC01-02809,MUC01,PF-MUC01,2026-04-02,Card payment 20,8,28.63,EUR
