ID,store_ID,posSystem_ID,article_ID,cashier,businessDate,cancellationCount,cancelledQuantity,cancelledAmount,currency_code
CN-MUC01-003212,MUC01,PF-MUC01,AR00066,payfree,2026-01-11,1,1.0,2.5,EUR
CN-MUC01-003213,MUC01,PF-MUC01,AR00365,payfree,2026-01-11,1,2.0,7.5,EUR
CN-MUC01-003214,MUC01,PF-MUC01,AR00403,payfree,2026-01-11,1,2.0,2.4,EUR
CN-MUC01-003215,MUC01,PF-MUC01,AR90012,payfree,2026-01-11,1,1.0,1.7,EUR
CN-MUC01-003216,MUC01,PF-MUC01,AR00135,payfree,2026-01-11,1,2.0,7.0,EUR
CN-MUC01-003217,MUC01,PF-MUC01,AR00288,payfree,2026-01-11,1,3.0,7.2,EUR
CN-MUC01-003218,MUC01,PF-MUC01,AR90011,payfree,2026-01-11,1,3.0,5.1,EUR
CN-MUC01-003219,MUC01,SM-MUC01,AR00122,smart,2026-01-11,1,3.0,7.5,EUR
CN-MUC01-003220,MUC01,SM-MUC01,AR90039,smart,2026-01-11,1,1.0,1.5,EUR
CN-MUC01-003221,MUC01,SM-MUC01,AR00054,smart,2026-01-11,1,2.0,2.0,EUR
CN-MUC01-003222,MUC01,PF-MUC01,AR00101,payfree,2026-01-12,1,3.0,5.7,EUR
CN-MUC01-003223,MUC01,PF-MUC01,AR00454,payfree,2026-01-12,1,2.0,5.8,EUR
CN-MUC01-003224,MUC01,PF-MUC01,AR00441,payfree,2026-01-12,1,2.0,5.58,EUR
CN-MUC01-003225,MUC01,PF-MUC01,AR00055,payfree,2026-01-12,1,1.0,2.5,EUR
CN-MUC01-003226,MUC01,PF-MUC01,AR00089,payfree,2026-01-12,1,2.0,4.4,EUR
CN-MUC01-003227,MUC01,PF-MUC01,AR00070,payfree,2026-01-12,1,3.0,6.9,EUR
CN-MUC01-003228,MUC01,SM-MUC01,AR00222,smart,2026-01-12,1,1.0,1.0,EUR
CN-MUC01-003229,MUC01,PF-MUC01,AR00301,payfree,2026-01-13,1,2.0,7.9,EUR
CN-MUC01-003230,MUC01,PF-MUC01,AR00398,payfree,2026-01-13,1,3.0,7.05,EUR
CN-MUC01-003231,MUC01,SM-MUC01,AR00115,smart,2026-01-13,1,2.0,7.0,EUR
CN-MUC01-003232,MUC01,SM-MUC01,AR00389,smart,2026-01-13,1,1.0,5.5,EUR
CN-MUC01-003233,MUC01,SM-MUC01,AR00282,smart,2026-01-13,1,3.0,8.85,EUR
CN-MUC01-003234,MUC01,PF-MUC01,AR00314,payfree,2026-01-14,1,1.0,2.5,EUR
CN-MUC01-003235,MUC01,PF-MUC01,AR00436,payfree,2026-01-14,1,1.0,4.35,EUR
CN-MUC01-003236,MUC01,PF-MUC01,AR00132,payfree,2026-01-14,1,1.0,6.9,EUR
CN-MUC01-003237,MUC01,PF-MUC01,AR00011,payfree,2026-01-14,1,3.0,3.0,EUR
CN-MUC01-003238,MUC01,SM-MUC01,SM0015,smart,2026-01-14,1,2.0,7.9,EUR
CN-MUC01-003239,MUC01,PF-MUC01,AR00306,payfree,2026-01-15,1,2.0,9.4,EUR
CN-MUC01-003240,MUC01,PF-MUC01,AR00207,payfree,2026-01-15,1,1.0,1.0,EUR
CN-MUC01-003241,MUC01,PF-MUC01,AR00175,payfree,2026-01-15,1,1.0,2.5,EUR
CN-MUC01-003242,MUC01,SM-MUC01,AR00156,smart,2026-01-15,1,2.0,7.9,EUR
CN-MUC01-003243,MUC01,SM-MUC01,AR00203,smart,2026-01-15,1,2.0,5.0,EUR
CN-MUC01-003244,MUC01,PF-MUC01,AR00432,payfree,2026-01-16,1,3.0,10.5,EUR
CN-MUC01-003245,MUC01,PF-MUC01,AR00134,payfree,2026-01-16,1,1.0,3.5,EUR
CN-MUC01-003246,MUC01,PF-MUC01,AR90031,payfree,2026-01-16,1,2.0,2.4,EUR
CN-MUC01-003247,MUC01,PF-MUC01,AR00070,payfree,2026-01-16,1,3.0,6.9,EUR
CN-MUC01-003248,MUC01,PF-MUC01,AR00244,payfree,2026-01-16,1,2.0,5.0,EUR
CN-MUC01-003249,MUC01,PF-MUC01,AR00159,payfree,2026-01-16,1,1.0,3.8,EUR
CN-MUC01-003250,MUC01,PF-MUC01,AR00040,payfree,2026-01-16,1,2.0,6.6,EUR
CN-MUC01-003251,MUC01,PF-MUC01,AR00169,payfree,2026-01-16,1,1.0,2.5,EUR
CN-MUC01-003252,MUC01,PF-MUC01,AR00378,payfree,2026-01-18,1,2.0,8.5,EUR
CN-MUC01-003253,MUC01,SM-MUC01,AR00076,smart,2026-01-18,1,1.0,5.5,EUR
CN-MUC01-003254,MUC01,SM-MUC01,AR00119,smart,2026-01-18,1,3.0,10.5,EUR
CN-MUC01-003255,MUC01,SM-MUC01,SM0014,smart,2026-01-18,1,2.0,1.98,EUR
CN-MUC01-003256,MUC01,SM-MUC01,AR00236,smart,2026-01-18,1,3.0,48.0,EUR
CN-MUC01-003257,MUC01,SM-MUC01,AR00104,smart,2026-01-19,1,2.0,5.2,EUR
CN-MUC01-003258,MUC01,SM-MUC01,AR00096,smart,2026-01-19,1,3.0,11.85,EUR
CN-MUC01-003259,MUC01,SM-MUC01,AR00138,smart,2026-01-19,1,1.0,2.0,EUR
CN-MUC01-003260,MUC01,SM-MUC01,IKA005,smart,2026-01-19,1,1.0,0.99,EUR
CN-MUC01-003261,MUC01,MO-MUC01,AR00193,smart,2026-01-19,1,1.0,1.4,EUR
CN-MUC01-003262,MUC01,PF-MUC01,AR00274,payfree,2026-01-20,1,1.0,2.4,EUR
CN-MUC01-003263,MUC01,PF-MUC01,SM0015,payfree,2026-01-20,1,2.0,7.9,EUR
CN-MUC01-003264,MUC01,PF-MUC01,AR00221,payfree,2026-01-20,1,3.0,3.0,EUR
CN-MUC01-003265,MUC01,PF-MUC01,AR00108,payfree,2026-01-20,1,2.0,6.0,EUR
CN-MUC01-003266,MUC01,PF-MUC01,AR90016,payfree,2026-01-20,1,2.0,3.4,EUR
CN-MUC01-003267,MUC01,PF-MUC01,AR90002,payfree,2026-01-21,1,2.0,0.16,EUR
CN-MUC01-003268,MUC01,PF-MUC01,AR00207,payfree,2026-01-21,1,3.0,3.0,EUR
CN-MUC01-003269,MUC01,PF-MUC01,AR00438,payfree,2026-01-21,1,2.0,4.7,EUR
CN-MUC01-003270,MUC01,PF-MUC01,AR00323,payfree,2026-01-21,1,1.0,3.3,EUR
CN-MUC01-003271,MUC01,PF-MUC01,AR00442,payfree,2026-01-21,1,1.0,2.49,EUR
CN-MUC01-003272,MUC01,SM-MUC01,AR00062,smart,2026-01-21,1,2.0,3.8,EUR
CN-MUC01-003273,MUC01,SM-MUC01,AR00383,smart,2026-01-21,1,3.0,9.75,EUR
CN-MUC01-003274,MUC01,SM-MUC01,AR00290,smart,2026-01-21,1,3.0,6.6,EUR
CN-MUC01-003275,MUC01,SM-MUC01,AR00084,smart,2026-01-21,1,3.0,6.0,EUR
CN-MUC01-003276,MUC01,MO-MUC01,AR00035,smart,2026-01-21,1,2.0,5.0,EUR
CN-MUC01-003277,MUC01,PF-MUC01,AR00118,payfree,2026-01-22,1,2.0,5.9,EUR
CN-MUC01-003278,MUC01,PF-MUC01,AR00158,payfree,2026-01-22,1,3.0,11.4,EUR
CN-MUC01-003279,MUC01,PF-MUC01,AR90012,payfree,2026-01-22,1,3.0,5.1,EUR
CN-MUC01-003280,MUC01,PF-MUC01,AR00331,payfree,2026-01-22,1,2.0,39.0,EUR
CN-MUC01-003281,MUC01,PF-MUC01,AR00331,payfree,2026-01-22,1,3.0,58.5,EUR
CN-MUC01-003282,MUC01,PF-MUC01,AR90055,payfree,2026-01-22,1,1.0,1.7,EUR
CN-MUC01-003283,MUC01,PF-MUC01,AR00153,payfree,2026-01-22,1,3.0,10.5,EUR
CN-MUC01-003284,MUC01,PF-MUC01,AR00117,payfree,2026-01-22,1,3.0,6.3,EUR
CN-MUC01-003285,MUC01,SM-MUC01,AR00043,smart,2026-01-22,1,1.0,8.9,EUR
CN-MUC01-003286,MUC01,SM-MUC01,AR90039,smart,2026-01-22,1,2.0,3.0,EUR
CN-MUC01-003287,MUC01,SM-MUC01,AR00384,smart,2026-01-22,1,2.0,7.9,EUR
CN-MUC01-003288,MUC01,SM-MUC01,AR00212,smart,2026-01-22,1,1.0,3.2,EUR
CN-MUC01-003289,MUC01,MO-MUC01,SM0014,smart,2026-01-22,1,3.0,2.97,EUR
CN-MUC01-003290,MUC01,PF-MUC01,AR00456,payfree,2026-01-23,1,3.0,34.5,EUR
CN-MUC01-003291,MUC01,SM-MUC01,AR00293,smart,2026-01-23,1,1.0,2.2,EUR
CN-MUC01-003292,MUC01,SM-MUC01,AR90013,smart,2026-01-23,1,1.0,1.7,EUR
CN-MUC01-003293,MUC01,PF-MUC01,AR00383,payfree,2026-01-25,1,3.0,9.75,EUR
CN-MUC01-003294,MUC01,PF-MUC01,AR00069,payfree,2026-01-25,1,2.0,5.0,EUR
CN-MUC01-003295,MUC01,MO-MUC01,AR00231,smart,2026-01-25,1,2.0,7.9,EUR
CN-MUC01-003296,MUC01,SM-MUC01,AR90053,smart,2026-01-26,1,3.0,6.0,EUR
CN-MUC01-003297,MUC01,SM-MUC01,AR00327,smart,2026-01-26,1,3.0,11.85,EUR
CN-MUC01-003298,MUC01,SM-MUC01,AR00061,smart,2026-01-26,1,1.0,2.5,EUR
CN-MUC01-003299,MUC01,MO-MUC01,AR00086,smart,2026-01-26,1,1.0,4.95,EUR
CN-MUC01-003300,MUC01,PF-MUC01,AR00204,payfree,2026-01-27,1,3.0,5.4,EUR
CN-MUC01-003301,MUC01,PF-MUC01,AR00147,payfree,2026-01-27,1,1.0,4.9,EUR
CN-MUC01-003302,MUC01,PF-MUC01,AR00008,payfree,2026-01-27,1,3.0,5.4,EUR
CN-MUC01-003303,MUC01,PF-MUC01,AR90013,payfree,2026-01-27,1,2.0,3.4,EUR
CN-MUC01-003304,MUC01,PF-MUC01,AR90053,payfree,2026-01-27,1,3.0,6.0,EUR
CN-MUC01-003305,MUC01,PF-MUC01,AR00098,payfree,2026-01-27,1,2.0,11.5,EUR
CN-MUC01-003306,MUC01,PF-MUC01,AR00018,payfree,2026-01-27,1,1.0,1.8,EUR
CN-MUC01-003307,MUC01,PF-MUC01,AR00013,payfree,2026-01-27,1,1.0,1.8,EUR
CN-MUC01-003308,MUC01,SM-MUC01,AR00278,smart,2026-01-27,1,1.0,11.9,EUR
CN-MUC01-003309,MUC01,SM-MUC01,AR00166,smart,2026-01-27,1,2.0,7.6,EUR
CN-MUC01-003310,MUC01,SM-MUC01,AR00003,smart,2026-01-27,1,1.0,1.0,EUR
CN-MUC01-003311,MUC01,SM-MUC01,AR00188,smart,2026-01-27,1,3.0,5.4,EUR
CN-MUC01-003312,MUC01,MO-MUC01,AR00400,smart,2026-01-27,1,1.0,1.2,EUR
CN-MUC01-003313,MUC01,PF-MUC01,AR00367,payfree,2026-01-28,1,2.0,7.5,EUR
CN-MUC01-003314,MUC01,PF-MUC01,AR00018,payfree,2026-01-28,1,2.0,3.6,EUR
CN-MUC01-003315,MUC01,PF-MUC01,AR00024,payfree,2026-01-28,1,3.0,7.5,EUR
CN-MUC01-003316,MUC01,PF-MUC01,AR00229,payfree,2026-01-28,1,3.0,45.0,EUR
CN-MUC01-003317,MUC01,PF-MUC01,AR00330,payfree,2026-01-28,1,2.0,39.0,EUR
CN-MUC01-003318,MUC01,SM-MUC01,AR00142,smart,2026-01-28,1,2.0,3.6,EUR
CN-MUC01-003319,MUC01,SM-MUC01,AR00171,smart,2026-01-28,1,1.0,3.95,EUR
CN-MUC01-003320,MUC01,PF-MUC01,AR00071,payfree,2026-01-29,1,3.0,8.7,EUR
CN-MUC01-003321,MUC01,PF-MUC01,AR00040,payfree,2026-01-29,1,1.0,3.3,EUR
CN-MUC01-003322,MUC01,PF-MUC01,AR00162,payfree,2026-01-29,1,3.0,11.4,EUR
CN-MUC01-003323,MUC01,SM-MUC01,AR90015,smart,2026-01-29,1,1.0,1.7,EUR
CN-MUC01-003324,MUC01,PF-MUC01,AR90007,payfree,2026-01-30,1,3.0,4.2,EUR
CN-MUC01-003325,MUC01,PF-MUC01,AR00321,payfree,2026-01-30,1,1.0,1.2,EUR
CN-MUC01-003326,MUC01,PF-MUC01,AR00162,payfree,2026-01-30,1,1.0,3.8,EUR
CN-MUC01-003327,MUC01,PF-MUC01,AR00004,payfree,2026-01-30,1,1.0,0.5,EUR
CN-MUC01-003328,MUC01,PF-MUC01,AR00111,payfree,2026-01-30,1,2.0,5.0,EUR
CN-MUC01-003329,MUC01,PF-MUC01,AR90004,payfree,2026-01-30,1,1.0,0.25,EUR
CN-MUC01-003330,MUC01,PF-MUC01,AR00278,payfree,2026-02-01,1,3.0,35.7,EUR
CN-MUC01-003331,MUC01,PF-MUC01,AR00227,payfree,2026-02-01,1,1.0,11.9,EUR
CN-MUC01-003332,MUC01,SM-MUC01,AR00055,smart,2026-02-01,1,2.0,5.0,EUR
CN-MUC01-003333,MUC01,SM-MUC01,AR00433,smart,2026-02-01,1,1.0,3.89,EUR
CN-MUC01-003334,MUC01,SM-MUC01,AR00301,smart,2026-02-01,1,3.0,11.85,EUR
CN-MUC01-003335,MUC01,SM-MUC01,AR90013,smart,2026-02-01,1,3.0,5.1,EUR
CN-MUC01-003336,MUC01,PF-MUC01,AR00094,payfree,2026-02-02,1,1.0,0.3,EUR
CN-MUC01-003337,MUC01,PF-MUC01,AR00001,payfree,2026-02-02,1,1.0,1.0,EUR
CN-MUC01-003338,MUC01,PF-MUC01,AR00096,payfree,2026-02-02,1,2.0,7.9,EUR
CN-MUC01-003339,MUC01,PF-MUC01,AR90042,payfree,2026-02-02,1,3.0,5.7,EUR
CN-MUC01-003340,MUC01,PF-MUC01,AR00448,payfree,2026-02-02,1,3.0,11.67,EUR
CN-MUC01-003341,MUC01,PF-MUC01,AR00210,payfree,2026-02-02,1,1.0,1.2,EUR
CN-MUC01-003342,MUC01,PF-MUC01,AR00110,payfree,2026-02-02,1,2.0,7.0,EUR
CN-MUC01-003343,MUC01,SM-MUC01,AR00096,smart,2026-02-02,1,2.0,7.9,EUR
CN-MUC01-003344,MUC01,SM-MUC01,AR00187,smart,2026-02-02,1,1.0,2.5,EUR
CN-MUC01-003345,MUC01,PF-MUC01,AR00137,payfree,2026-02-03,1,3.0,8.1,EUR
CN-MUC01-003346,MUC01,PF-MUC01,AR00378,payfree,2026-02-03,1,2.0,8.5,EUR
CN-MUC01-003347,MUC01,PF-MUC01,AR00160,payfree,2026-02-03,1,1.0,3.8,EUR
CN-MUC01-003348,MUC01,PF-MUC01,AR00149,payfree,2026-02-03,1,1.0,5.6,EUR
CN-MUC01-003349,MUC01,PF-MUC01,AR90053,payfree,2026-02-03,1,2.0,4.0,EUR
CN-MUC01-003350,MUC01,PF-MUC01,AR00069,payfree,2026-02-03,1,3.0,7.5,EUR
CN-MUC01-003351,MUC01,PF-MUC01,AR00204,payfree,2026-02-03,1,1.0,1.8,EUR
CN-MUC01-003352,MUC01,PF-MUC01,AR90031,payfree,2026-02-03,1,1.0,1.2,EUR
CN-MUC01-003353,MUC01,PF-MUC01,AR90025,payfree,2026-02-03,1,1.0,1.2,EUR
CN-MUC01-003354,MUC01,SM-MUC01,AR00405,smart,2026-02-03,1,3.0,3.6,EUR
CN-MUC01-003355,MUC01,SM-MUC01,AR00115,smart,2026-02-03,1,1.0,3.5,EUR
CN-MUC01-003356,MUC01,SM-MUC01,AR00090,smart,2026-02-03,1,3.0,3.9,EUR
CN-MUC01-003357,MUC01,SM-MUC01,AR00322,smart,2026-02-03,1,1.0,1.2,EUR
CN-MUC01-003358,MUC01,PF-MUC01,AR00111,payfree,2026-02-04,1,1.0,2.5,EUR
CN-MUC01-003359,MUC01,PF-MUC01,AR00319,payfree,2026-02-04,1,2.0,2.4,EUR
CN-MUC01-003360,MUC01,SM-MUC01,AR90009,smart,2026-02-04,1,3.0,4.8,EUR
CN-MUC01-003361,MUC01,SM-MUC01,AR00371,smart,2026-02-04,1,3.0,14.85,EUR
CN-MUC01-003362,MUC01,SM-MUC01,AR00035,smart,2026-02-04,1,2.0,5.0,EUR
CN-MUC01-003363,MUC01,SM-MUC01,AR90054,smart,2026-02-04,1,3.0,5.1,EUR
CN-MUC01-003364,MUC01,PF-MUC01,AR00317,payfree,2026-02-05,1,1.0,2.5,EUR
CN-MUC01-003365,MUC01,PF-MUC01,AR00323,payfree,2026-02-05,1,2.0,6.6,EUR
CN-MUC01-003366,MUC01,PF-MUC01,AR00063,payfree,2026-02-05,1,2.0,6.4,EUR
CN-MUC01-003367,MUC01,PF-MUC01,AR00378,payfree,2026-02-06,1,1.0,4.25,EUR
CN-MUC01-003368,MUC01,PF-MUC01,AR00109,payfree,2026-02-06,1,2.0,4.0,EUR
CN-MUC01-003369,MUC01,PF-MUC01,AR00419,payfree,2026-02-06,1,3.0,132.0,EUR
CN-MUC01-003370,MUC01,PF-MUC01,AR00322,payfree,2026-02-06,1,1.0,1.2,EUR
CN-MUC01-003371,MUC01,PF-MUC01,AR00018,payfree,2026-02-06,1,3.0,5.4,EUR
CN-MUC01-003372,MUC01,PF-MUC01,AR00240,payfree,2026-02-06,1,3.0,5.7,EUR
CN-MUC01-003373,MUC01,PF-MUC01,AR00395,payfree,2026-02-06,1,3.0,7.5,EUR
CN-MUC01-003374,MUC01,PF-MUC01,AR90035,payfree,2026-02-06,1,2.0,3.4,EUR
CN-MUC01-003375,MUC01,SM-MUC01,AR90014,smart,2026-02-06,1,3.0,5.1,EUR
CN-MUC01-003376,MUC01,SM-MUC01,AR00055,smart,2026-02-06,1,3.0,7.5,EUR
CN-MUC01-003377,MUC01,SM-MUC01,AR00344,smart,2026-02-06,1,2.0,7.8,EUR
CN-MUC01-003378,MUC01,PF-MUC01,AR00274,payfree,2026-02-08,1,3.0,7.2,EUR
CN-MUC01-003379,MUC01,PF-MUC01,AR00208,payfree,2026-02-08,1,1.0,0.5,EUR
CN-MUC01-003380,MUC01,PF-MUC01,AR00366,payfree,2026-02-08,1,2.0,7.5,EUR
CN-MUC01-003381,MUC01,PF-MUC01,AR00106,payfree,2026-02-08,1,2.0,7.8,EUR
CN-MUC01-003382,MUC01,PF-MUC01,AR90051,payfree,2026-02-08,1,2.0,3.2,EUR
CN-MUC01-003383,MUC01,PF-MUC01,AR00175,payfree,2026-02-08,1,1.0,2.5,EUR
CN-MUC01-003384,MUC01,SM-MUC01,AR00366,smart,2026-02-08,1,3.0,11.25,EUR
CN-MUC01-003385,MUC01,SM-MUC01,AR00145,smart,2026-02-08,1,1.0,1.1,EUR
CN-MUC01-003386,MUC01,SM-MUC01,AR00003,smart,2026-02-08,1,3.0,3.0,EUR
CN-MUC01-003387,MUC01,SM-MUC01,AR00201,smart,2026-02-08,1,3.0,81.0,EUR
CN-MUC01-003388,MUC01,PF-MUC01,AR00027,payfree,2026-02-09,1,2.0,2.4,EUR
CN-MUC01-003389,MUC01,PF-MUC01,AR00056,payfree,2026-02-09,1,1.0,2.5,EUR
CN-MUC01-003390,MUC01,PF-MUC01,AR00096,payfree,2026-02-09,1,2.0,7.9,EUR
CN-MUC01-003391,MUC01,PF-MUC01,AR00366,payfree,2026-02-09,1,1.0,3.75,EUR
CN-MUC01-003392,MUC01,PF-MUC01,AR00203,payfree,2026-02-09,1,2.0,5.0,EUR
CN-MUC01-003393,MUC01,SM-MUC01,AR00058,smart,2026-02-09,1,2.0,5.0,EUR
CN-MUC01-003394,MUC01,SM-MUC01,AR00135,smart,2026-02-09,1,2.0,7.0,EUR
CN-MUC01-003395,MUC01,SM-MUC01,SM0014,smart,2026-02-09,1,3.0,2.97,EUR
CN-MUC01-003396,MUC01,MO-MUC01,AR00149,smart,2026-02-09,1,3.0,16.8,EUR
CN-MUC01-003397,MUC01,PF-MUC01,AR00398,payfree,2026-02-10,1,2.0,4.7,EUR
CN-MUC01-003398,MUC01,PF-MUC01,AR90014,payfree,2026-02-10,1,3.0,5.1,EUR
CN-MUC01-003399,MUC01,PF-MUC01,AR90002,payfree,2026-02-10,1,1.0,0.08,EUR
CN-MUC01-003400,MUC01,SM-MUC01,AR00022,smart,2026-02-10,1,3.0,11.7,EUR
CN-MUC01-003401,MUC01,SM-MUC01,AR00426,smart,2026-02-10,1,3.0,7.5,EUR
CN-MUC01-003402,MUC01,SM-MUC01,AR00138,smart,2026-02-10,1,3.0,6.0,EUR
CN-MUC01-003403,MUC01,PF-MUC01,AR00076,payfree,2026-02-11,1,3.0,16.5,EUR
CN-MUC01-003404,MUC01,PF-MUC01,AR90007,payfree,2026-02-11,1,3.0,4.2,EUR
CN-MUC01-003405,MUC01,PF-MUC01,AR90019,payfree,2026-02-11,1,3.0,5.85,EUR
CN-MUC01-003406,MUC01,PF-MUC01,AR00396,payfree,2026-02-11,1,2.0,4.4,EUR
CN-MUC01-003407,MUC01,PF-MUC01,AR90050,payfree,2026-02-11,1,1.0,1.6,EUR
CN-MUC01-003408,MUC01,PF-MUC01,AR90025,payfree,2026-02-11,1,3.0,3.6,EUR
CN-MUC01-003409,MUC01,SM-MUC01,AR00006,smart,2026-02-11,1,3.0,5.4,EUR
CN-MUC01-003410,MUC01,SM-MUC01,AR00090,smart,2026-02-11,1,2.0,2.6,EUR
CN-MUC01-003411,MUC01,SM-MUC01,AR00209,smart,2026-02-11,1,1.0,0.5,EUR
CN-MUC01-003412,MUC01,SM-MUC01,AR00145,smart,2026-02-11,1,3.0,3.3,EUR
CN-MUC01-003413,MUC01,PF-MUC01,AR00126,payfree,2026-02-12,1,3.0,5.7,EUR
CN-MUC01-003414,MUC01,PF-MUC01,AR00187,payfree,2026-02-12,1,2.0,5.0,EUR
CN-MUC01-003415,MUC01,PF-MUC01,AR00218,payfree,2026-02-12,1,1.0,1.9,EUR
CN-MUC01-003416,MUC01,PF-MUC01,AR90011,payfree,2026-02-12,1,1.0,1.7,EUR
CN-MUC01-003417,MUC01,PF-MUC01,AR00147,payfree,2026-02-12,1,2.0,9.8,EUR
CN-MUC01-003418,MUC01,PF-MUC01,AR00055,payfree,2026-02-12,1,1.0,2.5,EUR
CN-MUC01-003419,MUC01,PF-MUC01,AR90035,payfree,2026-02-12,1,1.0,1.7,EUR
CN-MUC01-003420,MUC01,SM-MUC01,AR00318,smart,2026-02-13,1,3.0,3.6,EUR
CN-MUC01-003421,MUC01,SM-MUC01,AR00153,smart,2026-02-13,1,3.0,10.5,EUR
CN-MUC01-003422,MUC01,SM-MUC01,AR00243,smart,2026-02-13,1,1.0,2.5,EUR
CN-MUC01-003423,MUC01,MO-MUC01,AR00283,smart,2026-02-13,1,2.0,5.9,EUR
CN-MUC01-003424,MUC01,PF-MUC01,AR90029,payfree,2026-02-15,1,1.0,1.6,EUR
CN-MUC01-003425,MUC01,PF-MUC01,AR00407,payfree,2026-02-15,1,3.0,9.6,EUR
CN-MUC01-003426,MUC01,PF-MUC01,AR00018,payfree,2026-02-15,1,2.0,3.6,EUR
CN-MUC01-003427,MUC01,PF-MUC01,AR00365,payfree,2026-02-15,1,1.0,3.75,EUR
CN-MUC01-003428,MUC01,PF-MUC01,AR90004,payfree,2026-02-15,1,3.0,0.75,EUR
CN-MUC01-003429,MUC01,PF-MUC01,AR00419,payfree,2026-02-15,1,1.0,44.0,EUR
CN-MUC01-003430,MUC01,PF-MUC01,AR90055,payfree,2026-02-15,1,1.0,1.7,EUR
CN-MUC01-003431,MUC01,MO-MUC01,AR00158,smart,2026-02-15,1,1.0,3.8,EUR
CN-MUC01-003432,MUC01,PF-MUC01,AR90040,payfree,2026-02-16,1,3.0,5.1,EUR
CN-MUC01-003433,MUC01,PF-MUC01,AR00333,payfree,2026-02-16,1,2.0,4.5,EUR
CN-MUC01-003434,MUC01,PF-MUC01,SM0014,payfree,2026-02-16,1,1.0,0.99,EUR
CN-MUC01-003435,MUC01,PF-MUC01,AR00023,payfree,2026-02-16,1,2.0,3.6,EUR
CN-MUC01-003436,MUC01,SM-MUC01,AR00327,smart,2026-02-16,1,1.0,3.95,EUR
CN-MUC01-003437,MUC01,SM-MUC01,AR00271,smart,2026-02-16,1,1.0,27.0,EUR
CN-MUC01-003438,MUC01,PF-MUC01,AR90020,payfree,2026-02-17,1,1.0,1.95,EUR
CN-MUC01-003439,MUC01,PF-MUC01,AR00027,payfree,2026-02-17,1,2.0,2.4,EUR
CN-MUC01-003440,MUC01,SM-MUC01,AR90013,smart,2026-02-17,1,3.0,5.1,EUR
CN-MUC01-003441,MUC01,SM-MUC01,AR90020,smart,2026-02-17,1,3.0,5.85,EUR
CN-MUC01-003442,MUC01,SM-MUC01,AR00290,smart,2026-02-17,1,3.0,6.6,EUR
CN-MUC01-003443,MUC01,SM-MUC01,AR00432,smart,2026-02-17,1,2.0,7.0,EUR
CN-MUC01-003444,MUC01,PF-MUC01,AR00050,payfree,2026-02-18,1,2.0,25.8,EUR
CN-MUC01-003445,MUC01,SM-MUC01,AR00356,smart,2026-02-18,1,2.0,11.0,EUR
CN-MUC01-003446,MUC01,SM-MUC01,AR00401,smart,2026-02-18,1,2.0,2.4,EUR
CN-MUC01-003447,MUC01,SM-MUC01,AR00040,smart,2026-02-18,1,1.0,3.3,EUR
CN-MUC01-003448,MUC01,SM-MUC01,AR90002,smart,2026-02-18,1,1.0,0.08,EUR
CN-MUC01-003449,MUC01,PF-MUC01,AR00401,payfree,2026-02-19,1,1.0,1.2,EUR
CN-MUC01-003450,MUC01,PF-MUC01,AR00050,payfree,2026-02-19,1,1.0,12.9,EUR
CN-MUC01-003451,MUC01,PF-MUC01,AR00389,payfree,2026-02-19,1,2.0,11.0,EUR
CN-MUC01-003452,MUC01,PF-MUC01,AR00081,payfree,2026-02-19,1,3.0,7.5,EUR
CN-MUC01-003453,MUC01,PF-MUC01,AR00033,payfree,2026-02-19,1,3.0,10.35,EUR
CN-MUC01-003454,MUC01,PF-MUC01,AR00186,payfree,2026-02-19,1,1.0,2.5,EUR
CN-MUC01-003455,MUC01,PF-MUC01,AR90014,payfree,2026-02-19,1,2.0,3.4,EUR
CN-MUC01-003456,MUC01,PF-MUC01,AR00084,payfree,2026-02-19,1,1.0,2.0,EUR
CN-MUC01-003457,MUC01,SM-MUC01,AR00242,smart,2026-02-19,1,2.0,5.0,EUR
CN-MUC01-003458,MUC01,SM-MUC01,AR00151,smart,2026-02-19,1,3.0,11.7,EUR
CN-MUC01-003459,MUC01,PF-MUC01,AR00332,payfree,2026-02-20,1,2.0,4.5,EUR
CN-MUC01-003460,MUC01,PF-MUC01,AR00010,payfree,2026-02-20,1,2.0,2.0,EUR
CN-MUC01-003461,MUC01,PF-MUC01,AR90014,payfree,2026-02-20,1,3.0,5.1,EUR
CN-MUC01-003462,MUC01,PF-MUC01,AR00126,payfree,2026-02-20,1,3.0,5.7,EUR
CN-MUC01-003463,MUC01,SM-MUC01,AR00025,smart,2026-02-20,1,3.0,7.5,EUR
CN-MUC01-003464,MUC01,SM-MUC01,AR90054,smart,2026-02-20,1,2.0,3.4,EUR
CN-MUC01-003465,MUC01,PF-MUC01,AR90031,payfree,2026-02-22,1,1.0,1.2,EUR
CN-MUC01-003466,MUC01,PF-MUC01,AR00022,payfree,2026-02-22,1,2.0,7.8,EUR
CN-MUC01-003467,MUC01,PF-MUC01,AR00406,payfree,2026-02-22,1,2.0,6.4,EUR
CN-MUC01-003468,MUC01,SM-MUC01,IKA005,smart,2026-02-22,1,1.0,0.99,EUR
CN-MUC01-003469,MUC01,SM-MUC01,AR00275,smart,2026-02-22,1,3.0,7.2,EUR
CN-MUC01-003470,MUC01,PF-MUC01,AR00118,payfree,2026-02-23,1,2.0,5.9,EUR
