ID,store_ID,article_ID,businessDate,bookStock,countedStock,onOrder,daysOfSupply
IV-STR01-AR00164-2026-07-03,STR01,AR00164,2026-07-03,6.0,3.636,6.0,99.0
IV-STR01-AR90038-2026-06-13,STR01,AR90038,2026-06-13,3.038,2.876,3.0,88.2
IV-STR01-AR90038-2026-06-14,STR01,AR90038,2026-06-14,4.606,4.531,0.0,99.0
IV-STR01-AR90038-2026-06-15,STR01,AR90038,2026-06-15,2.584,2.382,0.0,73.05
IV-STR01-AR90038-2026-06-16,STR01,AR90038,2026-06-16,3.668,2.903,1.0,89.03
IV-STR01-AR90038-2026-06-17,STR01,AR90038,2026-06-17,4.24,3.411,0.0,99.0
IV-STR01-AR90038-2026-06-18,STR01,AR90038,2026-06-18,3.243,2.892,3.0,88.69
IV-STR01-AR90038-2026-06-19,STR01,AR90038,2026-06-19,0.764,0.0,0.0,0.0
IV-STR01-AR90038-2026-06-20,STR01,AR90038,2026-06-20,4.916,4.478,2.0,99.0
IV-STR01-AR90038-2026-06-21,STR01,AR90038,2026-06-21,2.044,1.171,0.0,35.91
IV-STR01-AR90038-2026-06-22,STR01,AR90038,2026-06-22,7.112,6.578,1.0,99.0
IV-STR01-AR90038-2026-06-23,STR01,AR90038,2026-06-23,3.653,3.21,2.0,98.44
IV-STR01-AR90038-2026-06-24,STR01,AR90038,2026-06-24,6.085,5.719,2.0,99.0
IV-STR01-AR90038-2026-06-25,STR01,AR90038,2026-06-25,6.035,5.755,3.0,99.0
IV-STR01-AR90038-2026-06-26,STR01,AR90038,2026-06-26,4.981,4.732,3.0,99.0
IV-STR01-AR90038-2026-06-27,STR01,AR90038,2026-06-27,3.021,2.735,0.0,83.87
IV-STR01-AR90038-2026-06-28,STR01,AR90038,2026-06-28,1.78,0.935,3.0,28.67
IV-STR01-AR90038-2026-06-29,STR01,AR90038,2026-06-29,4.287,3.528,0.0,99.0
IV-STR01-AR90038-2026-06-30,STR01,AR90038,2026-06-30,3.083,2.701,3.0,82.83
IV-STR01-AR90038-2026-07-01,STR01,AR90038,2026-07-01,4.232,3.578,0.0,99.0
IV-STR01-AR90038-2026-07-02,STR01,AR90038,2026-07-02,6.055,5.352,2.0,99.0
IV-STR01-AR90038-2026-07-03,STR01,AR90038,2026-07-03,5.14,4.747,0.0,99.0
IV-STR01-AR00120-2026-06-13,STR01,AR00120,2026-06-13,5.157,4.724,3.0,99.0
IV-STR01-AR00120-2026-06-14,STR01,AR00120,2026-06-14,2.199,1.358,0.0,41.65
IV-STR01-AR00120-2026-06-15,STR01,AR00120,2026-06-15,6.222,5.874,0.0,99.0
IV-STR01-AR00120-2026-06-16,STR01,AR00120,2026-06-16,5.07,4.714,0.0,99.0
IV-STR01-AR00120-2026-06-17,STR01,AR00120,2026-06-17,4.486,4.374,3.0,99.0
IV-STR01-AR00120-2026-06-18,STR01,AR00120,2026-06-18,5.657,5.149,3.0,99.0
IV-STR01-AR00120-2026-06-19,STR01,AR00120,2026-06-19,3.694,3.627,1.0,99.0
IV-STR01-AR00120-2026-06-20,STR01,AR00120,2026-06-20,5.046,4.495,0.0,99.0
IV-STR01-AR00120-2026-06-21,STR01,AR00120,2026-06-21,1.808,1.416,3.0,43.42
IV-STR01-AR00120-2026-06-22,STR01,AR00120,2026-06-22,5.546,4.654,3.0,99.0
IV-STR01-AR00120-2026-06-23,STR01,AR00120,2026-06-23,2.931,2.595,1.0,79.58
IV-STR01-AR00120-2026-06-24,STR01,AR00120,2026-06-24,3.709,3.155,2.0,96.75
IV-STR01-AR00120-2026-06-25,STR01,AR00120,2026-06-25,5.522,5.158,2.0,99.0
IV-STR01-AR00120-2026-06-26,STR01,AR00120,2026-06-26,3.979,3.443,3.0,99.0
IV-STR01-AR00120-2026-06-27,STR01,AR00120,2026-06-27,5.823,5.627,0.0,99.0
IV-STR01-AR00120-2026-06-28,STR01,AR00120,2026-06-28,3.212,2.672,2.0,81.94
IV-STR01-AR00120-2026-06-29,STR01,AR00120,2026-06-29,2.775,1.963,0.0,60.2
IV-STR01-AR00120-2026-06-30,STR01,AR00120,2026-06-30,4.667,4.188,0.0,99.0
IV-STR01-AR00120-2026-07-01,STR01,AR00120,2026-07-01,5.722,5.272,1.0,99.0
IV-STR01-AR00120-2026-07-02,STR01,AR00120,2026-07-02,1.517,1.177,1.0,36.09
IV-STR01-AR00120-2026-07-03,STR01,AR00120,2026-07-03,5.321,4.612,1.0,99.0
IV-STR01-AR00211-2026-06-13,STR01,AR00211,2026-06-13,2.965,2.789,1.0,85.53
IV-STR01-AR00211-2026-06-14,STR01,AR00211,2026-06-14,4.144,3.515,3.0,99.0
IV-STR01-AR00211-2026-06-15,STR01,AR00211,2026-06-15,5.518,5.478,0.0,99.0
IV-STR01-AR00211-2026-06-16,STR01,AR00211,2026-06-16,2.172,1.934,3.0,59.31
IV-STR01-AR00211-2026-06-17,STR01,AR00211,2026-06-17,5.194,4.728,2.0,99.0
IV-STR01-AR00211-2026-06-18,STR01,AR00211,2026-06-18,2.975,2.2,1.0,67.47
IV-STR01-AR00211-2026-06-19,STR01,AR00211,2026-06-19,1.361,0.796,0.0,24.41
IV-STR01-AR00211-2026-06-20,STR01,AR00211,2026-06-20,5.573,5.239,1.0,99.0
IV-STR01-AR00211-2026-06-21,STR01,AR00211,2026-06-21,3.853,3.454,3.0,99.0
IV-STR01-AR00211-2026-06-22,STR01,AR00211,2026-06-22,3.451,2.893,3.0,88.72
IV-STR01-AR00211-2026-06-23,STR01,AR00211,2026-06-23,3.866,3.245,0.0,99.0
IV-STR01-AR00211-2026-06-24,STR01,AR00211,2026-06-24,1.548,1.156,1.0,35.45
IV-STR01-AR00211-2026-06-25,STR01,AR00211,2026-06-25,2.568,2.498,2.0,76.61
IV-STR01-AR00211-2026-06-26,STR01,AR00211,2026-06-26,6.067,5.673,3.0,99.0
IV-STR01-AR00211-2026-06-27,STR01,AR00211,2026-06-27,5.753,5.003,2.0,99.0
IV-STR01-AR00211-2026-06-28,STR01,AR00211,2026-06-28,1.639,1.527,0.0,46.83
IV-STR01-AR00211-2026-06-29,STR01,AR00211,2026-06-29,2.346,1.571,0.0,48.18
IV-STR01-AR00211-2026-06-30,STR01,AR00211,2026-06-30,5.418,4.601,0.0,99.0
IV-STR01-AR00211-2026-07-01,STR01,AR00211,2026-07-01,5.613,5.175,1.0,99.0
IV-STR01-AR00211-2026-07-02,STR01,AR00211,2026-07-02,2.812,2.45,3.0,75.13
IV-STR01-AR00211-2026-07-03,STR01,AR00211,2026-07-03,3.884,3.16,2.0,96.91
IV-STR01-AR00154-2026-06-13,STR01,AR00154,2026-06-13,4.777,3.936,3.0,99.0
IV-STR01-AR00154-2026-06-14,STR01,AR00154,2026-06-14,0.807,0.249,2.0,7.64
IV-STR01-AR00154-2026-06-15,STR01,AR00154,2026-06-15,4.908,4.67,3.0,99.0
IV-STR01-AR00154-2026-06-16,STR01,AR00154,2026-06-16,1.224,1.003,2.0,30.76
IV-STR01-AR00154-2026-06-17,STR01,AR00154,2026-06-17,1.347,1.342,2.0,41.15
IV-STR01-AR00154-2026-06-18,STR01,AR00154,2026-06-18,3.246,3.178,2.0,97.46
IV-STR01-AR00154-2026-06-19,STR01,AR00154,2026-06-19,5.235,4.717,3.0,99.0
IV-STR01-AR00154-2026-06-20,STR01,AR00154,2026-06-20,6.442,6.176,3.0,99.0
IV-STR01-AR00154-2026-06-21,STR01,AR00154,2026-06-21,3.909,3.706,2.0,99.0
IV-STR01-AR00154-2026-06-22,STR01,AR00154,2026-06-22,3.927,3.106,3.0,95.25
IV-STR01-AR00154-2026-06-23,STR01,AR00154,2026-06-23,4.22,3.327,2.0,99.0
IV-STR01-AR00154-2026-06-24,STR01,AR00154,2026-06-24,6.144,5.868,2.0,99.0
IV-STR01-AR00154-2026-06-25,STR01,AR00154,2026-06-25,3.468,3.335,1.0,99.0
IV-STR01-AR00154-2026-06-26,STR01,AR00154,2026-06-26,3.531,3.465,1.0,99.0
IV-STR01-AR00154-2026-06-27,STR01,AR00154,2026-06-27,2.319,2.004,0.0,61.46
IV-STR01-AR00154-2026-06-28,STR01,AR00154,2026-06-28,3.849,3.432,2.0,99.0
IV-STR01-AR00154-2026-06-29,STR01,AR00154,2026-06-29,6.292,5.481,0.0,99.0
IV-STR01-AR00154-2026-06-30,STR01,AR00154,2026-06-30,2.967,2.623,0.0,80.44
IV-STR01-AR00154-2026-07-01,STR01,AR00154,2026-07-01,5.449,4.618,0.0,99.0
IV-STR01-AR00154-2026-07-02,STR01,AR00154,2026-07-02,4.05,3.601,2.0,99.0
IV-STR01-AR00154-2026-07-03,STR01,AR00154,2026-07-03,2.926,2.738,3.0,83.97
IV-STR01-AR00027-2026-06-13,STR01,AR00027,2026-06-13,5.7,5.079,0.0,99.0
IV-STR01-AR00027-2026-06-14,STR01,AR00027,2026-06-14,6.065,5.552,2.0,99.0
IV-STR01-AR00027-2026-06-15,STR01,AR00027,2026-06-15,4.679,4.432,2.0,99.0
IV-STR01-AR00027-2026-06-16,STR01,AR00027,2026-06-16,3.782,3.292,2.0,99.0
IV-STR01-AR00027-2026-06-17,STR01,AR00027,2026-06-17,5.172,4.733,0.0,99.0
IV-STR01-AR00027-2026-06-18,STR01,AR00027,2026-06-18,1.783,1.29,0.0,47.47
IV-STR01-AR00027-2026-06-19,STR01,AR00027,2026-06-19,3.077,2.59,2.0,95.31
IV-STR01-AR00027-2026-06-20,STR01,AR00027,2026-06-20,6.377,6.25,2.0,99.0
IV-STR01-AR00027-2026-06-21,STR01,AR00027,2026-06-21,1.579,0.724,2.0,26.64
IV-STR01-AR00027-2026-06-22,STR01,AR00027,2026-06-22,5.593,5.055,2.0,99.0
IV-STR01-AR00027-2026-06-23,STR01,AR00027,2026-06-23,2.367,2.043,3.0,75.18
IV-STR01-AR00027-2026-06-24,STR01,AR00027,2026-06-24,6.39,6.196,2.0,99.0
IV-STR01-AR00027-2026-06-25,STR01,AR00027,2026-06-25,0.993,0.606,3.0,22.3
IV-STR01-AR00027-2026-06-26,STR01,AR00027,2026-06-26,2.462,1.656,2.0,60.94
IV-STR01-AR00027-2026-06-27,STR01,AR00027,2026-06-27,3.818,3.473,3.0,99.0
IV-STR01-AR00027-2026-06-28,STR01,AR00027,2026-06-28,3.532,2.939,2.0,99.0
IV-STR01-AR00027-2026-06-29,STR01,AR00027,2026-06-29,1.693,1.158,0.0,42.61
IV-STR01-AR00027-2026-06-30,STR01,AR00027,2026-06-30,6.012,5.326,1.0,99.0
IV-STR01-AR00027-2026-07-01,STR01,AR00027,2026-07-01,3.718,3.6,2.0,99.0
IV-STR01-AR00027-2026-07-02,STR01,AR00027,2026-07-02,2.441,1.588,0.0,58.44
IV-STR01-AR00027-2026-07-03,STR01,AR00027,2026-07-03,3.896,3.876,0.0,99.0
IV-STR01-AR00055-2026-06-13,STR01,AR00055,2026-06-13,2.058,1.741,0.0,64.07
IV-STR01-AR00055-2026-06-14,STR01,AR00055,2026-06-14,6.498,5.632,0.0,99.0
IV-STR01-AR00055-2026-06-15,STR01,AR00055,2026-06-15,4.419,4.088,0.0,99.0
IV-STR01-AR00055-2026-06-16,STR01,AR00055,2026-06-16,3.35,3.302,2.0,99.0
IV-STR01-AR00055-2026-06-17,STR01,AR00055,2026-06-17,5.092,4.57,3.0,99.0
IV-STR01-AR00055-2026-06-18,STR01,AR00055,2026-06-18,3.534,3.361,0.0,99.0
IV-STR01-AR00055-2026-06-19,STR01,AR00055,2026-06-19,4.732,4.169,1.0,99.0
IV-STR01-AR00055-2026-06-20,STR01,AR00055,2026-06-20,4.468,3.962,0.0,99.0
IV-STR01-AR00055-2026-06-21,STR01,AR00055,2026-06-21,4.632,4.084,0.0,99.0
IV-STR01-AR00055-2026-06-22,STR01,AR00055,2026-06-22,3.544,3.383,1.0,99.0
IV-STR01-AR00055-2026-06-23,STR01,AR00055,2026-06-23,3.163,2.374,2.0,87.36
IV-STR01-AR00055-2026-06-24,STR01,AR00055,2026-06-24,6.347,6.028,3.0,99.0
IV-STR01-AR00055-2026-06-25,STR01,AR00055,2026-06-25,5.626,5.206,1.0,99.0
IV-STR01-AR00055-2026-06-26,STR01,AR00055,2026-06-26,6.285,5.825,3.0,99.0
IV-STR01-AR00055-2026-06-27,STR01,AR00055,2026-06-27,3.344,3.203,0.0,99.0
IV-STR01-AR00055-2026-06-28,STR01,AR00055,2026-06-28,4.863,4.582,1.0,99.0
IV-STR01-AR00055-2026-06-29,STR01,AR00055,2026-06-29,0.565,0.172,1.0,6.33
IV-STR01-AR00055-2026-06-30,STR01,AR00055,2026-06-30,4.247,3.544,3.0,99.0
IV-STR01-AR00055-2026-07-01,STR01,AR00055,2026-07-01,3.805,3.004,1.0,99.0
IV-STR01-AR00055-2026-07-02,STR01,AR00055,2026-07-02,2.856,2.557,0.0,94.1
IV-STR01-AR00055-2026-07-03,STR01,AR00055,2026-07-03,1.013,0.715,0.0,26.31
IV-STR01-AR00160-2026-06-13,STR01,AR00160,2026-06-13,6.0,5.958,6.0,99.0
IV-STR01-AR00160-2026-06-14,STR01,AR00160,2026-06-14,6.0,5.279,6.0,99.0
IV-STR01-AR00160-2026-06-15,STR01,AR00160,2026-06-15,6.0,5.424,6.0,99.0
IV-STR01-AR00160-2026-06-16,STR01,AR00160,2026-06-16,6.0,5.203,6.0,99.0
IV-STR01-AR00160-2026-06-17,STR01,AR00160,2026-06-17,6.0,5.811,6.0,99.0
IV-STR01-AR00160-2026-06-18,STR01,AR00160,2026-06-18,6.0,5.697,6.0,99.0
IV-STR01-AR00160-2026-06-19,STR01,AR00160,2026-06-19,6.0,5.797,6.0,99.0
IV-STR01-AR00160-2026-06-20,STR01,AR00160,2026-06-20,6.0,5.919,6.0,99.0
IV-STR01-AR00160-2026-06-21,STR01,AR00160,2026-06-21,6.0,5.676,6.0,99.0
IV-STR01-AR00160-2026-06-22,STR01,AR00160,2026-06-22,6.0,5.166,6.0,99.0
IV-STR01-AR00160-2026-06-23,STR01,AR00160,2026-06-23,5.544,5.098,6.0,99.0
IV-STR01-AR00160-2026-06-24,STR01,AR00160,2026-06-24,6.0,5.125,6.0,99.0
IV-STR01-AR00160-2026-06-25,STR01,AR00160,2026-06-25,6.0,5.151,6.0,99.0
IV-STR01-AR00160-2026-06-26,STR01,AR00160,2026-06-26,6.0,5.93,6.0,99.0
IV-STR01-AR00160-2026-06-27,STR01,AR00160,2026-06-27,6.0,5.234,6.0,99.0
IV-STR01-AR00160-2026-06-28,STR01,AR00160,2026-06-28,6.0,5.379,6.0,99.0
IV-STR01-AR00160-2026-06-29,STR01,AR00160,2026-06-29,6.0,5.501,6.0,99.0
IV-STR01-AR00160-2026-06-30,STR01,AR00160,2026-06-30,5.299,5.194,6.0,99.0
IV-STR01-AR00160-2026-07-01,STR01,AR00160,2026-07-01,6.0,5.522,6.0,99.0
IV-STR01-AR00160-2026-07-02,STR01,AR00160,2026-07-02,6.0,5.638,6.0,99.0
IV-STR01-AR00160-2026-07-03,STR01,AR00160,2026-07-03,6.0,5.265,6.0,99.0
IV-STR01-AR00064-2026-06-13,STR01,AR00064,2026-06-13,4.633,3.758,3.0,99.0
IV-STR01-AR00064-2026-06-14,STR01,AR00064,2026-06-14,4.064,3.923,1.0,99.0
IV-STR01-AR00064-2026-06-15,STR01,AR00064,2026-06-15,1.229,0.471,0.0,17.33
IV-STR01-AR00064-2026-06-16,STR01,AR00064,2026-06-16,4.679,4.131,1.0,99.0
IV-STR01-AR00064-2026-06-17,STR01,AR00064,2026-06-17,2.336,1.541,2.0,56.71
IV-STR01-AR00064-2026-06-18,STR01,AR00064,2026-06-18,5.496,4.633,0.0,99.0
IV-STR01-AR00064-2026-06-19,STR01,AR00064,2026-06-19,3.902,3.769,3.0,99.0
IV-STR01-AR00064-2026-06-20,STR01,AR00064,2026-06-20,4.207,3.941,3.0,99.0
IV-STR01-AR00064-2026-06-21,STR01,AR00064,2026-06-21,2.641,2.339,0.0,86.08
IV-STR01-AR00064-2026-06-22,STR01,AR00064,2026-06-22,2.067,1.902,0.0,69.99
IV-STR01-AR00064-2026-06-23,STR01,AR00064,2026-06-23,6.596,6.553,2.0,99.0
IV-STR01-AR00064-2026-06-24,STR01,AR00064,2026-06-24,4.023,3.135,3.0,99.0
IV-STR01-AR00064-2026-06-25,STR01,AR00064,2026-06-25,4.781,4.768,3.0,99.0
IV-STR01-AR00064-2026-06-26,STR01,AR00064,2026-06-26,3.876,3.21,3.0,99.0
IV-STR01-AR00064-2026-06-27,STR01,AR00064,2026-06-27,4.2,3.322,0.0,99.0
IV-STR01-AR00064-2026-06-28,STR01,AR00064,2026-06-28,6.362,5.577,1.0,99.0
IV-STR01-AR00064-2026-06-29,STR01,AR00064,2026-06-29,3.251,3.035,1.0,99.0
IV-STR01-AR00064-2026-06-30,STR01,AR00064,2026-06-30,3.8,3.586,1.0,99.0
IV-STR01-AR00064-2026-07-01,STR01,AR00064,2026-07-01,4.332,4.155,1.0,99.0
IV-STR01-AR00064-2026-07-02,STR01,AR00064,2026-07-02,3.762,3.278,3.0,99.0
IV-STR01-AR00064-2026-07-03,STR01,AR00064,2026-07-03,6.268,5.494,2.0,99.0
IV-STR01-AR90008-2026-06-13,STR01,AR90008,2026-06-13,4.676,4.007,1.0,99.0
IV-STR01-AR90008-2026-06-14,STR01,AR90008,2026-06-14,2.268,1.568,0.0,57.7
IV-STR01-AR90008-2026-06-15,STR01,AR90008,2026-06-15,3.256,3.124,2.0,99.0
IV-STR01-AR90008-2026-06-16,STR01,AR90008,2026-06-16,3.679,3.449,1.0,99.0
IV-STR01-AR90008-2026-06-17,STR01,AR90008,2026-06-17,4.222,4.105,0.0,99.0
IV-STR01-AR90008-2026-06-18,STR01,AR90008,2026-06-18,5.368,5.133,3.0,99.0
IV-STR01-AR90008-2026-06-19,STR01,AR90008,2026-06-19,5.821,5.011,3.0,99.0
IV-STR01-AR90008-2026-06-20,STR01,AR90008,2026-06-20,4.696,3.91,3.0,99.0
IV-STR01-AR90008-2026-06-21,STR01,AR90008,2026-06-21,4.737,4.384,3.0,99.0
IV-STR01-AR90008-2026-06-22,STR01,AR90008,2026-06-22,6.718,6.634,0.0,99.0
IV-STR01-AR90008-2026-06-23,STR01,AR90008,2026-06-23,2.584,2.117,0.0,77.91
IV-STR01-AR90008-2026-06-24,STR01,AR90008,2026-06-24,5.136,4.95,2.0,99.0
IV-STR01-AR90008-2026-06-25,STR01,AR90008,2026-06-25,6.119,5.48,3.0,99.0
IV-STR01-AR90008-2026-06-26,STR01,AR90008,2026-06-26,2.798,2.379,3.0,87.55
IV-STR01-AR90008-2026-06-27,STR01,AR90008,2026-06-27,3.591,2.703,2.0,99.0
IV-STR01-AR90008-2026-06-28,STR01,AR90008,2026-06-28,5.461,5.339,1.0,99.0
IV-STR01-AR90008-2026-06-29,STR01,AR90008,2026-06-29,6.835,6.466,2.0,99.0
IV-STR01-AR90008-2026-06-30,STR01,AR90008,2026-06-30,4.997,4.988,3.0,99.0
IV-STR01-AR90008-2026-07-01,STR01,AR90008,2026-07-01,3.541,3.381,1.0,99.0
IV-STR01-AR90008-2026-07-02,STR01,AR90008,2026-07-02,2.372,1.619,2.0,59.58
IV-STR01-AR90008-2026-07-03,STR01,AR90008,2026-07-03,3.849,3.301,0.0,99.0
IV-STR01-AR00207-2026-06-13,STR01,AR00207,2026-06-13,4.345,3.976,3.0,99.0
IV-STR01-AR00207-2026-06-14,STR01,AR00207,2026-06-14,3.459,2.812,1.0,99.0
IV-STR01-AR00207-2026-06-15,STR01,AR00207,2026-06-15,1.589,0.761,1.0,28.0
IV-STR01-AR00207-2026-06-16,STR01,AR00207,2026-06-16,2.407,2.019,3.0,74.3
IV-STR01-AR00207-2026-06-17,STR01,AR00207,2026-06-17,6.921,6.902,1.0,99.0
IV-STR01-AR00207-2026-06-18,STR01,AR00207,2026-06-18,2.025,1.719,1.0,63.26
IV-STR01-AR00207-2026-06-19,STR01,AR00207,2026-06-19,5.329,4.46,2.0,99.0
IV-STR01-AR00207-2026-06-20,STR01,AR00207,2026-06-20,6.269,6.25,1.0,99.0
IV-STR01-AR00207-2026-06-21,STR01,AR00207,2026-06-21,2.687,2.498,0.0,91.93
IV-STR01-AR00207-2026-06-22,STR01,AR00207,2026-06-22,1.953,1.795,3.0,66.06
IV-STR01-AR00207-2026-06-23,STR01,AR00207,2026-06-23,3.04,2.623,0.0,96.53
IV-STR01-AR00207-2026-06-24,STR01,AR00207,2026-06-24,4.091,3.42,2.0,99.0
IV-STR01-AR00207-2026-06-25,STR01,AR00207,2026-06-25,5.207,5.073,0.0,99.0
IV-STR01-AR00207-2026-06-26,STR01,AR00207,2026-06-26,4.58,4.174,0.0,99.0
IV-STR01-AR00207-2026-06-27,STR01,AR00207,2026-06-27,5.621,4.932,3.0,99.0
IV-STR01-AR00207-2026-06-28,STR01,AR00207,2026-06-28,2.078,1.354,2.0,49.83
IV-STR01-AR00207-2026-06-29,STR01,AR00207,2026-06-29,3.002,2.12,1.0,78.02
IV-STR01-AR00207-2026-06-30,STR01,AR00207,2026-06-30,0.908,0.86,3.0,31.65
IV-STR01-AR00207-2026-07-01,STR01,AR00207,2026-07-01,4.796,4.491,0.0,99.0
IV-STR01-AR00207-2026-07-02,STR01,AR00207,2026-07-02,2.299,1.585,3.0,58.33
IV-STR01-AR00207-2026-07-03,STR01,AR00207,2026-07-03,6.093,5.882,0.0,99.0
IV-STR01-AR00166-2026-06-13,STR01,AR00166,2026-06-13,6.0,5.787,6.0,99.0
IV-STR01-AR00166-2026-06-14,STR01,AR00166,2026-06-14,6.0,5.865,6.0,99.0
IV-STR01-AR00166-2026-06-15,STR01,AR00166,2026-06-15,6.0,5.967,6.0,99.0
IV-STR01-AR00166-2026-06-16,STR01,AR00166,2026-06-16,6.0,5.432,6.0,99.0
IV-STR01-AR00166-2026-06-17,STR01,AR00166,2026-06-17,6.0,5.815,6.0,99.0
IV-STR01-AR00166-2026-06-18,STR01,AR00166,2026-06-18,6.0,5.618,6.0,99.0
IV-STR01-AR00166-2026-06-19,STR01,AR00166,2026-06-19,6.0,5.457,6.0,99.0
IV-STR01-AR00166-2026-06-20,STR01,AR00166,2026-06-20,6.0,5.601,6.0,99.0
IV-STR01-AR00166-2026-06-21,STR01,AR00166,2026-06-21,6.0,5.546,6.0,99.0
IV-STR01-AR00166-2026-06-22,STR01,AR00166,2026-06-22,6.0,5.4,6.0,99.0
IV-STR01-AR00166-2026-06-23,STR01,AR00166,2026-06-23,6.0,5.663,6.0,99.0
IV-STR01-AR00166-2026-06-24,STR01,AR00166,2026-06-24,6.0,5.465,6.0,99.0
IV-STR01-AR00166-2026-06-25,STR01,AR00166,2026-06-25,6.0,5.112,6.0,99.0
IV-STR01-AR00166-2026-06-26,STR01,AR00166,2026-06-26,6.0,5.871,6.0,99.0
IV-STR01-AR00166-2026-06-27,STR01,AR00166,2026-06-27,6.0,5.348,6.0,99.0
IV-STR01-AR00166-2026-06-28,STR01,AR00166,2026-06-28,6.0,5.196,6.0,99.0
IV-STR01-AR00166-2026-06-29,STR01,AR00166,2026-06-29,6.0,5.916,6.0,99.0
IV-STR01-AR00166-2026-06-30,STR01,AR00166,2026-06-30,6.0,5.276,6.0,99.0
IV-STR01-AR00166-2026-07-01,STR01,AR00166,2026-07-01,6.0,5.669,6.0,99.0
IV-STR01-AR00166-2026-07-02,STR01,AR00166,2026-07-02,6.0,5.754,6.0,99.0
IV-STR01-AR00166-2026-07-03,STR01,AR00166,2026-07-03,6.0,5.706,6.0,99.0
IV-STR01-AR00109-2026-06-13,STR01,AR00109,2026-06-13,8.0,7.791,8.0,99.0
IV-STR01-AR00109-2026-06-14,STR01,AR00109,2026-06-14,8.0,7.256,8.0,99.0
IV-STR01-AR00109-2026-06-15,STR01,AR00109,2026-06-15,8.0,7.339,8.0,99.0
IV-STR01-AR00109-2026-06-16,STR01,AR00109,2026-06-16,8.0,7.143,8.0,99.0
IV-STR01-AR00109-2026-06-17,STR01,AR00109,2026-06-17,8.0,7.607,8.0,99.0
IV-STR01-AR00109-2026-06-18,STR01,AR00109,2026-06-18,8.0,7.222,8.0,99.0
IV-STR01-AR00109-2026-06-19,STR01,AR00109,2026-06-19,8.0,7.969,8.0,99.0
IV-STR01-AR00109-2026-06-20,STR01,AR00109,2026-06-20,8.0,7.652,8.0,99.0
IV-STR01-AR00109-2026-06-21,STR01,AR00109,2026-06-21,8.0,7.955,8.0,99.0
IV-STR01-AR00109-2026-06-22,STR01,AR00109,2026-06-22,8.0,7.56,8.0,99.0
IV-STR01-AR00109-2026-06-23,STR01,AR00109,2026-06-23,8.0,7.896,8.0,99.0
IV-STR01-AR00109-2026-06-24,STR01,AR00109,2026-06-24,8.0,7.7,8.0,99.0
IV-STR01-AR00109-2026-06-25,STR01,AR00109,2026-06-25,8.0,7.558,8.0,99.0
IV-STR01-AR00109-2026-06-26,STR01,AR00109,2026-06-26,8.0,7.513,8.0,99.0
IV-STR01-AR00109-2026-06-27,STR01,AR00109,2026-06-27,8.0,7.197,8.0,99.0
IV-STR01-AR00109-2026-06-28,STR01,AR00109,2026-06-28,8.0,7.803,8.0,99.0
IV-STR01-AR00109-2026-06-29,STR01,AR00109,2026-06-29,7.439,7.164,8.0,99.0
IV-STR01-AR00109-2026-06-30,STR01,AR00109,2026-06-30,8.0,7.878,8.0,99.0
IV-STR01-AR00109-2026-07-01,STR01,AR00109,2026-07-01,8.0,7.821,8.0,99.0
IV-STR01-AR00109-2026-07-02,STR01,AR00109,2026-07-02,8.0,7.306,8.0,99.0
IV-STR01-AR00109-2026-07-03,STR01,AR00109,2026-07-03,8.0,7.781,8.0,99.0
IV-STR01-AR00203-2026-06-13,STR01,AR00203,2026-06-13,8.0,7.23,8.0,99.0
IV-STR01-AR00203-2026-06-14,STR01,AR00203,2026-06-14,8.0,7.653,8.0,99.0
IV-STR01-AR00203-2026-06-15,STR01,AR00203,2026-06-15,8.0,7.177,8.0,99.0
IV-STR01-AR00203-2026-06-16,STR01,AR00203,2026-06-16,8.0,7.459,8.0,99.0
IV-STR01-AR00203-2026-06-17,STR01,AR00203,2026-06-17,8.0,7.469,8.0,99.0
IV-STR01-AR00203-2026-06-18,STR01,AR00203,2026-06-18,8.0,7.946,8.0,99.0
IV-STR01-AR00203-2026-06-19,STR01,AR00203,2026-06-19,8.0,7.952,8.0,99.0
IV-STR01-AR00203-2026-06-20,STR01,AR00203,2026-06-20,8.0,7.321,8.0,99.0
IV-STR01-AR00203-2026-06-21,STR01,AR00203,2026-06-21,8.0,7.146,8.0,99.0
IV-STR01-AR00203-2026-06-22,STR01,AR00203,2026-06-22,8.0,7.937,8.0,99.0
IV-STR01-AR00203-2026-06-23,STR01,AR00203,2026-06-23,8.0,7.919,8.0,99.0
IV-STR01-AR00203-2026-06-24,STR01,AR00203,2026-06-24,8.0,7.27,8.0,99.0
IV-STR01-AR00203-2026-06-25,STR01,AR00203,2026-06-25,7.246,6.349,8.0,99.0
IV-STR01-AR00203-2026-06-26,STR01,AR00203,2026-06-26,8.0,7.735,8.0,99.0
IV-STR01-AR00203-2026-06-27,STR01,AR00203,2026-06-27,8.0,7.459,8.0,99.0
IV-STR01-AR00203-2026-06-28,STR01,AR00203,2026-06-28,8.0,7.382,8.0,99.0
IV-STR01-AR00203-2026-06-29,STR01,AR00203,2026-06-29,8.0,7.453,8.0,99.0
IV-STR01-AR00203-2026-06-30,STR01,AR00203,2026-06-30,8.0,7.579,8.0,99.0
IV-STR01-AR00203-2026-07-01,STR01,AR00203,2026-07-01,8.0,7.1,8.0,99.0
IV-STR01-AR00203-2026-07-02,STR01,AR00203,2026-07-02,8.0,7.558,8.0,99.0
